pXC50,SM15_EA.bo.,SM14_EA.bo.,SM13_EA.bo.,SM11_EA.bo.,SpMax1_Bh.v.,SpMax1_Bh.e.,SM12_EA.bo.,Eig01_EA.bo.,SM11_AEA.ri.,SpDiam_EA.bo.,SpMax_EA.bo.,GGI6,MPC08,Eig01_AEA.bo.,SpMax_AEA.bo.,SM10_EA.bo.,GGI5,MPC09,CATS2D_09_AP,piPC10,SM15_EA.ri.,MPC07,SRW09,SpDiam_AEA.ri.,Eig06_AEA.dm.,SM08_EA.ed.,nRCONH2,SM13_EA.ri.,SM15_EA.ed.,SM15_EA,SM09_EA.bo.,SpDiam_AEA.bo.,SM13_EA.ed.,SM14_EA.ed.,CATS2D_02_AP,SM11_EA.ed.,SM12_EA.ed.,Eig01_EA.ri.,SpDiam_EA.ri.,SpMax_EA.ri.,CATS2D_09_DA,piPC09,Eig01_AEA.ri.,SpMax_AEA.ri.,ATS5m,SM07_EA.ed.,SM14_AEA.ed.,SM15_AEA.ed.,piPC06,MPC05,Eig01_EA,SM09_AEA.bo.,SpDiam_EA,SpMax_EA,ATS7s,SpDiam_EA.ed.,CATS2D_07_PL,CATS2D_05_AP,MPC06,SM14_EA,SM13_AEA.ed.,ATS6m,SM06_EA.ed.,ATS8s,X5A,MPC10,Eig05_AEA.dm.
5.228,23.333,21.792,20.234,17.142,4.096,4.173,18.71,4.734,4.734,7.734,4.734,0.55,4.86,4.77,4.77,15.659,1.341,4.804,0,7.667,17.74,4.787,7.222,5.327,2.168,20.1,1,15.402,37.499,18.185,14.063,5.545,32.502,35.003,1,27.507,30.012,3.256,5.256,3.256,0,7.485,4.324,4.324,3.921,17.537,27.494,29.421,6.465,4.533,3.355,3.355,5.355,3.355,5.944,19.43,2,1,4.654,16.99,25.574,3.864,15.267,5.628,0.068,4.663,2.249
5.81,23.341,21.808,20.26,17.195,4.089,4.162,18.747,4.728,4.728,7.728,4.728,0.719,4.963,4.761,4.761,15.724,1.313,4.984,0,7.798,17.845,4.852,7.209,5.345,2.345,20.166,1,15.576,37.324,18.395,14.153,5.661,32.383,34.856,1,27.455,29.926,3.162,5.162,3.162,0,7.534,4.286,4.286,4.557,17.657,27.635,29.544,6.437,4.554,3.34,3.34,5.34,3.34,5.956,19.241,2,1,4.654,17.22,25.731,4.306,15.41,5.897,0.072,5.017,2.734
7.57,23.615,22.058,20.491,17.383,4.101,4.179,18.952,4.819,4.819,7.819,4.819,1.315,5.198,4.854,4.854,15.884,1.778,5.182,1,8.047,18.619,5.069,7.248,5.508,2.663,21.01,1,16.242,38.699,19.083,14.3,5.682,33.62,36.161,1,28.547,31.089,3.377,5.377,3.377,2,7.775,4.436,4.436,4.308,18.429,28.513,30.475,6.652,4.754,3.465,3.465,5.465,3.465,6.422,20.623,2,1,4.913,17.864,26.555,4.333,16.062,6.414,0.064,5.142,2.847
4.418,23.386,21.84,20.277,17.174,4.101,4.175,18.747,4.751,4.751,7.751,4.751,0.376,4.644,4.789,4.789,15.681,0.789,4.477,0,7.694,17.762,4.605,7.222,5.34,1.434,20.218,0,15.417,37.713,18.267,14.077,5.595,32.689,35.204,0,27.668,30.187,3.261,5.261,3.261,0,7.457,4.34,4.34,3.718,17.64,27.622,29.56,6.433,4.419,3.375,3.375,5.375,3.375,5.504,19.857,2,0,4.477,17.062,25.689,3.523,15.339,5.153,0.069,4.344,1.925
6.041,23.327,21.789,20.236,17.155,4.093,4.17,18.716,4.728,4.728,7.728,4.728,0.576,4.828,4.761,4.761,15.677,1.23,4.787,0,7.711,17.681,4.754,7.209,5.323,2.188,19.99,1,15.355,37.266,18.138,14.089,5.538,32.3,34.786,1,27.337,29.828,3.242,5.242,3.242,0,7.469,4.31,4.31,3.903,17.438,27.436,29.355,6.445,4.5,3.341,3.341,5.341,3.341,5.798,19.241,2,1,4.605,16.951,25.524,3.833,15.204,5.574,0.069,4.736,2.552
7.959,23.588,22.03,20.46,17.343,4.096,4.174,18.918,4.814,4.814,7.814,4.814,1.0,5.063,4.842,4.842,15.841,1.48,5.037,1,7.955,18.253,4.949,7.235,5.471,2.587,20.521,1,15.869,38.21,18.557,14.247,5.664,33.123,35.669,1,28.042,30.59,3.361,5.361,3.361,2,7.681,4.408,4.408,4.173,17.925,27.922,29.863,6.573,4.663,3.43,3.43,5.43,3.43,6.218,20.414,2,1,4.787,17.346,25.989,4.141,15.625,6.255,0.066,5.004,2.84
5.256,23.51,21.963,20.403,17.311,4.095,4.173,18.874,4.783,4.783,7.783,4.783,0.815,4.97,4.804,4.804,15.821,1.536,4.99,1,7.795,18.166,4.86,7.222,5.413,2.237,20.402,1,15.841,37.821,18.549,14.241,5.644,32.806,35.315,1,27.803,30.311,3.282,5.282,3.282,3,7.58,4.354,4.354,4.156,17.86,27.821,29.746,6.462,4.595,3.385,3.385,5.385,3.385,6.149,19.931,2,1,4.7,17.359,25.901,4.179,15.571,6.017,0.069,4.898,2.623
4.913,23.315,21.775,20.219,17.131,4.093,4.171,18.697,4.728,4.728,7.728,4.728,0.637,4.963,4.761,4.761,15.65,1.258,4.963,0,7.768,17.675,4.836,7.209,5.366,2.188,19.983,1,15.351,37.265,18.125,14.057,5.646,32.299,34.785,1,27.335,29.827,3.241,5.241,3.241,1,7.525,4.309,4.309,4.008,17.429,27.427,29.347,6.435,4.543,3.34,3.34,5.34,3.34,5.933,19.244,1,1,4.644,16.937,25.513,3.913,15.191,5.886,0.072,4.963,2.735
6.614,23.648,22.102,20.54,17.448,4.104,4.18,19.015,4.814,4.814,7.814,4.814,1.077,5.323,4.842,4.842,15.967,1.563,5.416,0,8.358,18.399,5.176,7.235,5.468,2.77,20.641,1,16.032,38.241,18.653,14.375,5.731,33.171,35.707,1,28.114,30.649,3.362,5.362,3.362,1,7.999,4.409,4.409,4.379,18.062,28.057,29.991,6.788,4.883,3.431,3.431,5.431,3.431,6.303,20.404,2,1,4.997,17.451,26.128,4.325,15.774,6.322,0.069,5.505,2.854
4.337,23.408,21.863,20.302,17.205,4.103,4.177,18.774,4.757,4.757,7.757,4.757,0.866,4.997,4.8,4.8,15.718,1.594,4.97,0,7.8,17.587,4.913,7.235,5.374,2.312,20.299,0,15.276,37.862,18.351,14.124,5.613,32.817,35.342,0,27.776,30.304,3.221,5.221,3.221,0,7.655,4.337,4.337,4.234,17.719,27.676,29.612,6.592,4.615,3.391,3.391,5.391,3.391,6.178,19.889,1,0,4.779,17.146,25.746,4.224,15.424,5.903,0.066,4.82,2.698
6.493,23.201,21.669,20.118,17.042,4.08,4.16,18.604,4.693,4.693,7.693,4.693,0.624,4.812,4.716,4.716,15.569,1.122,4.844,1,7.719,17.431,4.736,7.05,5.302,2.206,19.829,1,15.139,36.981,17.865,13.975,5.531,32.053,34.52,1,27.129,29.6,3.187,5.187,3.187,2,7.473,4.252,4.252,3.869,17.296,27.259,29.172,6.359,4.454,3.282,3.282,5.282,3.282,5.947,18.973,2,1,4.575,16.696,25.353,3.894,15.065,5.804,0.071,4.787,2.532
6.695,23.437,21.9,20.35,17.28,4.106,4.181,18.833,4.756,4.756,7.756,4.756,0.936,5.159,4.786,4.786,15.806,1.671,5.153,0,7.919,18.19,5.024,7.222,5.399,2.29,20.327,1,15.876,37.595,18.52,14.237,5.689,32.618,35.108,1,27.656,30.143,3.272,5.272,3.272,0,7.694,4.34,4.34,4.225,17.807,27.767,29.677,6.592,4.682,3.37,3.37,5.37,3.37,6.26,19.487,2,1,4.836,17.34,25.862,4.203,15.552,6.21,0.069,5.147,2.736
6.259,23.585,22.027,20.456,17.336,4.094,4.172,18.913,4.813,4.813,7.813,4.813,0.563,4.804,4.841,4.841,15.831,1.369,4.771,0,7.778,18.235,4.745,7.235,5.409,2.058,20.497,1,15.842,38.199,18.521,14.233,5.614,33.112,35.658,1,28.03,30.578,3.36,5.36,3.36,0,7.53,4.406,4.406,3.976,17.897,27.883,29.829,6.498,4.564,3.428,3.428,5.428,3.428,5.863,20.395,2,1,4.644,17.305,25.943,3.827,15.579,5.62,0.067,4.691,2.564
6.066,23.315,21.775,20.219,17.13,4.093,4.17,18.696,4.728,4.728,7.728,4.728,0.55,4.836,4.761,4.761,15.648,1.286,4.771,0,7.651,17.684,4.754,7.209,5.313,2.099,19.983,0,15.357,37.267,18.126,14.053,5.57,32.301,34.787,0,27.337,29.828,3.242,5.242,3.242,0,7.433,4.31,4.31,3.868,17.43,27.428,29.349,6.415,4.489,3.341,3.341,5.341,3.341,5.822,19.244,1,0,4.595,16.936,25.514,3.813,15.189,5.616,0.069,4.682,2.223
5.425,23.315,21.775,20.219,17.131,4.093,4.17,18.697,4.728,4.728,7.728,4.728,0.596,4.942,4.761,4.761,15.65,1.369,4.963,0,7.803,17.679,4.82,7.209,5.363,2.228,19.983,1,15.354,37.265,18.126,14.057,5.614,32.299,34.785,1,27.335,29.827,3.242,5.242,3.242,1,7.543,4.31,4.31,3.963,17.429,27.427,29.347,6.44,4.533,3.34,3.34,5.34,3.34,5.998,19.241,2,1,4.644,16.937,25.513,3.918,15.191,5.744,0.071,4.963,2.716
6.921,23.396,21.854,20.296,17.207,4.092,4.162,18.772,4.75,4.75,7.75,4.75,0.616,4.89,4.777,4.777,15.722,1.421,4.787,0,7.7,17.355,4.82,7.209,5.305,2.281,20.055,1,15.079,37.325,18.223,14.133,5.55,32.357,34.844,1,27.394,29.885,3.169,5.169,3.169,0,7.496,4.3,4.3,4.515,17.505,27.517,29.433,6.503,4.533,3.356,3.356,5.356,3.356,5.688,19.303,1,1,4.654,17.032,25.607,4.446,15.275,5.607,0.068,4.691,2.323
8.111,23.871,22.295,20.711,17.565,4.138,4.207,19.151,4.903,4.903,7.903,4.903,1.187,5.545,4.908,4.908,16.042,1.779,5.572,1,8.329,18.575,5.366,7.67,5.525,2.749,20.829,1,16.16,38.717,18.851,14.443,5.758,33.57,36.146,1,28.433,31.008,3.425,5.425,3.425,2,8.071,4.474,4.474,4.324,18.209,28.168,30.121,6.853,4.905,3.496,3.496,5.496,3.496,6.366,20.91,3,1,5.13,17.622,26.221,4.299,15.877,6.496,0.061,5.561,2.878
5.539,20.273,19.088,17.681,15.089,3.893,3.977,16.553,3.689,3.689,6.689,3.689,0.455,4.477,4.114,4.114,14.047,0.688,4.575,0,6.317,15.534,4.431,6.529,4.83,2.828,17.655,0,13.612,31.675,16.062,12.496,5.096,27.609,29.663,0,23.552,25.624,2.682,4.682,2.682,0,6.086,3.744,3.744,4.12,15.439,25.431,27.125,5.623,4.382,2.783,2.783,4.783,2.783,6.208,13.708,0,0,4.369,15.125,23.74,4.148,13.769,6.11,0.093,4.663,2.933
5.678,20.294,19.119,17.727,15.163,3.893,3.986,16.606,3.66,3.66,6.66,3.66,0.544,4.779,4.115,4.115,14.123,0.792,4.868,0,6.727,15.728,4.682,7.222,4.833,2.97,17.967,0,13.802,32.119,16.406,12.602,5.097,28.017,30.089,0,23.922,26.014,2.683,4.683,2.683,0,6.513,3.746,3.746,4.288,15.727,25.702,27.404,5.708,4.564,2.785,2.785,4.785,2.785,6.301,13.711,0,0,4.564,15.449,24.003,4.304,14.042,6.185,0.09,4.949,3.071
5.699,21.835,20.474,19.012,16.2,4.003,4.066,17.702,4.218,4.218,7.218,4.218,0.787,5.204,4.843,4.843,14.976,1.132,5.231,0,7.379,19.188,5.136,6.555,5.777,2.634,22.291,0,16.655,41.751,19.696,13.397,5.829,36.185,38.968,0,30.619,33.403,3.587,5.587,3.587,1,7.268,4.677,4.677,4.67,19.495,29.542,31.64,6.36,4.963,3.709,3.709,5.709,3.709,6.633,24.127,0,0,5.011,18.398,27.447,4.681,16.797,6.544,0.079,5.204,2.833
4.321,20.879,19.613,18.214,15.552,3.888,3.986,16.992,3.826,3.826,6.826,3.826,0.333,4.779,4.275,4.275,14.404,1.028,4.898,0,6.643,16.284,4.682,7.248,4.976,2.917,18.687,0,14.247,33.996,16.92,12.893,5.257,29.574,31.795,0,25.16,27.39,2.813,4.813,2.813,2,6.67,3.885,3.885,4.226,16.362,26.417,28.206,5.953,4.585,2.923,2.923,4.923,2.923,6.171,15.468,0,0,4.625,15.893,24.632,4.209,14.46,6.123,0.086,4.86,3.064
4.293,20.187,18.921,17.522,14.863,3.868,3.96,16.302,3.826,3.826,6.826,3.826,0.248,4.234,4.274,4.274,13.718,0.598,4.331,0,5.927,15.608,4.159,6.555,4.972,2.257,18.039,0,13.579,33.31,16.266,12.208,5.244,28.893,31.111,0,24.488,26.713,2.813,4.813,2.813,1,5.984,3.885,3.885,3.882,15.722,25.774,27.558,5.31,4.078,2.922,2.922,4.922,2.922,5.886,15.467,0,0,4.111,15.25,23.996,3.871,13.84,5.835,0.091,4.277,2.642
4.678,20.884,19.618,18.218,15.557,3.891,3.989,16.997,3.828,3.828,6.828,3.828,0.455,4.828,4.277,4.277,14.408,0.889,4.927,0,6.767,16.295,4.718,7.248,4.993,2.908,18.712,0,14.257,34.015,16.946,12.897,5.259,29.596,31.816,0,25.185,27.414,2.814,4.814,2.814,3,6.72,3.888,3.888,4.246,16.382,26.431,28.222,5.967,4.595,2.926,2.926,4.926,2.926,6.152,15.477,0,0,4.635,15.917,24.646,4.211,14.481,6.118,0.086,4.934,3.129
4.516,20.294,19.119,17.727,15.163,3.888,3.979,16.605,3.66,3.66,6.66,3.66,0.544,4.691,4.115,4.115,14.121,0.792,4.779,0,6.713,15.728,4.595,7.222,4.833,2.97,17.964,0,13.802,32.119,16.406,12.602,5.051,28.017,30.089,0,23.922,26.014,2.683,4.683,2.683,0,6.496,3.746,3.746,4.103,15.727,25.7,27.403,5.678,4.466,2.785,2.785,4.785,2.785,6.062,13.711,0,0,4.466,15.443,24.0,4.117,14.033,5.939,0.086,4.86,3.071
4.81,22.062,20.716,19.285,16.506,4.017,4.075,17.974,4.088,4.088,7.088,4.088,0.526,5.338,4.469,4.469,15.259,1.375,5.513,0,8.457,17.696,5.209,0.0,5.191,2.647,19.777,0,15.503,35.792,17.919,13.722,5.33,31.178,33.493,0,26.57,28.895,3.058,5.058,3.058,0,8.092,4.094,4.094,4.026,17.354,27.434,29.28,6.741,4.949,3.114,3.114,5.114,3.114,5.71,17.157,0,0,5.037,16.817,25.59,3.913,15.306,5.615,0.072,5.591,2.83
4.701,22.116,20.76,19.322,16.529,4.023,4.082,18.002,4.163,4.163,7.163,4.163,0.467,5.429,4.506,4.506,15.274,1.458,5.617,0,8.554,17.743,5.268,0.0,5.229,2.647,19.805,0,15.536,35.875,17.96,13.733,5.364,31.243,33.567,0,26.619,28.952,3.104,5.104,3.104,0,8.174,4.131,4.131,4.1,17.374,27.447,29.296,6.772,4.977,3.147,3.147,5.147,3.147,5.868,17.298,0,0,5.075,16.852,25.601,4.03,15.323,5.692,0.071,5.704,2.85
4.119,24.12,22.644,21.152,18.191,4.052,4.126,19.69,4.472,4.472,7.472,4.472,3.334,6.045,4.719,4.719,16.759,4.486,6.163,0,8.741,19.493,5.93,0.0,5.433,3.683,21.719,0,17.151,38.868,19.803,15.241,5.583,33.93,36.407,0,28.998,31.483,3.293,5.293,3.293,0,8.301,4.345,4.345,5.42,19.154,29.275,31.196,7.425,5.749,3.367,3.367,5.367,3.367,7.331,20.015,0,0,5.841,18.614,27.359,5.354,16.941,7.676,0.066,6.34,3.686
5.347,19.801,18.599,17.214,14.634,3.897,3.995,16.063,3.707,3.707,6.707,3.707,0.452,4.477,4.169,4.169,13.562,0.618,4.575,0,6.3,15.625,4.419,6.529,4.917,2.273,18.15,0,13.646,33.239,16.394,12.061,5.169,28.872,31.065,0,24.519,26.719,2.767,4.767,2.767,0,6.065,3.85,3.85,3.859,15.845,25.887,27.66,5.274,4.263,2.899,2.899,4.899,2.899,5.759,15.191,0,0,4.29,15.39,24.118,3.778,13.991,5.678,0.088,4.682,2.722
4.161,24.506,22.984,21.453,18.417,4.095,4.169,19.948,4.877,4.877,7.877,4.877,3.133,5.986,4.981,4.981,16.944,4.861,6.103,0,8.683,19.297,5.916,0.0,5.536,3.679,21.942,0,16.974,39.646,19.973,15.402,5.846,34.533,37.09,0,29.444,31.996,3.278,5.278,3.278,0,8.246,4.399,4.399,5.458,19.351,29.519,31.481,7.434,5.72,3.528,3.528,5.528,3.528,7.212,21.698,0,0,5.808,18.764,27.563,5.357,17.047,7.527,0.068,6.275,3.727
7.0,20.188,18.937,17.558,14.937,3.908,4.0,16.351,3.804,3.804,6.804,3.804,0.534,4.605,4.269,4.269,13.802,0.618,4.654,0,6.331,16.363,4.554,6.529,5.035,2.372,18.544,0,14.27,34.109,16.752,12.327,5.269,29.6,31.867,0,25.105,27.38,2.933,4.933,2.933,0,6.087,3.968,3.968,4.146,16.175,26.312,28.123,5.421,4.419,2.987,2.987,4.987,2.987,6.178,16.432,0,0,4.443,15.718,24.507,4.09,14.273,6.093,0.09,4.754,2.85
5.398,20.188,18.937,17.558,14.937,3.906,3.996,16.351,3.804,3.804,6.804,3.804,0.534,4.543,4.269,4.269,13.8,0.618,4.595,0,6.32,16.363,4.489,6.529,5.035,2.372,18.543,0,14.27,34.109,16.752,12.327,5.269,29.6,31.867,0,25.105,27.38,2.933,4.933,2.933,0,6.073,3.968,3.968,4.007,16.175,26.311,28.123,5.394,4.344,2.987,2.987,4.987,2.987,6.013,16.432,0,0,4.369,15.715,24.505,3.942,14.268,5.912,0.088,4.7,2.85
4.0,23.884,22.417,20.93,17.986,4.028,4.108,19.481,4.464,4.464,7.464,4.464,2.888,5.945,4.71,4.71,16.572,3.944,6.057,0,8.627,19.238,5.849,0.0,5.434,3.678,21.504,0,16.911,38.624,19.579,15.055,5.576,33.688,36.164,0,28.762,31.243,3.278,5.278,3.278,0,8.199,4.334,4.334,5.361,18.95,29.06,30.975,7.315,5.68,3.357,3.357,5.357,3.357,7.159,20.003,0,0,5.733,18.398,27.15,5.223,16.75,7.448,0.07,6.229,3.679
5.658,19.624,18.449,17.06,14.502,3.904,3.994,15.94,3.663,3.663,6.663,3.663,0.493,4.5,4.119,4.119,13.467,0.382,4.554,0,6.187,15.418,4.419,6.529,4.833,2.382,17.623,0,13.477,31.812,16.044,11.953,5.119,27.7,29.778,0,23.593,25.693,2.72,4.72,2.72,0,5.97,3.766,3.766,4.0,15.367,25.341,27.046,5.195,4.317,2.798,2.798,4.798,2.798,5.981,13.777,0,0,4.29,15.09,23.64,3.95,13.691,5.85,0.092,4.644,2.732
6.208,23.506,21.952,20.384,17.269,4.102,4.178,18.845,4.789,4.789,7.789,4.789,0.81,4.97,4.812,4.812,15.768,1.508,4.927,0,7.838,17.959,4.875,7.235,5.377,2.234,20.359,1,15.594,37.965,18.379,14.167,5.591,32.908,35.439,1,27.855,30.389,3.303,5.303,3.303,0,7.599,4.369,4.369,4.101,17.773,27.712,29.652,6.533,4.625,3.397,3.397,5.397,3.397,6.17,20.094,2,1,4.762,17.171,25.778,4.1,15.466,6.178,0.067,4.86,2.567
6.194,23.539,22.003,20.455,17.384,4.089,4.168,18.936,4.768,4.768,7.768,4.768,0.77,4.956,4.82,4.82,15.901,1.115,4.997,0,7.456,18.226,4.905,7.248,5.476,2.592,20.588,0,15.865,38.205,18.607,14.331,5.78,33.131,35.669,0,28.07,30.606,3.34,5.34,3.34,1,7.193,4.391,4.391,4.409,18.014,28.008,29.941,6.581,4.787,3.414,3.414,5.414,3.414,6.264,20.261,0,0,4.844,17.41,26.082,4.238,15.723,6.315,0.074,5.094,3.053
4.277,20.261,18.959,17.658,15.069,3.773,3.948,16.365,3.783,3.783,5.783,3.783,0.794,4.22,4.452,4.452,13.792,1.358,4.159,1,4.277,17.762,4.19,7.018,5.299,2.086,20.234,0,15.521,37.043,18.461,12.495,5.44,32.219,34.632,0,27.403,29.816,3.152,5.111,3.152,0,4.369,4.207,4.207,4.307,17.786,27.766,29.667,4.477,4.159,3.252,3.252,5.239,3.252,6.56,18.557,0,2,4.248,17.305,25.867,4.317,15.505,6.303,0.082,4.127,2.82
7.553,24.53,22.928,21.322,18.125,4.164,4.251,19.73,5.078,5.078,8.078,5.078,1.297,5.17,5.097,5.097,16.556,2.036,5.069,0,8.127,18.9,5.118,7.273,5.665,2.628,21.695,1,16.453,40.286,19.611,14.943,5.876,34.947,37.617,1,29.618,32.285,3.487,5.487,3.487,0,7.821,4.61,4.61,4.474,19.002,29.1,31.128,6.856,4.828,3.663,3.663,5.663,3.663,6.631,23.259,1,1,4.99,18.335,27.076,4.411,16.498,6.551,0.063,5.03,2.802
5.413,23.337,21.805,20.252,17.183,4.094,4.172,18.745,4.728,4.728,7.728,4.728,0.674,5.106,4.761,4.761,15.728,1.411,5.142,0,7.974,17.722,4.99,7.209,5.369,2.468,20.017,0,15.413,37.269,18.167,14.134,5.597,32.305,34.79,0,27.345,29.834,3.243,5.243,3.243,0,7.68,4.311,4.311,4.131,17.474,27.471,29.384,6.577,4.727,3.341,3.341,5.341,3.341,6.1,19.244,1,0,4.82,16.987,25.567,4.121,15.265,5.974,0.072,5.176,2.724
8.023,23.588,22.03,20.46,17.343,4.096,4.174,18.918,4.814,4.814,7.814,4.814,1.0,5.063,4.842,4.842,15.841,1.48,5.037,1,7.955,18.253,4.949,7.235,5.471,2.587,20.521,1,15.869,38.21,18.557,14.247,5.664,33.123,35.669,1,28.042,30.59,3.361,5.361,3.361,2,7.681,4.408,4.408,4.173,17.925,27.922,29.863,6.573,4.663,3.43,3.43,5.43,3.43,6.218,20.414,2,1,4.787,17.346,25.989,4.141,15.625,6.255,0.066,5.004,2.84
4.409,23.42,21.899,20.36,17.319,4.102,4.177,18.864,4.729,4.729,7.729,4.729,1.076,5.273,4.763,4.763,15.871,1.48,5.357,0,8.264,18.262,5.136,7.209,5.373,2.439,20.357,1,15.967,37.412,18.539,14.301,5.663,32.495,34.955,1,27.595,30.052,3.246,5.246,3.246,0,7.915,4.314,4.314,4.315,17.857,27.849,29.751,6.708,4.812,3.345,3.345,5.345,3.345,6.248,19.266,2,1,4.92,17.372,25.951,4.272,15.628,6.183,0.072,5.464,2.84
7.586,23.606,22.052,20.486,17.38,4.097,4.175,18.949,4.814,4.814,7.814,4.814,0.879,5.063,4.842,4.842,15.881,1.563,5.069,1,7.968,18.285,4.934,7.235,5.458,2.715,20.534,1,15.906,38.208,18.566,14.294,5.658,33.124,35.668,1,28.047,30.592,3.361,5.361,3.361,2,7.703,4.408,4.408,4.161,17.942,27.939,29.879,6.589,4.673,3.43,3.43,5.43,3.43,6.2,20.404,2,1,4.796,17.356,26.006,4.133,15.642,6.22,0.066,5.011,2.836
5.388,23.556,22.016,20.458,17.372,4.102,4.178,18.938,4.784,4.784,7.784,4.784,0.977,5.247,4.805,4.805,15.897,1.536,5.323,1,8.249,18.083,5.112,7.222,5.406,2.413,20.434,1,15.755,37.841,18.471,14.302,5.622,32.828,35.336,1,27.828,30.336,3.284,5.284,3.284,2,7.931,4.356,4.356,4.28,17.874,27.861,29.786,6.719,4.828,3.387,3.387,5.387,3.387,6.247,19.933,2,1,4.934,17.28,25.941,4.267,15.61,6.167,0.07,5.361,2.786
5.353,23.504,21.949,20.381,17.266,4.098,4.176,18.842,4.788,4.788,7.788,4.788,0.716,4.99,4.811,4.811,15.765,1.48,5.017,2,7.826,17.911,4.898,7.235,5.414,2.252,20.353,2,15.552,37.959,18.37,14.165,5.626,32.903,35.433,2,27.85,30.383,3.293,5.293,3.293,2,7.621,4.365,4.365,4.11,17.767,27.708,29.648,6.516,4.635,3.396,3.396,5.396,3.396,6.191,20.075,4,1,4.771,17.163,25.774,4.132,15.459,5.983,0.068,4.913,2.665
5.099,23.315,21.775,20.219,17.131,4.094,4.171,18.697,4.728,4.728,7.728,4.728,0.555,4.977,4.761,4.761,15.65,1.313,4.97,0,7.757,17.676,4.836,7.209,5.368,2.189,19.983,1,15.351,37.265,18.125,14.057,5.668,32.299,34.785,1,27.335,29.827,3.241,5.241,3.241,0,7.521,4.309,4.309,4.024,17.429,27.427,29.347,6.437,4.554,3.34,3.34,5.34,3.34,5.899,19.244,1,1,4.654,16.937,25.513,3.961,15.192,5.875,0.073,4.963,2.735
6.628,23.488,21.935,20.367,17.254,4.094,4.172,18.83,4.783,4.783,7.783,4.783,0.661,4.92,4.803,4.803,15.754,1.369,4.92,1,7.768,17.855,4.82,7.222,5.403,2.238,20.258,1,15.502,37.784,18.316,14.154,5.618,32.75,35.27,1,27.719,30.242,3.281,5.281,3.281,2,7.55,4.353,4.353,4.029,17.678,27.65,29.587,6.451,4.575,3.384,3.384,5.384,3.384,6.04,19.928,2,1,4.673,17.112,25.719,3.995,15.387,5.909,0.07,4.836,2.641
7.959,24.176,22.582,20.982,17.801,4.175,4.236,19.402,4.997,4.997,7.997,4.997,1.243,5.572,4.926,4.926,16.252,1.841,5.642,1,8.714,18.562,5.384,7.248,5.523,2.643,20.827,1,16.147,38.716,18.84,14.639,5.926,33.569,36.144,1,28.431,31.006,3.423,5.423,3.423,2,8.477,4.472,4.472,4.37,18.207,28.166,30.119,7.06,4.949,3.494,3.494,5.494,3.494,6.435,20.904,3,1,5.147,17.611,26.219,4.364,15.876,6.57,0.063,5.617,2.817
6.975,23.871,22.295,20.711,17.566,4.138,4.208,19.151,4.903,4.903,7.903,4.903,1.187,5.568,4.908,4.908,16.043,1.779,5.613,2,8.346,18.576,5.38,7.67,5.541,2.752,20.83,1,16.161,38.718,18.852,14.444,5.777,33.57,36.146,1,28.433,31.008,3.425,5.425,3.425,2,8.084,4.474,4.474,4.341,18.211,28.17,30.122,6.856,4.913,3.496,3.496,5.496,3.496,6.359,20.91,3,1,5.142,17.624,26.224,4.327,15.88,6.471,0.061,5.613,2.879
7.796,23.868,22.292,20.708,17.562,4.132,4.203,19.148,4.902,4.902,7.902,4.902,1.243,5.572,4.906,4.906,16.039,1.841,5.642,1,8.343,18.562,5.384,7.248,5.523,2.742,20.827,1,16.147,38.716,18.84,14.44,5.851,33.569,36.144,1,28.431,31.006,3.423,5.423,3.423,2,8.099,4.472,4.472,4.371,18.207,28.166,30.119,6.859,4.949,3.494,3.494,5.494,3.494,6.416,20.904,3,1,5.147,17.611,26.219,4.363,15.876,6.564,0.063,5.617,2.878
5.638,20.975,19.655,18.333,15.702,4.05,4.132,17.023,3.838,3.838,6.319,3.838,1.673,5.7,4.747,4.747,14.413,1.955,5.841,0,6.361,20.133,5.521,7.066,5.792,3.247,22.307,0,17.566,41.113,20.15,13.089,5.747,35.723,38.418,0,30.338,33.032,3.719,5.719,3.719,1,6.209,4.719,4.719,4.746,19.596,29.711,31.762,5.517,5.106,3.72,3.72,5.72,3.72,6.877,23.82,0,0,5.298,18.867,27.664,4.678,17.023,6.813,0.07,5.961,3.534
5.778,23.487,21.934,20.366,17.251,4.093,4.171,18.828,4.783,4.783,7.783,4.783,0.441,4.727,4.803,4.803,15.75,1.286,4.691,0,7.626,17.85,4.673,7.222,5.355,1.919,20.252,1,15.496,37.778,18.309,14.148,5.576,32.745,35.264,1,27.714,30.237,3.28,5.28,3.28,0,7.415,4.352,4.352,3.871,17.672,27.645,29.583,6.393,4.5,3.383,3.383,5.383,3.383,5.739,19.911,2,1,4.564,17.103,25.714,3.738,15.376,5.503,0.07,4.595,2.237
7.745,23.576,22.013,20.442,17.316,4.089,4.168,18.89,4.812,4.812,7.812,4.812,0.744,4.771,4.839,4.839,15.791,1.365,4.7,1,7.243,18.215,4.727,7.235,5.454,2.076,20.483,1,15.817,38.19,18.501,14.203,5.762,33.104,35.649,1,28.021,30.57,3.358,5.358,3.358,2,7.143,4.404,4.404,4.103,17.88,27.868,29.816,6.397,4.511,3.425,3.425,5.425,3.425,6.166,20.392,2,1,4.635,17.284,25.925,4.023,15.554,6.154,0.068,4.605,2.775
