pXC50,D.Dtr07,PDI,X5A,H.047,nR07,ATSC7s,SpDiam_EA.ri.,nHM,SpMax2_Bh.m.,P_VSA_m_4,H.051,C.006,GATS7m,P_VSA_i_1,PW5,Eig01_EA.ri.,SpMax_EA.ri.,SpDiam_EA.ed.,RBF,X4A,Eig01_AEA.ed.,SpMax_AEA.ed.,Chi1_EA.dm.,TPSA.Tot.,SpDiam_EA,ATSC7m,SM14_AEA.ed.,SM11_EA.ed.,SM12_EA.ed.,SM13_EA.ed.,GATS5v,SM14_EA.ed.,SM15_EA.ed.,Eig01_EA,SM09_AEA.bo.,SpMax_EA,SM10_EA.ed.,SM12_AEA.ed.,CATS2D_05_NL,ATSC7e,piPC04,SM08_EA.bo.,GATS6i,SM06_EA.ed.,Eig01_EA.ed.,SM10_AEA.dm.,SpMax_EA.ed.,SM08_EA.ed.,SpMin5_Bh.i.,SM10_AEA.ed.,SpMin3_Bh.s.,SM13_AEA.ed.,MPC06,SpMax3_Bh.m.,Xindex,ATSC7p,ATSC8s,nCrs,SM15_AEA.ed.,SpDiam_AEA.bo.,LOC,MWC09,MWC10,SM09_EA.ed.,piPC05,piPC06,MATS2m,CATS2D_02_AN
6.469,0.0,0.897,0.077,9,0,102.812,5.059,1,3.913,32.22,4,2,1.108,32.22,0.1,3.059,3.059,17.759,0.156,0.114,6.63,6.63,12.87,99.98,5.142,36.979,26.869,26.109,28.468,30.786,0.975,33.138,35.471,3.142,3.142,3.142,23.822,23.16,3,0.606,4.634,11.255,0.956,14.693,10.57,10.57,10.57,19.217,1.293,19.476,1.141,25.012,4.174,3.626,0.463,11.067,61.25,3,28.729,5.282,2.102,10.796,11.681,21.437,5.052,5.096,0.062,1
6.886,0.0,0.845,0.084,9,0,119.394,4.748,1,3.694,38.564,1,4,1.145,38.564,0.073,2.87,2.87,16.2,0.167,0.13,6.35,6.35,12.959,105.64,4.938,27.895,26.023,24.785,27.066,29.281,0.977,31.546,33.779,2.96,2.96,2.96,22.607,22.386,2,0.739,3.526,9.818,1.068,13.861,9.502,9.502,9.502,18.192,0.883,18.775,0.996,24.202,3.296,3.518,0.655,6.314,61.82,3,27.849,5.083,2.207,10.114,10.953,20.294,3.555,3.497,-0.067,1
7.022,0.0,0.807,0.099,11,0,102.297,4.642,1,3.6,38.564,1,4,1.137,38.564,0.08,2.856,2.856,16.042,0.226,0.139,6.335,6.335,9.673,105.64,4.829,23.373,25.905,24.642,26.919,29.132,0.986,31.391,33.619,2.934,2.934,2.934,22.46,22.246,1,0.666,3.178,9.704,1.064,13.663,9.408,9.408,9.408,18.029,0.871,18.608,0.732,24.074,2.639,3.323,1.147,4.286,45.306,0,27.739,4.985,2.106,9.709,10.525,20.146,3.219,2.89,-0.056,1
6.222,0.0,0.873,0.086,8,0,188.917,4.955,1,3.861,32.22,4,2,1.136,32.22,0.096,2.955,2.955,17.432,0.189,0.122,6.593,6.593,14.411,99.98,5.069,30.151,26.545,25.735,28.095,30.41,1.054,32.758,35.086,3.069,3.069,3.069,23.449,22.838,3,1.016,4.464,11.075,0.914,14.336,10.371,10.371,10.371,18.845,0.876,19.164,0.776,24.689,3.689,3.559,0.633,8.13,114.023,0,28.407,5.204,2.22,10.425,11.279,21.062,4.956,4.91,0.088,1
6.854,0.0,0.856,0.07,6,0,119.907,5.658,1,3.929,32.22,4,3,1.037,32.22,0.089,3.658,3.658,22.839,0.14,0.109,7.793,7.793,9.481,99.98,5.659,43.039,28.847,29.212,31.869,34.515,0.9,37.169,39.821,3.659,3.659,3.659,26.58,24.798,3,0.71,4.174,10.91,0.956,16.146,14.218,14.218,14.218,21.322,1.33,20.782,1.125,26.819,4.331,3.651,0.451,12.063,87.213,2,30.88,5.659,2.228,11.198,12.13,23.917,4.431,4.477,0.109,1
6.194,0.0,0.852,0.083,11,0,107.245,4.787,1,3.74,38.564,1,5,1.111,38.564,0.078,2.89,2.89,16.401,0.163,0.127,6.377,6.377,19.875,99.65,4.979,32.884,26.413,25.244,27.519,29.741,0.941,32.004,34.241,3.001,3.001,3.001,23.052,22.761,2,0.587,3.689,9.963,0.942,14.237,9.657,9.657,9.657,18.614,1.165,19.125,1.141,24.586,3.555,3.538,0.656,8.055,81.781,3,28.243,5.096,2.182,10.358,11.212,20.744,3.738,3.738,-0.033,1
8.824,0.0,0.85,0.074,4,0,131.875,5.187,0,3.688,0.0,0,0,1.082,0.0,0.111,3.187,3.187,19.364,0.132,0.109,7.022,7.022,18.189,106.94,5.316,34.679,27.533,27.353,29.838,32.304,1.055,34.787,37.264,3.316,3.316,3.316,24.911,23.724,3,0.74,4.263,10.566,0.921,15.258,11.985,11.985,11.985,20.032,1.226,19.945,1.138,25.625,4.317,3.485,0.478,9.285,83.623,7,29.446,5.385,2.04,11.022,11.928,22.413,4.533,4.543,0.043,1
7.745,0.0,0.843,0.082,5,0,93.815,4.963,1,3.707,38.564,1,2,1.285,38.564,0.085,2.963,2.963,17.387,0.156,0.118,6.595,6.595,12.589,96.41,5.076,24.56,26.522,25.733,28.093,30.411,1.107,32.759,35.089,3.076,3.076,3.076,23.441,22.796,2,0.491,3.434,9.923,1.004,14.279,10.373,10.373,10.373,18.822,0.801,19.093,0.802,24.657,3.091,3.449,0.691,5.567,24.783,4,28.39,5.188,2.085,10.182,11.042,21.054,3.584,3.332,-0.065,1
7.125,0.0,0.873,0.085,8,0,121.239,4.965,1,3.861,32.22,4,2,1.08,32.22,0.096,2.965,2.965,17.486,0.175,0.122,6.598,6.598,17.137,99.98,5.076,32.61,26.56,25.767,28.13,30.447,1.007,32.798,35.128,3.076,3.076,3.076,23.481,22.851,3,0.69,4.49,11.094,1.098,14.361,10.399,10.399,10.399,18.874,1.115,19.174,0.812,24.703,3.689,3.558,0.641,9.24,65.13,0,28.423,5.217,2.22,10.437,11.294,21.09,4.94,4.914,0.121,1
7.092,0.0,0.903,0.086,14,0,152.642,5.198,2,4.021,40.178,0,4,1.189,40.178,0.085,3.198,3.198,18.576,0.21,0.127,6.801,6.801,10.236,165.27,5.254,56.006,27.489,27.03,29.435,31.821,0.988,34.223,36.617,3.254,3.254,3.254,24.662,23.712,3,0.946,4.631,11.456,0.94,15.233,11.21,11.21,11.21,19.916,1.391,19.953,1.114,25.599,4.078,3.839,0.4,17.081,245.578,0,29.382,5.467,1.379,10.87,11.739,22.244,4.92,4.611,-0.065,1
8.523,0.0,0.923,0.082,19,0,164.27,5.201,2,4.06,40.178,0,3,1.103,40.178,0.093,3.201,3.201,18.625,0.197,0.122,6.81,6.81,14.375,165.27,5.263,69.716,27.555,27.111,29.519,31.908,0.992,34.313,36.711,3.263,3.263,3.263,24.743,23.79,3,0.863,5.051,11.728,0.981,15.34,11.242,11.242,11.242,20.001,1.563,20.05,1.232,25.67,4.533,3.839,0.314,23.161,283.998,3,29.445,5.468,1.216,11.165,12.045,22.322,5.431,5.184,-0.029,1
5.721,0.0,0.85,0.088,9,0,131.835,4.75,1,3.748,32.22,4,4,1.098,32.22,0.077,2.872,2.872,16.263,0.195,0.129,6.354,6.354,14.119,109.21,4.949,32.957,26.044,24.809,27.093,29.308,0.997,31.575,33.81,2.965,2.965,2.965,22.634,22.415,2,0.922,3.664,9.978,1.068,13.904,9.521,9.521,9.521,18.221,1.281,18.816,1.001,24.226,3.497,3.562,0.615,7.674,78.33,3,27.867,5.093,2.482,10.241,11.079,20.316,3.784,3.784,0.048,1
6.319,0.0,0.844,0.074,5,0,302.277,4.994,1,3.711,38.564,1,2,1.652,38.564,0.068,3.101,3.101,20.21,0.103,0.127,7.274,7.274,10.496,96.41,5.366,24.811,28.018,27.756,30.261,32.749,1.108,35.253,37.751,3.399,3.399,3.399,25.286,24.107,0,1.552,3.85,10.556,1.411,15.456,12.34,12.34,12.34,20.342,0.765,20.213,0.922,26.061,3.401,3.415,0.72,3.929,53.661,3,29.979,5.417,1.69,10.559,11.457,22.773,3.689,3.584,0.006,1
5.602,0.0,0.872,0.086,10,0,117.323,5.005,0,3.813,0.0,0,1,0.967,0.0,0.084,3.005,3.005,17.954,0.16,0.125,6.696,6.696,16.559,106.94,5.13,29.546,26.953,26.153,28.527,30.863,1.073,33.231,35.583,3.13,3.13,3.13,23.852,23.24,3,0.633,4.529,10.971,0.87,14.706,10.698,10.698,10.698,19.229,1.306,19.553,1.087,25.094,3.892,3.625,0.421,8.564,92.554,3,28.817,5.23,0.971,10.729,11.586,21.46,4.828,4.586,0.008,1
6.357,0.0,0.853,0.067,6,0,110.446,5.658,1,3.809,38.564,1,3,1.058,38.564,0.088,3.658,3.658,22.839,0.115,0.108,7.793,7.793,8.321,96.41,5.659,37.936,28.846,29.212,31.868,34.515,0.883,37.169,39.821,3.659,3.659,3.659,26.579,24.795,3,0.591,4.094,10.85,0.94,16.142,14.218,14.218,14.218,21.321,1.143,20.776,1.113,26.817,4.248,3.58,0.48,10.726,73.997,2,30.879,5.659,1.97,11.151,12.087,23.916,4.317,4.344,0.022,1
6.638,0.0,0.878,0.088,11,0,80.834,4.941,0,3.808,0.0,0,2,1.051,0.0,0.078,2.941,2.941,17.305,0.17,0.13,6.608,6.608,15.095,106.94,5.075,21.241,26.723,25.849,28.193,30.509,0.969,32.85,35.179,3.075,3.075,3.075,23.562,23.03,2,0.439,4.484,10.895,0.758,14.499,10.418,10.418,10.418,18.982,1.2,19.363,1.043,24.874,3.784,3.61,0.407,6.673,96.051,3,28.577,5.171,0.961,10.601,11.446,21.203,4.77,4.522,-0.032,1
5.959,0.0,0.85,0.074,4,0,131.875,5.187,0,3.688,0.0,0,0,1.082,0.0,0.111,3.187,3.187,19.364,0.132,0.109,7.022,7.022,18.189,106.94,5.316,34.679,27.533,27.353,29.838,32.304,1.055,34.787,37.264,3.316,3.316,3.316,24.911,23.724,3,0.74,4.263,10.566,0.921,15.258,11.985,11.985,11.985,20.032,1.226,19.945,1.138,25.625,4.317,3.485,0.478,9.285,83.623,7,29.446,5.385,2.04,11.022,11.928,22.413,4.533,4.543,0.043,1
6.523,0.0,0.872,0.088,9,0,114.559,4.952,1,3.841,32.22,4,2,1.143,32.22,0.097,2.952,2.952,17.425,0.189,0.124,6.592,6.592,13.749,99.98,5.064,29.126,26.522,25.727,28.087,30.403,1.033,32.751,35.08,3.064,3.064,3.064,23.439,22.804,3,0.678,4.384,10.869,1.053,14.297,10.367,10.367,10.367,18.826,0.886,19.114,0.784,24.66,3.526,3.541,0.638,8.077,43.955,0,28.388,5.189,2.266,10.328,11.177,21.05,4.83,4.672,0.072,1
7.222,0.0,0.869,0.083,8,0,96.068,4.966,1,3.876,32.22,4,2,1.182,32.22,0.089,2.966,2.966,17.439,0.174,0.123,6.594,6.594,16.69,99.98,5.074,30.993,26.702,25.801,28.149,30.455,1.038,32.795,35.117,3.074,3.074,3.074,23.529,23.012,3,0.597,4.563,11.175,1.028,14.483,10.374,10.374,10.374,18.959,1.322,19.347,0.952,24.854,3.871,3.588,0.62,8.593,43.166,0,28.555,5.217,2.203,10.558,11.416,21.159,5.047,5.132,0.129,1
7.357,0.0,0.873,0.077,7,0,114.507,4.983,1,3.766,38.564,1,2,1.093,38.564,0.096,2.983,2.983,17.515,0.132,0.123,6.603,6.603,20.836,96.41,5.089,30.872,26.596,25.811,28.175,30.493,1.106,32.845,35.177,3.089,3.089,3.089,23.527,22.89,3,0.515,4.558,11.256,1.053,14.414,10.43,10.43,10.43,18.923,1.006,19.214,0.814,24.74,3.714,3.513,0.689,9.079,77.968,0,28.458,5.206,1.885,10.455,11.327,21.133,4.98,5.072,0.05,1
7.056,88.404,0.857,0.089,5,1,129.457,4.865,1,3.771,32.22,4,2,1.172,32.22,0.096,2.951,2.951,17.427,0.152,0.126,6.592,6.592,13.749,99.98,5.046,41.055,26.522,25.726,28.087,30.403,0.893,32.751,35.079,3.063,3.063,3.063,23.438,22.804,3,0.759,3.761,10.051,1.096,14.297,10.366,10.366,10.366,18.825,1.324,19.114,1.177,24.66,3.714,3.537,0.638,10.656,66.324,7,28.388,5.162,2.208,10.345,11.19,21.049,3.989,3.951,0.047,1
6.824,0.0,0.909,0.076,4,0,23.333,4.812,1,3.696,32.22,0,1,1.512,32.22,0.09,2.93,2.93,17.573,0.033,0.119,6.609,6.609,10.913,62.68,5.107,12.386,26.56,25.8,28.17,30.49,1.166,32.846,35.18,3.107,3.107,3.107,23.51,22.835,0,0.15,3.761,10.008,0.898,14.342,10.436,10.436,10.436,18.886,0.744,19.135,1.027,24.695,3.526,3.197,0.564,3.409,5.333,6,28.429,5.228,0.748,10.351,11.227,21.109,3.932,3.784,0.104,0
6.409,47.081,0.961,0.072,9,1,55.031,5.084,1,3.732,32.22,0,1,1.482,32.22,0.109,3.084,3.084,18.767,0.051,0.112,6.82,6.82,16.098,71.91,5.22,20.653,27.227,26.747,29.165,31.549,1.129,33.961,36.359,3.22,3.22,3.22,24.392,23.459,0,0.361,4.863,11.608,1.075,15.006,11.232,11.232,11.232,19.659,1.146,19.713,1.09,25.341,4.369,3.571,0.438,6.521,17.235,5,29.117,5.492,0.843,10.913,11.812,21.952,5.314,5.471,0.121,0
6.097,34.939,0.97,0.07,9,1,25.92,5.089,1,3.83,32.22,1,2,1.276,32.22,0.112,3.089,3.089,18.24,0.0,0.108,6.757,6.757,13.627,62.68,5.207,11.956,27.079,26.466,28.866,31.23,1.04,33.623,36.003,3.207,3.207,3.207,24.134,23.339,0,0.114,4.653,11.26,0.705,14.859,10.996,10.996,10.996,19.452,0.978,19.621,0.885,25.207,4.407,3.434,0.456,4.41,15.593,2,28.956,5.319,0.662,10.856,11.759,21.714,5.158,5.306,0.022,0
7.762,53.758,0.934,0.07,5,1,33.521,5.113,1,3.857,32.22,1,2,1.413,32.22,0.103,3.113,3.113,18.423,0.026,0.106,6.763,6.763,12.469,62.68,5.207,21.648,27.0,26.484,28.895,31.271,1.047,33.675,36.064,3.207,3.207,3.207,24.137,23.25,0,0.221,4.078,10.224,0.932,14.802,11.054,11.054,11.054,19.423,1.036,19.529,1.172,25.122,4.205,3.414,0.455,6.951,16.008,5,28.882,5.273,0.682,10.833,11.74,21.705,4.317,4.407,0.023,0
4.569,0.0,0.896,0.072,3,0,30.168,4.927,1,3.697,32.22,0,0,0.975,32.22,0.094,3.044,3.044,18.845,0.03,0.114,6.888,6.888,12.105,62.68,5.233,17.325,27.144,26.745,29.194,31.608,1.264,34.046,36.47,3.233,3.233,3.233,24.356,23.342,0,0.205,3.892,10.247,0.999,14.835,11.374,11.374,11.374,19.554,0.787,19.567,1.047,25.24,3.664,3.246,0.574,4.795,4.766,7,29.052,5.34,0.769,10.563,11.455,21.882,4.043,3.912,0.136,0
7.678,30.129,0.916,0.077,5,1,8.395,4.908,1,3.567,32.22,1,2,0.0,32.22,0.088,3.013,3.013,18.019,0.0,0.115,6.718,6.718,9.394,62.68,5.153,4.913,26.822,26.183,28.578,30.936,1.499,33.321,35.691,3.153,3.153,3.153,23.851,23.065,0,0.064,3.738,10.129,0.634,14.539,10.795,10.795,10.795,19.158,0.584,19.327,0.98,24.942,3.638,3.401,0.618,1.238,0.0,3,28.706,5.271,0.773,10.379,11.262,21.432,3.871,3.912,0.039,0
8.456,0.0,0.925,0.079,18,0,182.955,5.204,1,3.93,7.958,0,3,1.282,7.958,0.095,3.204,3.204,18.646,0.187,0.12,6.817,6.817,15.753,139.97,5.268,63.867,27.637,27.178,29.586,31.973,0.966,34.377,36.774,3.268,3.268,3.268,24.813,23.871,5,0.91,5.067,11.763,0.98,15.412,11.262,11.262,11.262,20.076,1.544,20.125,1.31,25.752,4.595,3.837,0.32,20.545,281.867,2,29.526,5.469,1.237,11.196,12.083,22.394,5.469,5.325,-0.054,1
6.495,0.0,0.904,0.085,14,0,197.162,5.201,1,3.853,7.958,0,3,1.267,7.958,0.093,3.201,3.201,18.617,0.203,0.123,6.809,6.809,13.054,139.97,5.261,55.773,27.521,27.088,29.497,31.887,0.994,34.292,36.69,3.261,3.261,3.261,24.716,23.744,3,1.13,4.669,11.471,0.91,15.28,11.235,11.235,11.235,19.965,1.475,19.988,1.158,25.631,4.174,3.83,0.403,16.643,343.43,3,29.415,5.468,1.379,10.96,11.837,22.294,4.99,4.687,-0.048,1
7.678,57.913,0.937,0.08,8,1,20.344,4.963,1,3.82,32.22,1,2,1.12,32.22,0.101,2.963,2.963,17.445,0.03,0.118,6.597,6.597,13.94,62.68,5.084,13.126,26.557,25.754,28.115,30.432,0.933,32.782,35.112,3.084,3.084,3.084,23.467,22.848,0,0.09,4.476,11.049,0.868,14.35,10.389,10.389,10.389,18.861,0.826,19.17,0.866,24.7,3.871,3.41,0.523,4.882,23.684,0,28.419,5.211,0.732,10.456,11.321,21.079,4.977,4.981,0.082,0
7.283,30.129,0.92,0.077,5,1,3.827,4.767,2,3.782,64.439,1,2,0.0,64.439,0.088,2.985,2.985,18.019,0.0,0.115,6.718,6.718,7.141,87.98,5.153,2.693,26.822,26.183,28.578,30.936,1.412,33.321,35.691,3.153,3.153,3.153,23.851,23.065,0,0.031,3.738,10.129,0.696,14.539,10.795,10.795,10.795,19.158,0.566,19.327,0.818,24.942,3.638,3.413,0.618,0.647,0.0,1,28.706,5.271,0.773,10.379,11.262,21.432,3.871,3.912,-0.118,0
7.602,0.0,0.88,0.085,14,0,182.636,5.201,1,3.85,7.958,0,3,1.28,7.958,0.093,3.201,3.201,18.617,0.2,0.123,6.809,6.809,13.867,160.2,5.261,56.068,27.521,27.088,29.497,31.887,1.002,34.292,36.69,3.261,3.261,3.261,24.716,23.744,3,1.058,4.669,11.471,0.959,15.28,11.235,11.235,11.235,19.965,1.482,19.988,1.162,25.631,4.174,3.826,0.403,16.517,313.84,3,29.415,5.468,1.379,10.96,11.837,22.294,4.99,4.687,-0.046,1
8.398,0.0,0.908,0.078,8,0,104.559,5.054,1,3.745,38.564,1,2,1.17,38.564,0.11,3.054,3.054,18.351,0.081,0.118,6.749,6.749,12.086,96.41,5.156,24.324,26.947,26.402,28.808,31.178,1.121,33.576,35.959,3.156,3.156,3.156,24.06,23.191,4,0.512,4.614,11.236,1.012,14.723,10.98,10.98,10.98,19.351,0.901,19.457,0.924,25.067,4.06,3.498,0.535,6.737,46.741,3,28.832,5.354,1.262,10.627,11.507,21.631,5.069,5.115,-0.082,1
6.745,0.0,0.868,0.083,7,0,78.084,4.919,1,3.845,32.22,3,1,1.247,32.22,0.095,2.919,2.919,17.476,0.162,0.124,6.595,6.595,13.663,99.98,5.073,21.054,26.556,25.748,28.11,30.424,1.043,32.774,35.102,3.073,3.073,3.073,23.465,22.848,4,0.42,4.476,11.078,0.849,14.353,10.381,10.381,10.381,18.862,1.096,19.172,0.807,24.699,3.638,3.514,0.654,7.082,98.583,0,28.419,5.19,2.059,10.416,11.275,21.075,4.956,4.872,0.201,1
7.276,0.0,0.847,0.086,5,0,84.611,4.945,1,3.634,38.564,1,2,1.322,38.564,0.083,2.986,2.986,17.697,0.086,0.13,6.649,6.649,9.615,96.41,5.09,24.139,26.692,25.848,28.218,30.538,1.031,32.896,35.23,3.09,3.09,3.09,23.558,22.955,2,0.434,3.584,10.035,1.021,14.377,10.467,10.467,10.467,18.932,0.85,19.236,1.026,24.821,3.367,3.457,0.716,5.322,32.188,4,28.565,5.218,1.399,10.189,11.037,21.16,3.638,3.526,-0.053,1
4.046,0.0,0.88,0.069,2,0,35.936,5.316,1,3.697,32.22,0,0,0.733,32.22,0.094,3.432,3.432,22.679,0.028,0.109,7.783,7.783,14.224,62.68,5.601,21.617,28.788,29.178,31.834,34.481,1.333,37.135,39.785,3.601,3.601,3.601,26.54,24.721,0,0.247,4.007,10.847,1.062,16.052,14.187,14.187,14.187,21.267,0.804,20.678,1.07,26.752,3.784,3.339,0.588,6.086,4.354,6,30.827,5.668,0.774,10.829,11.751,23.876,4.143,4.025,0.197,0
7.62,0.0,0.925,0.081,15,0,199.93,5.199,1,3.937,7.958,0,3,1.221,7.958,0.093,3.199,3.199,18.469,0.211,0.122,6.786,6.786,25.16,158.43,5.25,60.791,27.522,27.004,29.396,31.769,0.977,34.159,36.543,3.25,3.25,3.25,24.654,23.771,4,1.557,5.179,11.998,0.965,15.32,11.182,11.182,11.182,19.949,1.457,20.041,1.115,25.644,4.543,3.838,0.322,19.605,296.494,0,29.402,5.449,1.325,11.152,12.03,22.251,5.629,5.643,-0.033,1
7.432,0.0,0.874,0.079,4,0,129.567,5.382,1,3.832,38.564,0,0,1.179,38.564,0.081,3.437,3.437,21.33,0.145,0.121,7.627,7.627,13.549,147.19,5.503,43.424,28.536,28.956,31.585,34.213,0.852,36.844,39.474,3.503,3.503,3.503,26.335,24.526,3,0.645,4.621,11.271,1.108,15.957,13.895,13.895,13.895,21.11,1.437,20.548,1.208,26.528,4.127,3.756,0.447,13.566,180.144,4,30.549,5.55,1.487,10.949,11.832,23.706,4.945,4.786,0.035,0
7.745,0.0,0.878,0.076,4,0,120.247,5.38,2,3.917,69.841,2,0,1.034,69.841,0.074,3.437,3.437,21.33,0.151,0.12,7.627,7.627,13.549,162.54,5.503,43.969,28.536,28.956,31.585,34.213,0.818,36.844,39.474,3.503,3.503,3.503,26.335,24.526,3,0.595,4.57,11.24,1.114,15.957,13.895,13.895,13.895,21.11,1.403,20.548,1.196,26.528,4.094,3.77,0.453,14.272,170.775,4,30.549,5.551,1.517,10.941,11.825,23.706,4.553,4.65,0.044,0
7.456,0.0,0.874,0.079,5,0,127.313,5.389,1,3.83,38.564,2,0,1.184,38.564,0.081,3.437,3.437,21.33,0.145,0.121,7.627,7.627,13.549,147.19,5.503,43.754,28.536,28.956,31.585,34.213,0.842,36.844,39.474,3.503,3.503,3.503,26.335,24.526,3,0.632,4.621,11.271,1.13,15.957,13.895,13.895,13.895,21.11,1.453,20.548,1.199,26.528,4.127,3.756,0.447,13.639,187.65,4,30.549,5.55,1.487,10.949,11.832,23.706,4.945,4.786,0.04,0
7.409,0.0,0.91,0.085,19,0,180.118,5.198,1,3.894,7.958,0,3,1.279,7.958,0.093,3.198,3.198,18.44,0.225,0.127,6.785,6.785,20.266,149.2,5.248,60.147,27.394,26.915,29.314,31.695,0.989,34.092,36.481,3.248,3.248,3.248,24.554,23.636,5,1.164,5.037,11.809,0.998,15.181,11.178,11.178,11.178,19.829,1.464,19.902,1.115,25.512,4.331,3.836,0.403,18.918,275.417,0,29.279,5.447,1.444,10.967,11.83,22.145,5.492,5.376,-0.029,1
6.042,111.83,0.883,0.083,10,1,122.875,5.064,1,3.816,38.564,0,1,1.188,38.564,0.09,3.064,3.064,18.568,0.125,0.126,6.837,6.837,14.303,125.51,5.179,41.389,27.239,26.65,29.064,31.449,1.039,33.86,36.26,3.179,3.179,3.179,24.295,23.485,2,0.661,4.641,11.036,1.042,14.966,11.193,11.193,11.193,19.58,1.408,19.758,1.22,25.359,4.127,3.708,0.436,12.296,110.04,4,29.124,5.264,1.135,10.856,11.723,21.866,4.959,4.73,0.013,1
7.456,0.0,0.904,0.083,21,0,201.119,5.199,1,3.914,7.958,0,3,1.168,7.958,0.095,3.199,3.199,18.467,0.227,0.126,6.786,6.786,25.26,158.43,5.25,66.264,27.513,26.992,29.385,31.758,1.009,34.15,36.534,3.25,3.25,3.25,24.642,23.762,4,1.547,5.139,11.985,1.022,15.305,11.182,11.182,11.182,19.936,1.466,20.033,1.116,25.635,4.454,3.837,0.409,20.533,297.678,0,29.394,5.449,1.475,11.089,11.96,22.238,5.591,5.56,-0.008,1
6.32,127.523,0.92,0.083,15,1,146.238,5.023,1,3.865,38.564,0,1,1.199,38.564,0.099,3.023,3.023,18.13,0.131,0.123,6.715,6.715,15.494,125.51,5.138,44.73,27.041,26.288,28.669,31.01,0.893,33.387,35.747,3.138,3.138,3.138,23.985,23.335,4,0.71,4.985,11.377,1.075,14.848,10.809,10.809,10.809,19.361,1.472,19.66,1.22,25.185,4.394,3.763,0.336,14.568,126.096,4,28.903,5.241,0.744,10.985,11.847,21.585,5.416,5.213,-0.053,1
7.585,0.0,0.914,0.076,12,0,161.955,5.229,1,3.927,7.958,0,2,1.378,7.958,0.098,3.229,3.229,19.525,0.181,0.114,7.036,7.036,16.909,139.97,5.342,64.408,27.883,27.716,30.186,32.641,0.974,35.11,37.575,3.342,3.342,3.342,25.28,24.062,4,0.924,4.825,11.537,0.956,15.619,12.043,12.043,12.043,20.411,1.544,20.265,1.317,25.97,4.595,3.837,0.329,20.382,267.749,6,29.799,5.49,1.304,11.253,12.158,22.801,5.147,4.994,-0.038,1
7.208,0.0,0.909,0.082,16,0,138.164,4.916,1,3.879,38.564,0,0,0.99,38.564,0.088,2.916,2.916,15.863,0.155,0.124,6.262,6.262,13.476,154.53,4.973,45.502,26.824,25.402,27.63,29.792,0.87,32.005,34.187,2.973,2.973,2.973,23.277,23.231,3,0.648,5.347,11.918,1.06,14.719,9.263,9.263,9.263,18.962,1.56,19.656,1.22,25.026,4.511,3.853,0.32,16.036,202.14,0,28.625,5.209,1.268,11.111,11.962,21.014,5.869,5.896,-0.004,0
7.523,0.0,0.878,0.08,7,0,117.791,5.437,1,3.842,38.564,0,0,1.199,38.564,0.076,3.437,3.437,21.329,0.153,0.124,7.627,7.627,15.026,134.3,5.503,46.59,28.533,28.955,31.585,34.213,0.856,36.843,39.474,3.503,3.503,3.503,26.334,24.523,4,0.524,4.611,11.267,1.151,15.951,13.895,13.895,13.895,21.106,1.507,20.545,1.211,26.525,4.127,3.767,0.431,14.755,189.829,4,30.547,5.552,1.459,10.942,11.82,23.704,4.897,4.701,0.027,0
7.444,0.0,0.904,0.086,13,0,152.769,5.2,1,3.845,7.958,0,3,1.324,7.958,0.085,3.2,3.2,18.576,0.203,0.127,6.801,6.801,12.641,139.97,5.254,54.147,27.489,27.03,29.435,31.821,1.006,34.223,36.617,3.254,3.254,3.254,24.662,23.712,3,0.856,4.631,11.456,0.962,15.233,11.21,11.21,11.21,19.916,1.482,19.953,1.213,25.599,4.078,3.818,0.4,16.537,258.897,3,29.382,5.467,1.379,10.87,11.739,22.244,4.92,4.611,-0.041,1
6.097,0.0,0.962,0.083,16,0,146.616,5.042,0,3.902,0.0,4,0,1.126,0.0,0.096,3.042,3.042,17.09,0.171,0.122,6.54,6.54,14.391,128.36,5.084,41.335,27.017,26.036,28.345,30.622,0.918,32.929,35.226,3.084,3.084,3.084,23.797,23.371,2,0.749,5.598,12.5,0.949,14.909,10.328,10.328,10.328,19.305,1.609,19.747,1.104,25.192,4.595,3.819,0.254,14.494,185.722,0,28.847,5.501,0.661,11.211,12.072,21.469,6.057,6.115,-0.054,0
8.347,0.0,0.872,0.086,10,0,117.323,5.005,0,3.813,0.0,0,1,0.967,0.0,0.084,3.005,3.005,17.954,0.16,0.125,6.696,6.696,16.559,106.94,5.13,29.546,26.953,26.153,28.527,30.863,1.073,33.231,35.583,3.13,3.13,3.13,23.852,23.24,3,0.633,4.529,10.971,0.87,14.706,10.698,10.698,10.698,19.229,1.306,19.553,1.087,25.094,3.892,3.625,0.421,8.564,92.554,3,28.817,5.23,0.971,10.729,11.586,21.46,4.828,4.586,0.008,1
8.301,0.0,0.908,0.077,10,0,89.619,5.059,2,3.902,70.783,0,1,1.054,70.783,0.103,3.059,3.059,18.909,0.1,0.116,6.921,6.921,12.5,150.81,5.244,29.388,27.351,26.98,29.431,31.857,1.014,34.305,36.743,3.244,3.244,3.244,24.582,23.576,0,0.54,4.715,11.066,1.003,15.106,11.573,11.573,11.573,19.788,1.243,19.835,1.086,25.46,4.369,3.713,0.35,8.966,99.676,5,29.248,5.339,0.819,11.025,11.912,22.117,5.096,4.908,-0.077,1
