pXC50,nN.CO.2,NaaNH,nPyrimidines,Eig01_EA.bo.,SM11_AEA.ri.,SpMax_EA.bo.,SpDiam_EA.bo.,C.041,C.042,Eig01_AEA.ed.,SpMax_AEA.ed.,nCconj,Eig01_EA.ed.,SM10_AEA.dm.,SpMax_EA.ed.,nROH,P_VSA_MR_3,SpDiam_EA.ed.,O.056,nOHs,Eig07_EA.dm.,NsOH,CATS2D_04_DD,C.009,SM09_EA.dm.,P_VSA_e_3,nOxolanes,SRW09,SpDiam_AEA.dm.,Eig01_AEA.ri.,SpMax_AEA.ri.,Eig01_EA,SM09_AEA.bo.,SpDiam_EA,SpMax_EA,Eig01_AEA.dm.,SpMax_AEA.dm.,SM07_EA.dm.,O.058,CATS2D_03_AP,P_VSA_i_4,ALOGP2,NdO,Eig02_AEA.ed.,SM05_EA.dm.,P_VSA_LogP_4,CATS2D_03_DD,Eig02_EA.bo.,SM12_AEA.ri.,Eig02_EA.ed.,SM11_AEA.dm.,Eig01_EA.ri.,SpMax_EA.ri.,P_VSA_LogP_5,SM14_EA.bo.,SM11_EA.dm.,nPyrroles,C.031,GATS1e,nDB,NdssC,SM15_EA.bo.,SM12_EA.bo.,NaasN,SM13_EA.dm.,SM12_EA.dm.,SpMax2_Bh.s.,SM13_EA.bo.,C.008,JGI6
7.87,1,1,1,4.237,4.237,4.237,7.237,1,0,6.94,6.94,1,11.561,11.561,11.561,0,0.0,19.561,0,0,0.51,0,0,0,6.601,62.854,0,6.88,5.968,4.282,4.282,3.32,3.32,5.32,3.32,3.968,3.968,5.161,3,0,62.854,4.023,3,6.198,3.692,141.957,0,3.697,3.697,9.154,9.154,3.188,3.188,60.19,20.47,8.029,1,0,0.767,3,3,21.853,17.683,0,9.452,8.839,7.427,19.029,0,0.021
5.47,1,0,0,4.238,4.238,4.238,6.931,1,1,7.078,7.078,1,12.141,12.141,12.141,0,0.0,20.141,0,0,0.0,0,0,0,5.075,24.933,0,6.843,5.888,4.311,4.311,3.362,3.362,5.362,3.362,3.998,3.998,3.888,2,0,24.933,1.285,2,6.206,2.671,92.17,0,3.215,3.215,8.9,8.9,3.187,3.187,1.899,20.244,6.243,0,0,0.715,4,2,21.678,17.379,1,7.4,6.884,7.411,18.801,0,0.025
6.896,1,1,0,4.244,4.244,4.244,6.922,1,0,7.672,7.672,1,14.111,14.111,14.111,1,0.0,22.111,0,0,0.0,1,0,0,7.697,39.82,0,6.899,5.992,4.594,4.594,3.605,3.605,5.605,3.605,3.992,3.992,6.009,3,0,39.82,16.955,3,7.172,4.307,142.846,0,3.63,3.63,12.542,12.542,3.571,3.571,21.87,20.381,9.384,0,0,0.72,3,3,21.799,17.555,0,11.075,10.249,7.444,18.956,0,0.025
6.0,1,1,0,4.275,4.275,4.275,7.275,1,0,7.001,7.001,1,11.883,11.883,11.883,0,0.0,19.883,0,0,0.064,0,0,0,6.285,79.394,0,7.535,5.987,4.297,4.297,3.348,3.348,5.348,3.348,3.987,3.987,4.951,3,0,79.394,11.04,3,6.348,3.582,120.621,0,3.954,3.954,9.753,9.753,3.175,3.175,35.041,20.752,7.602,0,0,0.731,3,3,22.156,17.94,1,8.913,8.32,7.428,19.319,0,0.023
6.921,1,2,0,4.237,4.237,4.237,6.98,1,0,6.967,6.967,1,11.694,11.694,11.694,0,0.0,19.694,0,0,0.0,0,1,0,5.029,73.146,0,7.322,5.979,4.281,4.281,3.331,3.331,5.331,3.331,3.979,3.979,3.851,2,0,73.146,0.018,2,6.227,2.647,102.542,0,3.626,3.626,9.265,9.265,3.163,3.163,50.766,20.338,6.188,0,0,0.775,2,2,21.757,17.505,0,7.336,6.825,7.411,18.905,0,0.024
6.05,1,1,0,4.277,4.277,4.277,7.277,1,0,6.945,6.945,1,11.589,11.589,11.589,0,0.0,19.589,0,0,0.51,0,0,0,6.601,26.158,0,6.88,5.968,4.29,4.29,3.328,3.328,5.328,3.328,3.968,3.968,5.159,3,0,26.158,14.584,3,6.503,3.684,84.844,0,3.893,3.893,10.162,10.162,3.197,3.197,58.4,20.679,8.029,1,0,0.744,3,3,22.077,17.869,0,9.452,8.839,7.427,19.235,0,0.022
7.509,1,1,0,4.251,4.251,4.251,7.251,1,0,7.0,7.0,1,11.87,11.87,11.87,0,0.0,19.87,0,0,0.0,0,0,0,5.029,58.259,0,7.434,5.986,4.295,4.295,3.345,3.345,5.345,3.345,3.986,3.986,3.851,2,0,58.259,7.82,2,6.253,2.647,102.542,0,3.79,3.79,9.41,9.41,3.173,3.173,39.065,20.511,6.188,0,0,0.699,2,2,21.911,17.701,1,7.336,6.825,7.411,19.073,0,0.021
7.456,1,1,0,4.251,4.251,4.251,7.251,1,0,7.0,7.0,1,11.87,11.87,11.87,0,0.0,19.87,0,0,0.0,0,0,0,5.029,58.259,0,7.434,5.986,4.295,4.295,3.345,3.345,5.345,3.345,3.986,3.986,3.851,2,0,73.219,9.012,2,6.253,2.647,102.542,0,3.802,3.802,9.41,9.41,3.173,3.173,48.186,20.561,6.188,0,0,0.636,2,2,21.958,17.758,1,7.336,6.825,7.444,19.128,0,0.02
4.523,0,0,1,4.568,4.568,4.568,7.568,0,1,6.687,6.687,0,10.785,10.785,10.785,0,0.0,17.877,0,0,0.0,0,0,0,0.0,85.153,0,6.843,5.216,4.087,4.087,3.15,3.15,5.15,3.15,3.216,3.216,0.0,0,1,85.153,1.46,0,5.683,0.0,84.233,0,3.469,3.469,7.637,7.637,2.951,2.951,15.847,21.299,0.0,0,0,1.045,0,0,22.8,18.29,1,0.0,0.001,4.857,19.771,0,0.012
7.367,1,1,0,4.708,4.708,4.708,7.708,1,0,7.308,7.308,1,12.509,12.509,12.509,0,50.747,20.509,0,0,0.0,0,0,0,8.577,45.49,0,6.88,7.249,4.316,4.316,3.396,3.396,5.396,3.396,5.249,5.249,6.619,4,0,45.49,16.943,6,7.001,4.642,118.421,0,4.234,4.234,11.881,11.881,3.175,3.175,43.152,21.993,10.522,0,0,0.504,6,2,23.503,18.982,0,12.458,15.136,7.721,20.474,0,0.024
7.155,1,1,0,4.662,4.662,4.662,7.662,1,0,7.111,7.111,1,11.659,11.659,11.659,1,39.096,19.188,1,0,0.0,1,0,0,4.834,54.706,0,6.862,7.164,4.237,4.237,3.317,3.317,5.317,3.317,5.164,5.164,3.693,4,0,54.706,2.039,4,6.778,2.523,118.421,0,4.196,4.196,11.073,11.073,3.101,3.101,26.607,21.782,5.956,0,0,0.665,4,2,23.294,18.765,0,7.065,13.573,7.445,20.264,0,0.023
7.399,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,1,0.0,19.881,0,0,0.0,1,0,0,7.981,39.82,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,6.209,3,0,39.82,7.507,3,6.232,4.412,142.846,0,3.702,3.702,9.302,9.302,3.174,3.174,41.299,20.401,9.747,0,0,0.791,3,3,21.806,17.582,0,11.514,10.657,7.444,18.96,0,0.022
7.634,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.0,0,0,0,6.446,72.717,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,5.041,3,1,72.717,4.57,3,6.232,3.601,103.958,0,3.702,3.702,9.302,9.302,3.174,3.174,41.299,20.401,7.835,0,0,0.778,3,3,21.806,17.582,0,9.218,8.643,7.436,18.96,0,0.022
7.217,1,1,0,4.237,4.237,4.237,7.237,1,0,6.94,6.94,1,11.56,11.56,11.56,0,0.0,19.56,0,0,0.0,1,0,0,5.029,39.82,0,6.88,5.968,4.271,4.271,3.32,3.32,5.32,3.32,3.968,3.968,3.851,2,0,39.82,1.154,2,6.197,2.647,116.791,0,3.684,3.684,9.148,9.148,3.154,3.154,25.056,20.375,6.188,0,0,0.841,2,2,21.781,17.553,0,7.336,6.825,7.411,18.933,0,0.023
5.0,0,0,1,3.85,3.85,3.85,6.85,0,0,5.816,5.816,0,8.426,8.426,8.426,0,0.0,14.426,0,0,0.0,0,0,0,5.75,51.582,0,0.0,6.409,3.755,3.755,2.847,2.847,4.847,2.847,4.409,4.409,4.409,1,0,51.582,19.507,1,5.419,3.032,63.421,0,3.613,3.613,7.175,7.175,2.599,2.599,17.686,19.279,7.068,0,0,0.744,1,1,20.527,16.663,0,8.374,13.678,5.028,17.859,0,0.017
8.011,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.758,0,0,0,9.876,45.558,0,7.516,6.58,4.295,4.295,3.345,3.345,5.345,3.345,4.58,4.58,7.618,5,0,45.558,4.84,5,6.427,5.384,166.143,0,3.702,3.702,9.791,9.791,3.174,3.174,52.518,20.441,12.14,0,0,0.674,5,5,21.84,17.639,0,14.401,13.514,7.441,19.009,0,0.019
5.0,0,0,1,3.85,3.85,3.85,6.85,0,0,5.815,5.815,0,8.425,8.425,8.425,0,0.0,14.425,0,0,0.0,0,0,0,5.75,51.582,0,0.0,6.405,3.755,3.755,2.847,2.847,4.847,2.847,4.405,4.405,4.409,1,0,51.582,15.155,1,5.419,3.032,63.421,0,3.613,3.613,7.175,7.175,2.598,2.598,17.686,19.279,7.068,0,0,0.752,1,1,20.527,16.662,0,8.374,13.678,5.028,17.858,0,0.018
7.319,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.064,0,0,0,6.505,90.728,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,5.086,3,0,90.728,2.294,3,6.232,3.629,103.958,1,3.702,3.702,9.302,9.302,3.174,3.174,41.299,20.402,7.91,0,0,0.809,3,3,21.807,17.584,0,9.309,8.72,7.428,18.962,0,0.019
5.0,0,0,1,4.619,4.619,4.619,7.619,0,1,8.384,8.384,0,16.89,16.89,16.89,2,85.367,25.427,2,2,0.0,2,1,0,5.75,88.277,0,8.826,6.239,4.911,4.911,3.919,3.919,5.919,3.919,4.239,4.239,4.409,1,0,88.277,2.166,1,6.911,3.032,120.322,1,3.997,3.997,11.565,11.565,3.887,3.887,8.888,21.592,7.068,0,0,0.9,1,1,23.089,18.604,1,8.374,7.771,6.493,20.078,3,0.019
8.703,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.141,0,0,0,6.505,88.89,0,6.88,6.057,4.295,4.295,3.345,3.345,5.345,3.345,4.057,4.057,5.086,3,0,88.89,14.433,3,6.232,3.629,120.559,0,3.704,3.704,9.302,9.302,3.174,3.174,78.301,20.529,7.91,0,0,0.742,3,3,21.912,17.744,0,9.309,9.692,7.428,19.091,0,0.021
5.257,1,1,0,4.244,4.244,4.244,7.244,1,0,6.94,6.94,2,11.562,11.562,11.562,1,0.0,19.562,0,0,0.0,1,0,0,5.029,39.82,0,6.88,5.968,4.272,4.272,3.321,3.321,5.321,3.321,3.968,3.968,3.851,3,0,39.82,0.895,3,6.239,2.647,142.846,0,3.805,3.805,9.324,9.324,3.156,3.156,28.241,20.47,6.188,0,0,0.798,3,3,21.875,17.651,0,7.336,6.98,7.444,19.032,0,0.019
8.328,1,1,0,4.2,4.2,4.2,7.2,1,0,6.778,6.778,1,11.073,11.073,11.073,0,0.0,18.601,0,0,0.0,0,0,0,4.834,54.706,0,6.862,5.911,4.198,4.198,3.24,3.24,5.24,3.24,3.911,3.911,3.693,2,0,54.706,4.034,2,6.2,2.523,74.108,0,3.578,3.578,9.203,9.203,3.098,3.098,25.056,20.216,5.956,0,0,0.745,2,2,21.615,17.403,0,7.065,6.583,7.412,18.775,0,0.021
5.824,1,0,0,4.368,4.368,4.368,7.368,1,0,7.129,7.129,3,12.345,12.345,12.345,0,0.0,20.345,0,0,0.0,0,0,0,5.029,24.933,0,7.05,5.997,4.35,4.35,3.403,3.403,5.403,3.403,3.997,3.997,3.851,2,0,24.933,16.042,2,6.362,2.647,74.108,0,3.925,3.925,9.489,9.489,3.218,3.218,37.571,20.875,6.188,0,0,0.776,3,2,22.314,17.997,1,7.336,6.826,7.411,19.414,0,0.02
8.005,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.359,0,0,0,6.615,42.944,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,5.171,3,0,42.944,32.678,3,6.232,3.693,103.958,0,3.702,3.702,9.302,9.302,3.174,3.174,47.67,20.515,8.046,0,0,0.717,3,3,21.884,17.744,0,9.474,8.857,7.427,19.067,0,0.015
8.111,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,2,11.881,11.881,11.881,0,0.0,19.881,0,0,0.141,0,0,0,6.505,90.728,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,5.086,4,0,90.728,8.54,4,6.232,3.629,133.807,0,3.762,3.762,9.302,9.302,3.174,3.174,47.241,20.562,7.91,0,0,0.763,4,4,21.945,17.779,0,9.309,8.72,7.436,19.127,0,0.02
8.354,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.064,0,0,0,6.505,57.83,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,5.086,3,0,57.83,21.019,3,6.232,3.629,103.958,0,3.702,3.702,9.302,9.302,3.174,3.174,47.556,20.501,7.91,0,0,0.727,3,3,21.885,17.712,0,9.309,8.72,7.428,19.061,0,0.021
8.595,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.064,0,0,0,6.509,57.83,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,5.088,3,0,57.83,15.422,3,6.232,3.629,103.958,0,3.702,3.702,9.302,9.302,3.174,3.174,44.485,20.454,7.915,0,0,0.742,3,3,21.841,17.659,0,9.316,8.725,7.428,19.008,0,0.017
8.266,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.064,0,0,0,6.601,42.944,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,5.159,3,0,42.944,17.025,3,6.329,3.684,103.958,0,3.703,3.703,9.376,9.376,3.174,3.174,44.056,20.492,8.029,0,0,0.729,3,3,21.877,17.702,0,9.452,8.839,7.427,19.051,0,0.021
7.7,1,1,0,4.662,4.662,4.662,7.662,1,0,7.111,7.111,1,11.659,11.659,11.659,1,39.096,19.177,1,0,0.0,1,0,0,4.834,54.706,0,6.862,7.164,4.236,4.236,3.317,3.317,5.317,3.317,5.164,5.164,3.693,4,0,54.706,0.01,4,6.74,2.523,118.421,0,4.195,4.195,10.901,10.901,3.091,3.091,26.607,21.781,5.956,0,0,0.713,4,2,23.293,18.763,0,7.065,13.573,7.445,20.262,0,0.026
7.292,0,1,1,4.838,4.838,4.838,7.838,0,0,6.852,6.852,0,11.424,11.424,11.424,0,0.0,18.943,0,0,0.0,0,1,0,0.0,117.621,0,7.719,5.291,4.223,4.223,3.279,3.279,5.279,3.279,3.291,3.291,0.0,0,1,117.621,0.097,0,6.155,0.0,82.099,0,3.91,3.91,9.093,9.093,3.097,3.097,43.182,22.136,0.0,0,1,1.007,0,0,23.695,19.025,0,0.0,0.0,5.088,20.568,0,0.014
4.857,0,0,1,4.581,4.581,4.581,7.581,0,1,6.924,6.924,0,11.609,11.609,11.609,2,96.367,19.317,2,2,0.0,2,0,1,0.0,85.153,1,7.627,6.125,4.221,4.221,3.298,3.298,5.298,3.298,4.125,4.125,0.0,0,1,85.153,0.752,0,6.53,0.0,95.233,1,3.325,3.325,10.117,10.117,3.041,3.041,12.662,21.324,0.0,0,0,1.082,0,0,22.835,18.299,1,0.0,13.675,6.4,19.796,3,0.02
8.67,1,1,0,4.241,4.241,4.241,7.241,1,0,7.111,7.111,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.141,0,0,0,12.078,57.83,0,6.88,6.46,4.295,4.295,3.345,3.345,5.345,3.345,4.46,4.46,9.402,3,0,102.711,23.644,3,7.001,6.734,103.958,0,3.837,3.837,11.657,11.657,3.174,3.174,92.122,20.61,14.759,0,0,0.64,3,3,21.992,17.827,0,17.441,16.1,7.999,19.177,0,0.021
8.672,1,1,0,4.241,4.241,4.241,7.241,1,0,7.001,7.001,1,11.881,11.881,11.881,0,0.0,19.881,0,0,0.064,0,0,0,6.505,57.83,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,5.086,3,0,57.83,20.236,3,6.232,3.629,103.958,0,3.702,3.702,9.302,9.302,3.174,3.174,45.715,20.501,7.91,0,0,0.748,3,3,21.885,17.712,0,9.309,8.72,7.428,19.061,0,0.021
4.387,0,0,1,4.618,4.618,4.618,7.618,0,1,8.175,8.175,0,16.087,16.087,16.087,3,128.05,24.623,3,2,0.0,3,1,0,0.0,70.266,0,8.786,5.925,4.844,4.844,3.857,3.857,5.857,3.857,3.925,3.925,0.0,0,0,70.266,2.753,0,6.886,0.0,90.472,1,3.854,3.854,11.494,11.494,3.806,3.806,8.888,21.544,0.0,0,0,0.973,0,0,23.043,18.55,1,0.0,0.013,6.452,20.026,3,0.019
6.0,0,0,1,4.88,4.88,4.88,7.88,0,0,6.923,6.923,0,11.681,11.681,11.681,0,11.0,19.291,0,0,0.0,0,0,0,0.351,105.859,0,7.874,5.341,4.265,4.265,3.32,3.32,5.32,3.32,3.341,3.341,0.384,0,1,105.859,6.128,0,6.325,0.393,93.099,0,4.054,4.054,9.637,9.637,3.138,3.138,34.605,22.297,0.312,0,1,0.872,0,0,23.857,19.187,1,0.273,0.525,5.055,20.726,0,0.014
6.0,0,0,1,4.879,4.879,4.879,7.879,0,0,6.923,6.923,0,11.68,11.68,11.68,0,0.0,19.29,0,0,0.0,0,0,0,6.248,120.746,0,7.554,5.621,4.263,4.263,3.319,3.319,5.319,3.319,3.621,3.621,4.75,1,1,120.746,19.706,1,6.317,3.201,111.948,0,4.034,4.034,9.587,9.587,3.136,3.136,45.819,22.304,7.714,0,1,0.802,1,1,23.858,19.206,1,9.16,8.557,5.323,20.733,0,0.015
5.0,0,0,1,4.879,4.879,4.879,7.879,0,0,7.111,7.111,0,11.68,11.68,11.68,1,39.096,19.289,1,0,0.0,1,0,0,0.0,102.735,0,7.803,7.164,4.263,4.263,3.319,3.319,5.319,3.319,5.164,5.164,0.0,2,1,102.735,3.394,2,6.923,0.0,126.412,0,4.66,4.66,11.657,11.657,3.136,3.136,33.032,22.672,0.0,0,1,0.712,2,0,24.227,19.569,1,0.0,13.572,6.999,21.11,0,0.017
5.0,0,0,1,4.879,4.879,4.879,7.879,0,0,7.666,7.666,0,13.609,13.609,13.609,0,0.0,21.565,0,0,0.0,0,0,0,0.0,104.253,0,7.803,6.725,4.431,4.431,3.509,3.509,5.509,3.509,4.725,4.725,0.0,2,1,104.253,11.51,2,6.923,0.0,126.412,0,4.758,4.758,11.68,11.68,3.208,3.208,34.55,22.777,0.0,0,1,0.646,2,0,24.338,19.66,1,0.0,0.0,6.999,21.209,0,0.014
5.0,0,0,1,4.879,4.879,4.879,7.879,0,0,6.923,6.923,0,11.68,11.68,11.68,2,85.367,19.289,2,0,0.0,2,0,0,0.125,105.859,0,7.803,5.339,4.263,4.263,3.319,3.319,5.319,3.319,3.339,3.339,0.188,0,1,105.859,3.851,0,6.316,0.268,82.099,0,4.029,4.029,9.582,9.582,3.136,3.136,37.362,22.292,0.082,0,1,0.955,0,0,23.852,19.183,1,0.054,0.066,6.453,20.722,0,0.016
5.0,0,0,1,4.879,4.879,4.879,7.879,0,0,7.914,7.914,0,14.782,14.782,14.782,2,0.0,22.392,0,0,0.0,2,1,0,10.251,102.735,0,8.199,6.544,4.606,4.606,3.618,3.618,5.618,3.618,4.544,4.544,7.998,2,1,102.735,4.761,2,6.923,5.734,219.575,0,4.061,4.061,11.68,11.68,3.565,3.565,63.967,22.356,12.509,0,1,0.916,2,2,23.907,19.269,1,14.772,13.643,7.456,20.797,0,0.02
5.0,0,0,1,4.879,4.879,4.879,7.879,0,0,6.923,6.923,0,11.68,11.68,11.68,0,0.0,19.289,0,0,0.0,0,0,1,8.818,102.735,0,8.127,5.94,4.263,4.263,3.319,3.319,5.319,3.319,3.94,3.94,6.815,1,1,102.735,9.821,1,6.357,4.754,114.435,0,4.029,4.029,9.827,9.827,3.136,3.136,74.967,22.321,10.798,0,1,0.852,1,1,23.877,19.222,1,12.77,11.802,5.335,20.756,0,0.017
5.0,0,0,1,4.879,4.879,4.879,7.879,0,0,6.923,6.923,1,11.68,11.68,11.68,1,0.0,19.289,0,0,0.0,1,0,0,0.0,102.735,0,7.803,5.576,4.263,4.263,3.319,3.319,5.319,3.319,3.576,3.576,0.0,1,1,102.735,6.167,1,6.316,0.0,150.837,0,4.029,4.029,9.582,9.582,3.136,3.136,34.666,22.298,0.0,0,1,0.849,1,1,23.857,19.191,1,0.0,5.047,6.351,20.729,0,0.016
5.26,1,1,0,4.059,4.059,4.059,6.737,1,1,6.793,6.793,1,11.146,11.146,11.146,0,0.0,18.633,0,0,0.0,0,0,0,4.762,54.706,0,6.629,5.722,4.159,4.159,3.208,3.208,5.208,3.208,3.844,3.844,3.63,2,0,54.706,0.13,2,5.862,2.473,92.17,1,2.927,2.927,7.83,7.83,3.049,3.049,16.786,19.629,5.873,0,0,0.792,2,2,21.02,16.846,0,6.97,6.504,7.411,18.223,0,0.034
6.0,0,0,1,4.879,4.879,4.879,7.879,0,0,6.923,6.923,0,11.68,11.68,11.68,0,0.0,19.29,0,0,0.0,1,0,0,0.0,102.735,0,7.554,5.34,4.263,4.263,3.319,3.319,5.319,3.319,3.34,3.34,0.0,0,1,102.735,7.619,0,6.316,0.0,124.782,0,4.033,4.033,9.586,9.586,3.136,3.136,25.159,22.287,0.0,0,1,0.9,0,0,23.846,19.175,1,0.0,0.0,5.322,20.712,0,0.013
6.0,0,0,1,4.879,4.879,4.879,7.879,0,0,6.923,6.923,0,11.68,11.68,11.68,0,0.0,19.289,0,0,0.0,0,0,0,0.0,102.735,0,7.554,5.339,4.263,4.263,3.319,3.319,5.319,3.319,3.339,3.339,0.0,0,1,102.735,9.166,0,6.315,0.0,82.099,0,4.025,4.025,9.582,9.582,3.135,3.135,25.159,22.279,0.0,0,1,0.81,0,0,23.84,19.163,1,0.0,0.0,4.922,20.703,0,0.013
7.161,0,0,1,4.928,4.928,4.928,7.928,0,0,7.056,7.056,0,12.174,12.174,12.174,0,0.0,19.788,0,0,0.0,0,0,0,0.0,102.735,0,7.881,6.461,4.314,4.314,3.373,3.373,5.373,3.373,4.461,4.461,0.0,0,1,102.735,5.43,0,6.38,0.0,68.612,0,4.071,4.071,9.763,9.763,3.172,3.172,22.085,22.411,0.0,0,2,0.879,0,0,23.987,19.267,1,0.0,13.675,5.084,20.828,0,0.019
7.987,0,0,1,4.928,4.928,4.928,7.928,0,0,7.055,7.055,0,12.165,12.165,12.165,0,0.0,19.778,0,0,0.0,0,0,0,0.0,102.735,0,7.881,6.394,4.313,4.313,3.372,3.372,5.372,3.372,4.394,4.394,0.0,0,1,102.735,2.125,0,6.378,0.0,68.612,0,4.071,4.071,9.748,9.748,3.171,3.171,22.085,22.411,0.0,0,2,0.919,0,0,23.987,19.266,1,0.0,13.675,5.084,20.828,0,0.022
6.0,0,0,1,4.928,4.928,4.928,7.928,0,0,7.055,7.055,0,12.165,12.165,12.165,0,0.0,19.779,0,0,0.0,0,0,0,0.441,108.983,0,7.947,6.394,4.314,4.314,3.373,3.373,5.373,3.373,4.394,4.394,0.515,0,1,108.983,3.168,0,6.384,0.581,68.612,0,4.09,4.09,9.79,9.79,3.173,3.173,28.334,22.425,0.373,0,2,0.905,0,0,23.999,19.287,1,0.314,13.675,5.056,20.845,0,0.023
5.0,0,0,1,4.879,4.879,4.879,7.879,0,0,6.923,6.923,1,11.68,11.68,11.68,0,0.0,19.289,0,0,0.0,0,0,0,0.0,167.304,0,7.803,5.339,4.263,4.263,3.319,3.319,5.319,3.319,3.339,3.339,0.0,0,1,167.304,3.627,0,6.316,0.0,84.427,0,4.029,4.029,9.582,9.582,3.136,3.136,66.338,22.298,0.0,0,1,0.959,1,1,23.857,19.191,1,0.0,0.004,5.334,20.729,0,0.016
5.0,0,0,1,4.879,4.879,4.879,7.879,0,0,7.914,7.914,0,14.782,14.782,14.782,2,0.0,22.392,0,0,0.0,2,1,0,10.251,102.735,0,8.199,6.544,4.606,4.606,3.618,3.618,5.618,3.618,4.544,4.544,7.998,2,1,102.735,4.761,2,6.923,5.734,219.575,0,4.061,4.061,11.68,11.68,3.565,3.565,63.967,22.356,12.509,0,1,0.916,2,2,23.907,19.269,1,14.772,13.643,7.456,20.797,0,0.02
5.0,0,0,1,4.879,4.879,4.879,7.879,0,0,6.923,6.923,0,11.68,11.68,11.68,0,0.0,19.289,0,0,0.0,0,0,0,0.0,135.632,0,7.803,5.339,4.263,4.263,3.319,3.319,5.319,3.319,3.339,3.339,0.0,0,1,135.632,4.547,0,6.316,0.0,82.099,0,4.029,4.029,9.582,9.582,3.136,3.136,34.238,22.287,0.0,0,1,0.933,0,0,23.848,19.175,1,0.0,0.0,5.111,20.716,0,0.016
5.384,1,0,0,4.235,4.235,4.235,6.927,1,1,7.052,7.052,1,11.995,11.995,11.995,0,0.0,19.995,0,0,0.0,0,0,0,5.093,24.933,0,6.843,5.883,4.3,4.3,3.35,3.35,5.35,3.35,3.995,3.995,3.9,2,0,24.933,1.193,2,6.187,2.673,92.17,0,3.209,3.209,8.833,8.833,3.178,3.178,1.899,20.233,6.266,0,0,0.741,2,2,21.667,17.369,1,7.427,6.91,7.411,18.791,0,0.019
5.0,0,0,1,4.879,4.879,4.879,7.879,0,0,7.256,7.256,0,12.863,12.863,12.863,2,85.367,20.472,2,0,0.0,2,1,0,0.0,102.735,0,8.189,5.937,4.399,4.399,3.427,3.427,5.427,3.427,3.937,3.937,0.0,0,1,102.735,3.112,0,6.923,0.0,82.099,0,4.029,4.029,11.68,11.68,3.328,3.328,63.967,22.329,0.0,0,1,0.962,0,0,23.884,19.232,1,0.0,4.667,6.443,20.765,0,0.017
7.585,0,0,1,4.938,4.938,4.938,7.938,1,0,7.145,7.145,0,12.522,12.522,12.522,0,0.0,20.186,0,0,0.0,0,0,0,4.467,112.108,0,7.888,5.582,4.359,4.359,3.412,3.412,5.412,3.412,3.582,3.582,3.421,1,0,112.108,6.044,1,6.528,2.382,93.757,0,4.091,4.091,10.28,10.28,3.229,3.229,48.54,22.457,5.504,0,2,0.862,1,1,24.03,19.323,1,6.531,6.092,5.267,20.876,0,0.019
6.0,0,0,1,4.929,4.929,4.929,7.929,0,0,7.059,7.059,0,12.189,12.189,12.189,0,0.0,19.805,0,0,0.0,1,0,0,0.0,120.746,0,7.881,5.415,4.325,4.325,3.377,3.377,5.377,3.377,3.415,3.415,0.0,0,1,120.746,4.834,0,6.387,0.0,111.296,0,4.076,4.076,9.796,9.796,3.202,3.202,44.059,22.427,0.0,0,2,0.999,0,0,23.999,19.294,1,0.0,0.0,5.339,20.846,0,0.017
8.432,1,1,0,4.205,4.205,4.205,7.205,1,0,6.778,6.778,1,11.073,11.073,11.073,0,0.0,18.601,0,0,0.0,0,0,0,8.278,54.706,0,6.862,5.911,4.199,4.199,3.241,3.241,5.241,3.241,3.911,3.911,6.414,3,0,54.706,3.658,3,6.204,4.512,106.444,0,3.679,3.679,9.218,9.218,3.099,3.099,52.299,20.287,10.129,0,0,0.794,3,3,21.682,17.486,0,11.975,11.084,7.432,18.853,0,0.018
