pXC50,MSD,Yindex,IDE,Eig07_EA,SM15_AEA.bo.,DECC,AECC,Eig07_AEA.ri.,UNIP,Eig08_EA.ri.,HVcpx,Eig07_EA.ed.,SM02_AEA.ri.,Vindex,Chi0_EA.dm.,Eig07_EA.ri.,SpMax3_Bh.i.,Eig08_EA.ed.,SM03_AEA.ri.,RDCHI,Eig08_AEA.ri.,X4sol,Eig06_EA,SM14_AEA.bo.,SpMax8_Bh.e.,Eig08_AEA.ed.,CSI,Xindex,ICR,Eig09_EA.ri.,X0v,ECC,IDMT,Eig11_AEA.ri.,Eig07_AEA.ed.,GMTI,X4v,SpMax5_Bh.m.,CATS2D_08_DP,SMTI,AMR,MDDD,SpMax3_Bh.v.,IDET,SpMax8_Bh.v.,SpMin3_Bh.v.,Eta_alpha,Xu,Eig06_AEA.ed.,SpMax8_Bh.m.,X2sol,SpAD_AEA.ed.,SpMax3_Bh.p.,SpMax8_Bh.p.,SpMax7_Bh.p.,Eig11_EA.ri.,Eig10_EA.ri.,MW,Eig11_EA.ed.,SM06_AEA.ri.,SpMin3_Bh.p.,CATS2D_04_DL,Psi_i_1,SMTIV,X1sol,X3sol,Eig09_AEA.ed.,ATSC5m,Eig12_EA.ed.
5.7,5.559,0.636,3.327,1.183,1.183,1.592,8.857,2.161,70.0,1.0,3.122,3.167,3.167,0.232,8.035,1.154,3.777,2.275,2.275,3.319,2.0,6.742,1.498,1.498,2.697,3.414,398.0,0.363,2.522,0.659,12.107,186.0,7450.5,0.536,4.014,4430.0,2.723,2.916,0,4355.0,85.059,16.726,3.661,698.57,2.364,1.807,10.1,20.863,4.4,2.469,11.48,35.703,3.725,2.355,2.564,-0.415,0.052,302.39,-1.082,-1.082,1.758,4,12.05,8137.0,10.848,7.722,3.234,18.635,-2.239
5.7,7.729,0.417,3.854,1.924,1.924,2.073,13.118,2.885,154.0,1.818,3.667,5.794,5.794,0.153,20.292,1.846,3.897,4.395,4.395,4.543,2.834,10.762,2.28,2.28,3.031,4.426,980.0,0.243,3.136,1.507,18.871,446.0,33286.3,2.327,5.023,17613.0,3.696,3.398,0,16500.0,128.495,40.298,3.804,2162.02,2.904,1.958,16.067,31.553,5.158,2.945,15.171,57.633,3.806,2.903,3.126,1.316,1.502,452.56,2.996,2.996,1.957,3,19.495,26798.0,16.547,12.25,4.364,26.548,2.699
5.7,4.043,1.022,2.686,1.225,1.225,0.77,5.95,2.19,46.0,1.021,2.565,2.918,2.918,0.318,14.048,1.151,3.612,2.626,2.626,3.027,2.03,7.399,1.414,1.414,2.541,3.608,252.0,0.458,1.857,0.516,12.231,119.0,5178.64,0.69,3.867,3027.0,2.933,2.956,0,3051.0,79.633,10.7,3.421,510.42,2.285,1.726,10.267,18.911,4.101,2.555,9.422,36.051,3.399,2.301,2.603,-0.212,-0.067,331.19,-0.458,-0.458,1.757,4,11.288,5782.0,10.208,8.399,3.321,17.778,-1.338
5.7,8.077,0.413,3.907,2.154,2.154,2.305,13.568,3.098,181.0,1.87,3.664,6.587,6.587,0.153,35.279,2.02,3.901,5.747,5.747,4.615,2.928,12.022,2.361,2.361,3.22,5.089,1098.0,0.242,3.104,1.503,22.126,502.0,42145.8,2.209,5.285,21526.0,6.015,3.506,0,20206.0,143.775,42.97,3.721,2602.16,2.963,1.978,17.4,33.68,5.336,3.033,15.873,64.046,3.733,2.959,3.072,1.202,1.427,506.72,3.125,3.125,1.975,3,23.002,29623.0,17.995,14.224,4.35,51.914,2.808
5.7,6.27,0.501,3.547,1.37,1.37,1.771,10.75,2.347,90.0,1.119,3.413,3.227,3.227,0.185,5.939,1.327,3.845,2.942,2.942,3.797,2.154,8.356,1.545,1.545,2.854,3.599,572.0,0.293,2.907,1.0,14.364,258.0,11629.6,1.913,3.978,7169.0,4.375,3.228,0,6679.0,99.096,22.382,3.752,978.895,2.715,1.748,11.867,23.708,4.193,2.688,10.996,41.015,3.774,2.735,2.778,0.906,1.0,339.5,2.136,2.136,1.756,5,15.124,10012.0,12.218,9.862,3.491,25.908,0.913
5.7,4.58,0.817,3.045,1.197,1.197,1.252,7.737,2.199,52.0,0.83,2.959,3.022,3.022,0.278,12.088,1.194,3.579,1.552,1.552,3.088,1.841,6.141,1.388,1.388,2.431,3.213,316.0,0.417,2.465,0.496,10.578,147.0,4928.69,0.425,3.828,3001.0,2.432,3.008,0,3004.0,70.084,12.964,3.301,520.707,2.18,1.76,8.8,18.597,4.158,2.211,8.235,33.33,3.294,2.188,2.451,-0.512,-0.264,258.3,-0.89,-0.89,1.747,2,10.989,5273.0,9.203,7.24,2.93,14.497,-1.605
5.9,7.206,0.438,3.751,1.795,1.795,2.025,12.444,2.795,120.0,1.422,3.566,4.868,4.868,0.167,17.311,1.784,3.868,4.018,4.018,4.006,2.448,8.46,1.992,1.992,2.854,4.389,739.0,0.27,3.056,1.026,14.562,336.0,17509.3,2.0,4.606,10133.0,2.774,3.223,1,9501.0,103.173,26.623,3.736,1316.74,2.715,1.898,12.667,26.416,4.959,2.687,11.97,46.359,3.722,2.735,2.735,1.0,1.0,359.42,2.275,2.275,1.93,7,15.02,16109.0,13.097,9.905,3.81,21.991,1.811
7.7,7.584,0.427,3.828,1.971,1.971,2.09,12.971,2.949,151.0,1.747,3.642,5.661,5.661,0.157,32.179,1.867,3.876,5.253,5.253,4.467,2.792,11.314,2.115,2.115,3.111,4.888,969.0,0.247,3.116,1.611,19.524,441.0,32615.5,2.17,4.983,17419.0,4.492,3.468,0,16234.0,133.134,38.308,3.729,2147.57,2.91,1.946,16.214,31.454,5.056,3.01,15.503,59.119,3.715,2.941,2.997,1.149,1.286,480.01,2.907,2.907,1.954,6,20.11,27261.0,16.78,13.13,4.523,39.649,2.71
5.7,5.059,0.984,3.127,1.278,1.278,1.149,7.913,2.257,67.0,1.093,2.976,3.25,3.25,0.33,16.136,1.237,3.757,2.974,2.974,3.231,2.107,5.816,1.465,1.465,2.854,3.668,364.0,0.494,2.442,0.983,13.992,182.0,8912.34,0.653,4.258,4398.0,1.995,3.0,0,4646.0,87.641,16.284,3.607,791.186,2.57,1.826,10.7,21.966,4.701,2.518,10.682,39.494,3.607,2.618,2.618,-0.271,0.329,315.41,-0.756,-0.756,1.838,0,12.636,7987.0,10.642,8.119,3.247,26.524,-1.966
5.7,6.988,0.476,3.685,1.831,1.831,1.75,12.152,2.802,134.0,1.538,3.54,5.242,5.242,0.169,16.433,1.771,3.903,4.122,4.122,4.392,2.543,10.76,2.109,2.109,3.042,4.465,879.0,0.262,3.037,1.412,18.324,401.0,28469.8,2.142,4.817,15113.0,3.938,3.555,0,14205.0,130.225,35.796,3.811,1945.56,2.884,1.965,15.733,30.373,5.074,2.909,14.181,56.562,3.819,2.882,2.972,1.136,1.285,436.56,2.963,2.963,1.95,6,19.279,22524.0,16.225,12.159,4.092,27.91,2.136
5.7,7.771,0.415,3.87,1.573,1.573,2.126,13.345,2.54,135.0,1.397,3.677,4.035,4.035,0.16,21.255,1.52,3.88,3.657,3.657,4.215,2.413,8.607,2.104,2.104,3.111,4.247,843.0,0.259,3.142,1.327,16.688,387.0,22424.4,1.967,4.372,12401.0,3.608,3.362,0,11712.0,115.076,32.961,3.658,1571.25,2.91,1.98,13.633,28.186,4.889,2.866,12.697,48.799,3.65,2.941,2.948,0.965,1.21,393.55,2.468,2.468,1.99,4,17.099,18077.0,14.097,10.405,3.745,32.917,2.275
5.7,5.706,0.647,3.397,1.559,1.559,1.44,9.957,2.546,79.0,1.003,3.283,4.537,4.537,0.234,12.483,1.536,3.697,2.571,2.571,3.434,2.006,7.602,1.719,1.719,2.854,3.68,488.0,0.364,2.736,1.0,13.554,229.0,9634.06,0.777,4.572,5489.0,3.205,2.952,0,5384.0,89.947,17.467,3.532,859.408,2.715,1.771,11.1,22.478,4.659,2.687,12.075,39.383,3.571,2.735,2.739,-0.163,0.219,328.43,-0.414,-0.414,1.752,2,13.102,9422.0,11.669,9.609,3.414,22.805,-0.677
5.7,5.659,0.599,3.361,1.44,1.44,1.462,9.48,2.405,84.0,1.308,3.224,3.32,3.32,0.21,26.994,1.394,3.803,3.056,3.056,3.681,2.334,8.155,1.847,1.847,2.854,3.904,521.0,0.323,2.668,1.142,13.537,237.0,11833.0,1.579,4.011,6996.0,2.784,3.063,0,6602.0,94.534,20.848,3.696,1008.34,2.715,1.907,11.767,23.932,4.857,2.687,10.815,42.677,3.693,2.702,2.735,0.604,0.983,332.39,1.409,1.409,1.91,6,14.122,11180.0,12.242,9.407,3.591,21.768,0.339
5.7,4.486,0.866,2.985,1.353,1.353,1.18,7.15,2.345,56.0,0.951,2.854,3.358,3.358,0.289,16.524,1.333,3.441,2.271,2.271,3.038,1.963,5.934,1.513,1.513,2.336,3.574,303.0,0.429,2.285,0.0,10.212,143.0,5518.51,0.568,4.065,3258.0,2.408,2.993,0,3273.0,65.454,12.6,3.225,567.087,2.071,1.462,8.857,19.221,4.548,2.262,7.683,35.643,3.197,2.001,2.404,-0.439,-0.193,282.23,-1.073,-1.073,1.524,0,11.344,6999.0,8.165,6.627,2.996,10.919,-2.104
6.6,6.086,0.583,3.493,1.818,1.818,1.797,10.519,2.76,97.0,1.585,3.349,5.141,5.141,0.206,11.573,1.707,3.706,4.808,4.808,3.772,2.641,9.399,2.116,2.116,2.96,4.682,614.0,0.317,2.89,1.063,15.577,284.0,15220.1,1.658,4.774,8326.0,4.241,3.398,2,8058.0,109.275,25.029,3.533,1226.03,2.764,1.803,13.052,25.564,4.987,2.795,12.082,48.449,3.529,2.793,2.825,0.669,0.849,380.48,1.955,1.955,1.8,5,15.546,14221.0,13.017,10.72,4.27,24.761,1.479
5.7,5.251,0.741,3.233,1.414,1.414,1.221,8.783,2.385,70.0,1.0,3.098,3.79,3.79,0.256,13.727,1.356,3.533,2.594,2.594,3.383,2.0,8.383,1.78,1.78,2.854,3.88,429.0,0.389,2.496,0.884,14.312,202.0,9077.18,0.868,4.254,5056.0,3.65,3.328,0,5019.0,94.863,15.928,3.421,817.882,2.678,1.657,11.895,22.143,4.904,2.799,11.398,40.051,3.448,2.675,2.735,0.088,0.377,361.26,0.301,0.301,1.659,4,12.863,9840.0,11.993,10.585,3.414,18.558,-0.3
6.1,7.067,0.477,3.72,2.078,2.078,1.841,12.294,3.047,144.0,1.618,3.516,6.865,6.865,0.171,21.746,2.008,3.846,4.921,4.921,4.247,2.671,11.953,2.354,2.354,3.058,4.892,918.0,0.266,3.048,1.506,18.143,418.0,30451.4,2.329,5.585,15943.0,4.052,3.287,0,15044.0,123.06,33.488,3.758,2086.73,2.812,1.946,15.833,30.983,5.839,2.883,15.194,62.84,3.756,2.812,3.026,1.325,1.427,451.47,2.965,2.965,1.946,6,19.232,27315.0,16.312,13.821,4.654,24.708,2.804
5.7,6.392,0.529,3.566,1.538,1.538,1.786,10.778,2.491,102.0,1.412,3.429,3.954,3.954,0.191,12.596,1.472,3.894,3.822,3.822,3.899,2.45,8.512,1.546,1.546,2.854,4.196,631.0,0.299,2.908,1.332,14.562,291.0,15937.9,2.0,4.344,8985.0,2.936,3.165,0,8537.0,102.25,25.306,3.785,1251.51,2.715,1.88,12.7,25.87,4.49,2.687,11.674,46.333,3.776,2.735,2.798,1.0,1.015,359.41,2.136,2.136,1.888,4,15.16,14627.0,13.152,10.264,3.879,21.206,1.353
5.7,7.229,0.473,3.782,1.668,1.668,2.321,12.679,2.66,120.0,1.204,3.609,5.181,5.181,0.177,20.724,1.654,3.824,3.111,3.111,4.054,2.209,8.802,1.975,1.975,3.023,4.1,760.0,0.281,3.115,1.099,16.081,355.0,19182.0,1.933,4.887,10342.0,3.531,3.219,0,10001.0,113.013,34.25,3.611,1429.55,2.837,1.915,13.5,27.067,5.191,2.851,11.71,48.005,3.602,2.845,3.001,0.932,0.961,367.49,2.275,2.275,1.902,3,16.298,15863.0,13.728,10.668,3.791,25.844,1.024
6.7,5.547,0.686,3.338,1.579,1.579,1.448,9.304,2.543,76.0,1.358,3.167,4.491,4.491,0.243,14.447,1.518,3.608,2.936,2.936,3.44,2.359,7.043,1.695,1.695,2.844,3.646,453.0,0.374,2.703,0.905,13.065,214.0,9467.38,0.987,4.584,5259.0,2.993,2.991,0,5232.0,88.378,17.947,3.412,844.44,2.629,1.825,10.8,22.357,4.698,2.624,10.288,39.985,3.404,2.641,2.667,-0.004,0.642,310.38,-0.009,-0.009,1.835,4,13.179,9156.0,10.969,8.4,3.595,23.778,-0.529
5.7,4.94,0.632,3.153,1.474,1.474,1.278,8.391,2.427,68.0,1.319,3.057,3.949,3.949,0.213,15.889,1.385,3.783,2.96,2.96,3.546,2.329,9.72,1.741,1.741,2.762,3.775,444.0,0.318,2.525,1.007,13.19,193.0,8525.64,1.73,4.358,5682.0,4.641,3.136,0,5169.0,88.206,16.628,3.562,797.609,2.618,1.838,11.267,21.917,4.631,2.663,11.094,42.617,3.535,2.616,2.735,0.727,1.0,322.42,2.136,2.136,1.871,2,14.622,8316.0,11.718,10.304,3.615,16.466,1.208
5.0,5.432,0.893,3.228,1.68,1.68,0.97,8.962,2.647,93.0,1.178,3.143,4.398,4.398,0.31,21.742,1.597,3.727,2.771,2.771,3.465,2.189,6.985,1.957,1.957,2.977,3.7,473.0,0.473,2.226,0.975,14.845,233.0,12892.1,1.352,4.549,6297.0,2.821,3.189,0,6469.0,95.016,14.462,3.525,1049.04,2.762,1.865,11.833,24.38,4.895,2.795,11.054,42.167,3.529,2.765,2.797,0.406,0.448,364.43,0.792,0.792,1.855,6,14.307,11857.0,12.329,8.937,3.485,38.521,0.0
5.553,7.404,0.456,3.802,1.895,1.895,1.969,13.033,2.855,135.0,1.563,3.655,5.453,5.453,0.171,26.16,1.805,3.827,4.911,4.911,4.14,2.638,8.566,2.075,2.075,2.946,4.729,846.0,0.274,3.111,1.217,17.549,391.0,23358.5,2.064,4.936,12601.0,3.636,3.287,0,11974.0,116.676,31.28,3.622,1653.68,2.814,1.905,14.286,28.604,5.049,2.866,12.797,51.499,3.608,2.821,2.889,1.051,1.197,429.94,3.022,3.022,1.904,2,17.227,20888.0,13.869,10.497,4.06,32.574,2.275
5.215,7.277,0.456,3.779,1.88,1.88,1.938,12.931,2.84,128.0,1.563,3.638,5.307,5.307,0.171,25.603,1.793,3.827,4.909,4.909,4.103,2.638,8.005,2.056,2.056,2.941,4.728,815.0,0.274,3.095,1.197,16.492,375.0,21161.1,2.0,4.849,11668.0,3.42,3.138,0,11038.0,111.871,30.2,3.615,1534.39,2.791,1.909,13.571,27.854,4.983,2.866,11.755,49.434,3.6,2.778,2.889,1.0,1.051,395.5,2.275,2.275,1.909,2,16.745,18270.0,13.187,9.907,3.947,30.619,2.275
6.137,7.882,0.417,3.898,1.919,1.919,2.189,13.833,2.875,143.0,1.698,3.732,5.469,5.469,0.16,26.752,1.818,3.863,5.242,5.242,4.251,2.749,8.653,2.082,2.082,2.977,4.757,899.0,0.259,3.236,1.217,17.955,415.0,24639.9,2.0,4.904,13409.0,3.705,3.29,0,12679.0,120.574,34.507,3.628,1695.7,2.816,1.949,14.5,28.936,5.037,2.866,13.244,50.327,3.614,2.824,2.928,1.0,1.051,425.98,2.275,2.275,1.941,3,17.515,20837.0,14.352,10.646,4.06,32.782,2.275
5.788,8.466,0.386,4.003,1.857,1.857,2.418,14.677,2.818,158.0,1.51,3.807,5.362,5.362,0.151,25.818,1.768,3.898,3.534,3.534,4.431,2.525,8.84,2.023,2.023,2.975,4.06,986.0,0.247,3.284,1.217,18.33,455.0,28444.2,2.0,4.873,15382.0,3.858,3.303,0,14488.0,122.605,39.278,3.684,1861.42,2.816,1.971,14.933,30.026,5.039,2.866,13.318,50.843,3.689,2.824,2.941,1.0,1.051,440.99,2.361,2.361,1.965,2,18.079,23663.0,14.959,10.794,3.927,32.499,2.275
6.377,7.894,0.425,3.897,1.921,1.921,2.123,13.839,2.889,149.0,1.72,3.738,5.561,5.561,0.162,30.292,1.842,3.869,5.316,5.316,4.265,2.76,9.06,2.125,2.125,3.086,4.852,926.0,0.262,3.232,1.217,18.825,429.0,26758.7,2.0,4.946,14258.0,4.121,3.296,0,13542.0,125.861,34.512,3.672,1812.04,2.835,1.953,15.0,29.603,5.069,2.866,13.656,52.934,3.672,2.856,2.941,1.0,1.051,440.01,2.279,2.279,1.943,2,18.225,22032.0,14.78,11.317,4.06,38.387,2.275
6.357,7.688,0.421,3.856,1.858,1.858,2.164,13.241,2.791,135.0,1.649,3.678,5.306,5.306,0.161,26.168,1.707,3.862,5.008,5.008,4.201,2.734,8.653,2.048,2.048,2.972,4.734,836.0,0.261,3.129,1.173,17.654,384.0,22184.6,1.967,4.766,12340.0,3.707,3.286,0,11615.0,120.358,32.366,3.626,1565.43,2.805,1.95,14.214,28.137,4.938,2.866,13.244,48.368,3.615,2.825,2.928,0.965,1.0,407.99,2.275,2.275,1.941,3,17.141,17951.0,14.352,10.646,3.901,32.613,2.275
6.538,8.631,0.397,4.042,2.004,2.004,2.446,15.242,2.94,170.0,1.705,3.842,5.666,5.666,0.154,30.48,1.866,3.881,5.282,5.282,4.467,2.758,9.147,2.182,2.182,3.111,4.79,1078.0,0.25,3.377,1.636,19.968,503.0,33701.4,2.0,4.928,17356.0,3.991,3.438,0,16572.0,134.915,43.581,3.685,2134.36,2.91,1.964,15.9,31.416,5.113,2.866,14.758,55.34,3.674,2.928,2.941,1.0,1.02,440.65,2.275,2.275,1.961,3,19.541,24427.0,15.836,12.195,4.754,37.923,2.275
5.854,8.275,0.398,3.976,2.013,2.013,2.337,14.548,2.94,154.0,1.702,3.811,5.74,5.74,0.154,31.737,1.859,3.878,5.284,5.284,4.38,2.756,8.736,2.147,2.147,3.01,4.758,975.0,0.251,3.284,1.294,18.363,451.0,27937.8,2.0,4.931,14998.0,3.499,3.322,0,14180.0,122.364,38.01,3.682,1848.78,2.824,1.947,14.833,29.883,5.148,2.922,13.682,51.556,3.665,2.818,2.928,1.0,1.217,441.98,2.275,2.275,1.944,2,17.743,23836.0,14.836,10.849,4.173,31.018,2.275
4.203,8.275,0.398,3.976,2.013,2.013,2.337,14.548,2.942,154.0,1.702,3.811,5.74,5.74,0.154,34.407,1.862,3.878,5.284,5.284,4.38,2.756,8.736,2.147,2.147,3.078,4.758,975.0,0.251,3.284,1.318,18.455,451.0,27937.8,2.0,4.931,14998.0,3.607,3.332,0,14180.0,124.609,38.01,3.686,1848.78,2.883,1.953,14.9,29.883,5.148,2.95,13.682,51.556,3.67,2.866,2.928,1.0,1.217,441.0,2.275,2.275,1.949,3,17.895,23466.0,14.836,10.849,4.173,34.296,2.275
5.469,7.993,0.377,3.911,2.08,2.08,2.162,13.969,3.008,153.0,1.732,3.716,5.903,5.903,0.143,29.177,1.924,3.875,5.335,5.335,4.485,2.794,9.423,2.308,2.308,3.059,4.776,993.0,0.231,3.198,1.555,18.947,447.0,29301.5,2.057,4.978,16343.0,4.203,3.535,0,15077.0,127.921,38.141,3.761,1939.97,2.865,1.948,15.5,30.384,5.19,2.923,14.268,55.169,3.769,2.864,2.941,1.045,1.217,452.02,2.991,2.991,1.941,3,19.719,23791.0,15.425,11.282,4.668,36.732,2.275
6.585,8.635,0.412,4.027,2.031,2.031,2.408,14.943,2.941,182.0,1.692,3.813,5.768,5.768,0.157,35.953,1.836,3.894,5.288,5.288,4.547,2.753,10.602,2.293,2.293,3.111,4.759,1115.0,0.255,3.272,1.453,21.643,523.0,39016.5,2.238,4.936,19534.0,4.9,3.672,0,18706.0,141.701,43.223,3.679,2396.05,2.91,1.967,17.014,32.746,5.172,3.087,17.519,58.682,3.671,2.941,3.003,1.194,1.368,516.13,3.032,3.032,1.968,2,20.315,31002.0,17.796,14.656,4.708,41.929,2.419
7.056,8.577,0.406,4.021,2.03,2.03,2.4,14.853,2.94,175.0,1.692,3.825,5.762,5.762,0.156,36.536,1.835,3.882,5.287,5.287,4.539,2.753,9.59,2.27,2.27,3.107,4.758,1080.0,0.253,3.282,1.454,20.51,505.0,36195.6,2.234,4.934,18409.0,3.887,3.439,0,17575.0,137.726,42.429,3.664,2255.55,2.892,1.963,16.348,32.065,5.171,2.959,15.319,56.527,3.645,2.883,2.941,1.193,1.382,480.07,2.988,2.988,1.963,2,19.419,27893.0,16.674,12.586,4.422,38.218,2.275
5.533,8.522,0.385,4.006,2.102,2.102,2.28,14.946,3.035,188.0,1.893,3.795,5.846,5.846,0.145,35.364,1.948,3.916,5.681,5.681,4.694,2.969,12.279,2.304,2.304,3.168,4.965,1209.0,0.232,3.26,1.791,22.138,553.0,44022.5,2.225,5.0,22684.0,6.556,3.637,0,21198.0,145.659,45.819,3.724,2667.89,2.934,1.962,17.686,33.997,5.179,3.008,17.462,63.006,3.739,2.941,3.115,1.212,1.698,524.73,3.448,3.448,1.957,3,22.625,33468.0,18.186,14.862,4.879,45.462,2.808
5.939,8.522,0.385,4.006,2.102,2.102,2.28,14.946,3.034,188.0,1.892,3.795,5.846,5.846,0.145,34.567,1.946,3.91,5.681,5.681,4.694,2.967,12.014,2.304,2.304,3.111,4.965,1209.0,0.232,3.26,1.749,21.516,553.0,44022.5,2.223,5.0,22684.0,6.397,3.635,0,21198.0,140.834,45.819,3.708,2667.89,2.91,1.961,17.471,33.997,5.179,2.975,16.935,63.006,3.718,2.941,3.097,1.208,1.663,528.69,3.448,3.448,1.956,2,22.351,35004.0,17.775,14.374,4.879,45.111,2.808
5.0,8.596,0.435,4.014,2.192,2.192,2.28,14.946,3.127,188.0,1.785,3.784,6.314,6.314,0.163,39.225,2.022,3.893,5.661,5.661,4.643,2.881,9.37,2.347,2.347,3.111,4.915,1173.0,0.262,3.236,1.676,21.01,553.0,44735.7,2.393,5.153,21676.0,3.979,3.439,0,20878.0,138.895,46.849,3.699,2673.38,2.91,1.965,16.99,34.051,5.378,2.967,14.948,61.426,3.67,2.923,2.941,1.371,1.396,513.63,3.327,3.327,1.969,3,20.678,35567.0,16.385,12.206,4.755,39.279,2.982
7.215,8.895,0.351,4.08,2.034,2.034,2.498,15.528,2.947,193.0,1.737,3.887,5.774,5.774,0.135,39.698,1.85,3.898,5.29,5.29,4.8,2.771,10.928,2.3,2.3,3.111,4.759,1229.0,0.219,3.365,1.677,21.338,559.0,42944.6,2.246,4.936,22685.0,4.737,3.655,0,21021.0,145.266,46.852,3.673,2570.16,2.91,1.962,17.348,33.618,5.171,3.11,16.119,60.296,3.658,2.941,2.999,1.203,1.45,506.11,3.072,3.072,1.962,2,21.573,32099.0,17.836,13.678,4.662,40.365,2.667
7.495,8.81,0.348,4.068,2.046,2.046,2.473,15.429,2.989,185.0,1.818,3.874,5.806,5.806,0.134,39.082,1.955,3.917,5.51,5.51,4.784,2.909,10.088,2.308,2.308,3.111,4.926,1192.0,0.218,3.351,1.687,20.554,540.0,39811.2,2.245,4.983,21408.0,4.065,3.675,0,19760.0,140.04,45.584,3.728,2420.31,2.91,1.961,16.848,32.935,5.173,3.118,15.872,58.865,3.735,2.941,3.03,1.2,1.45,492.08,3.105,3.105,1.961,4,20.989,30501.0,17.319,12.704,4.758,39.36,2.635
7.721,8.919,0.358,4.081,2.04,2.04,2.492,15.595,2.963,198.0,1.825,3.874,5.78,5.78,0.137,39.115,1.896,3.906,5.38,5.38,4.796,2.915,12.558,2.3,2.3,3.111,4.929,1264.0,0.221,3.347,1.689,22.471,577.0,45918.4,2.256,5.0,23848.0,6.395,3.675,0,22188.0,149.241,47.264,3.697,2717.9,2.91,1.967,18.014,34.262,5.173,3.118,18.261,62.158,3.696,2.941,3.103,1.215,1.451,542.17,3.194,3.194,1.967,2,22.47,35290.0,18.958,15.502,4.758,45.57,2.844
6.62,9.139,0.36,4.118,2.12,2.12,2.508,16.205,3.039,212.0,1.843,3.919,5.849,5.849,0.137,41.519,1.934,3.899,5.737,5.737,4.901,2.949,12.735,2.308,2.308,3.112,4.961,1376.0,0.222,3.384,1.766,23.18,632.0,53325.3,2.335,5.005,26889.0,6.173,3.675,0,25154.0,150.992,51.444,3.685,3051.34,2.91,1.97,18.633,35.679,5.173,3.121,18.615,65.671,3.678,2.941,3.103,1.257,1.671,576.16,3.814,3.814,1.976,1,23.045,42673.0,19.458,15.752,4.923,49.804,3.205
7.432,8.988,0.361,4.089,2.123,2.123,2.507,15.684,3.05,204.0,1.887,3.876,5.849,5.849,0.138,40.743,1.954,3.906,5.74,5.74,4.832,2.963,12.558,2.308,2.308,3.112,4.961,1301.0,0.223,3.35,1.786,22.772,596.0,49333.4,2.33,5.012,25199.0,6.424,3.675,0,23531.0,149.458,48.947,3.697,2874.63,2.91,1.966,18.3,34.941,5.173,3.121,18.261,64.135,3.696,2.941,3.103,1.255,1.673,560.16,3.811,3.811,1.967,1,22.839,38999.0,18.958,15.502,4.924,46.032,3.13
5.967,8.988,0.361,4.089,2.123,2.123,2.507,15.684,3.015,204.0,1.851,3.876,5.849,5.849,0.138,40.716,1.901,3.906,5.74,5.74,4.832,2.962,12.981,2.308,2.308,3.111,4.961,1301.0,0.223,3.35,1.732,23.528,596.0,49333.4,2.327,5.012,25199.0,6.675,3.676,0,23531.0,154.046,48.947,3.698,2874.63,2.91,1.966,18.729,34.941,5.173,3.29,19.303,64.135,3.701,2.941,3.103,1.249,1.653,576.61,3.811,3.811,1.965,1,22.947,38999.0,19.64,16.098,4.924,48.731,3.13
5.879,8.988,0.361,4.089,2.123,2.123,2.507,15.684,3.064,204.0,1.889,3.876,5.849,5.849,0.138,41.272,1.988,3.906,5.74,5.74,4.832,2.963,12.741,2.308,2.308,3.116,4.961,1301.0,0.223,3.35,1.792,22.841,596.0,49333.4,2.33,5.012,25199.0,6.447,3.675,0,23531.0,150.935,48.947,3.697,2874.63,2.91,1.966,18.348,34.941,5.173,3.121,18.895,64.135,3.696,2.941,3.103,1.256,1.675,558.17,3.811,3.811,1.967,1,22.882,38335.0,19.351,15.835,4.924,47.354,3.13
5.408,8.915,0.375,4.077,2.177,2.177,2.462,15.667,3.099,206.0,1.926,3.864,6.115,6.115,0.142,40.934,1.992,3.912,5.752,5.752,4.827,2.998,13.167,2.332,2.332,3.265,4.986,1330.0,0.228,3.352,1.791,23.719,611.0,52049.4,2.431,5.161,26182.0,6.859,3.675,0,24532.0,154.354,50.75,3.706,3021.23,3.037,1.967,18.8,35.528,5.284,3.19,18.692,66.586,3.706,3.03,3.111,1.341,1.674,574.19,4.191,4.191,1.967,1,23.455,40297.0,19.385,16.021,4.933,55.86,3.164
7.086,8.284,0.44,3.957,2.07,2.07,2.287,14.314,2.997,174.0,1.741,3.735,5.845,5.845,0.166,31.378,1.912,3.881,5.513,5.513,4.452,2.84,10.598,2.302,2.302,3.111,4.917,1066.0,0.266,3.226,1.607,21.444,501.0,37519.7,2.051,4.965,18658.0,5.095,3.67,0,17938.0,137.882,41.869,3.662,2354.66,2.91,1.962,16.9,32.508,5.175,3.09,17.091,59.579,3.687,2.941,3.003,1.037,1.37,519.1,2.92,2.92,1.957,2,20.305,30934.0,17.313,14.374,4.761,46.027,2.502
7.041,8.522,0.385,4.006,2.102,2.102,2.28,14.946,3.033,188.0,1.892,3.795,5.846,5.846,0.145,34.54,1.945,3.906,5.681,5.681,4.694,2.966,12.554,2.304,2.304,3.111,4.965,1209.0,0.232,3.26,1.732,22.272,553.0,44022.5,2.22,5.0,22684.0,6.59,3.673,0,21198.0,145.422,45.819,3.713,2667.89,2.91,1.96,17.9,33.997,5.179,3.114,17.833,63.006,3.728,2.941,3.102,1.201,1.574,545.14,3.448,3.448,1.955,2,22.459,35004.0,18.474,15.22,4.879,49.752,2.808
