pXC50,CATS2D_09_LL,IC3,Eig04_EA.bo.,SM14_AEA.ri.,P_VSA_e_2,X1A,P_VSA_p_3,P_VSA_v_3,LOC,SpMin2_Bh.p.,nBnz,SpMin2_Bh.e.,Eig04_AEA.bo.,SpMax1_Bh.m.,D.Dtr06,SpMaxA_AEA.dm.,SpMax7_Bh.s.,GGI10,Eig06_AEA.bo.,SpMax2_Bh.p.,C.024,SpMin6_Bh.i.,ATSC5m,Eig08_EA.ed.,SM03_AEA.ri.,SpDiam_EA.bo.,ATSC6p,SpMin5_Bh.v.,ATSC5p,Eig01_EA.bo.,SM11_AEA.ri.,SpMax_EA.bo.,GGI9,NaaCH,ZM1V,SpMin6_Bh.e.,CATS2D_06_AP,RBN,NRS,SpMin5_Bh.p.,SpMax2_Bh.m.,ATSC5i,SpMin2_Bh.v.,ZM1MulPer,D.Dtr09,IC2,ATSC6v,ATS8m,ZM1Kup,ATSC4i,ATSC3i,ATSC7p,SpMax3_Bh.m.,ATSC6i,D.Dtr05,SpMin2_Bh.i.,SpMAD_AEA.ri.,ATS3p,X3v,RBF,Eig04_EA,SM12_AEA.bo.,C.034,nH,MSD,ATS4p,SaaaC,RDCHI,SpMax4_Bh.p.,SpMax6_Bh.s.,IC5,Eig12_EA.bo.,IDE,GGI8,Eig12_EA,SM06_AEA.dm.,SpMax4_Bh.v.,P_VSA_m_2,CATS2D_04_AP,SpMax2_Bh.v.,GMTI,ATSC4p,IC4,HVcpx,ATSC7v,P_VSA_p_1,ATS7i,Eig10_AEA.ri.,ATS5p,NsOH,SpMin4_Bh.e.,NaaaC,piPC02,SM02_EA.bo.,CSI,Hypnotic.80,GMTIV,SpMax4_Bh.m.,SpMin4_Bh.p.,SpMax2_Bh.i.,SMTI,PJI2,Depressant.80,ATSC1m,SpMin6_Bh.s.,Eig12_EA.ed.,SM07_AEA.ri.,ATS3v,SpMax1_Bh.p.,SpMaxA_EA,ATS4v,nPyrroles,CATS2D_08_LL,SpMin6_Bh.p.,Eig03_EA.bo.,SM13_AEA.ri.,SpMax4_Bh.i.,C.019,MW,SpMin4_Bh.v.,Chi0_EA.ri.,XMOD,P_VSA_LogP_7,UNIP,CIC0,SpMaxA_AEA.ri.,ECC,Eig13_EA.ed.,SM08_AEA.ri.,Chi0_EA.ed.,ATSC3v,CID,S2K,ATS6e,X1,Eig13_AEA.ri.,P_VSA_s_4,Chi1_AEA.bo.,Chi1_AEA.dm.,Chi1_AEA.ed.
8.291,5,5.001,2.968,2.968,153.449,0.428,153.449,153.449,0.352,1.988,2,1.925,3.699,4.323,229.53,0.106,3.765,0.102,3.21,4.033,7,1.137,37.682,4.29,4.29,7.49,10.131,1.429,12.723,4.49,4.49,4.49,0.121,7,396.0,1.168,0,4,3,1.422,4.299,1.497,2.002,420.474,230.03,4.259,12.459,3.504,384.451,1.564,1.521,9.19,3.716,1.269,127.689,1.907,1.522,4.143,6.826,0.078,2.388,2.388,2,20,7.296,4.122,4.479,4.131,3.403,4.142,5.044,0.924,3.762,0.2,0.773,0.773,3.368,129.129,0,3.992,11137.0,12.2,5.044,3.59,12.014,223.651,4.824,2.047,4.006,1,1.397,4,4.388,5.075,769.0,0,29801.0,3.533,1.596,4.056,10001.0,1.0,0,9.486,0.452,1.827,1.827,4.012,4.065,0.102,3.947,0,2,1.376,3.161,3.161,3.545,0,396.58,1.608,19.459,90.806,285.981,121.0,3.891,0.132,337.0,1.235,1.235,11.011,13.155,4.057,7.418,4.607,13.259,1.466,72.582,15.346,15.346,15.346
6.26,7,5.257,2.69,2.69,127.714,0.424,127.714,127.714,0.372,1.977,1,1.803,3.449,4.229,98.809,0.125,3.712,0.095,3.248,3.923,6,1.325,31.787,3.517,3.517,7.595,11.768,1.612,12.225,4.595,4.595,4.595,0.162,7,314.0,1.339,0,5,2,1.591,4.136,1.504,1.978,331.485,142.316,4.639,16.148,3.542,314.574,1.569,1.565,10.079,3.731,1.399,139.095,1.754,1.518,4.169,6.771,0.098,2.109,2.109,3,22,6.085,4.144,2.662,3.85,3.434,3.886,5.299,0.8,3.482,0.172,0.618,0.618,3.414,116.346,0,3.846,8034.0,12.248,5.299,3.312,13.497,247.193,4.925,1.965,4.064,0,1.581,2,4.256,4.942,583.0,0,18080.0,3.45,1.735,3.917,7286.0,0.857,1,10.44,0.637,1.372,1.372,4.043,4.098,0.116,3.994,1,11,1.46,3.27,3.27,3.603,0,350.52,1.77,17.822,79.922,266.7,90.0,4.092,0.15,255.0,1.293,1.293,10.277,15.444,3.984,6.279,4.783,12.31,1.459,67.631,14.358,14.358,14.358
7.362,13,5.207,2.677,2.677,124.112,0.432,124.112,124.112,0.343,2.009,2,1.918,3.447,4.135,252.86,0.113,3.74,0.148,3.291,3.866,9,1.229,37.303,3.698,3.698,7.595,14.302,1.647,14.55,4.595,4.595,4.595,0.161,9,304.0,1.283,0,6,2,1.632,3.868,1.848,2.018,320.78,160.61,4.283,20.582,3.462,321.714,1.913,1.846,13.132,3.726,1.739,40.554,1.894,1.5,4.334,6.651,0.1,2.136,2.136,2,28,6.848,4.334,2.695,4.111,3.513,3.994,5.379,1.235,3.658,0.22,1.0,1.0,3.497,144.022,0,3.862,11081.0,14.682,5.379,3.488,18.944,317.82,5.236,2.338,4.272,0,1.66,2,4.314,5.001,748.0,0,22077.0,3.485,1.818,3.961,10114.0,0.875,0,12.833,0.834,2.136,2.136,4.211,4.093,0.105,4.183,1,8,1.502,3.255,3.255,3.692,0,372.55,1.851,19.743,84.381,317.82,113.0,4.513,0.136,330.0,1.588,1.588,11.763,19.497,4.093,7.656,5.048,13.81,1.61,88.411,15.858,15.858,15.858
6.717,0,4.949,2.796,2.796,103.026,0.428,103.026,103.026,0.444,2.019,2,1.788,3.646,4.053,291.163,0.125,3.945,0.158,3.172,3.779,7,1.125,36.924,3.615,3.615,7.447,11.921,1.614,12.121,4.447,4.447,4.447,0.172,7,360.0,1.209,0,3,3,1.592,3.893,1.679,2.003,382.113,114.683,4.266,17.48,3.367,398.052,1.778,1.785,9.899,3.666,1.529,66.256,1.73,1.52,4.264,6.346,0.052,2.435,2.435,0,26,6.779,4.235,2.553,4.05,3.374,4.235,5.199,1.0,3.619,0.161,0.781,0.781,3.366,115.523,0,3.798,11071.0,12.656,5.125,3.426,14.972,306.049,5.182,2.168,4.162,0,1.57,2,4.241,4.927,707.0,0,24626.0,3.384,1.755,4.012,10046.0,1.0,1,12.063,0.799,2.002,2.002,4.175,4.049,0.1,4.13,0,0,1.467,3.071,3.071,3.57,0,378.52,1.788,19.729,85.675,282.506,118.0,4.265,0.13,312.0,1.824,1.824,11.28,17.14,4.089,7.378,4.956,13.704,1.724,78.831,15.798,15.798,15.798
5.523,9,5.156,3.027,3.027,90.065,0.42,90.065,90.065,0.415,2.016,1,1.866,3.928,4.141,228.27,0.11,4.033,0.286,3.303,3.884,4,1.507,46.239,4.405,4.405,7.595,13.24,1.793,15.21,4.595,4.595,4.595,0.232,4,356.0,1.577,0,5,2,1.751,3.909,2.005,2.021,377.482,196.586,4.289,19.17,3.617,389.094,2.292,2.249,12.352,3.731,1.692,188.037,1.828,1.53,4.513,8.61,0.072,2.783,2.783,2,33,7.482,4.484,2.653,4.347,3.528,4.177,5.25,1.244,3.779,0.271,1.208,1.208,3.523,113.099,0,3.881,15493.0,17.91,5.25,3.57,18.46,376.675,5.291,2.412,4.314,0,1.629,2,4.347,5.034,907.0,0,29123.0,3.559,1.793,4.038,13789.0,1.0,0,15.326,1.071,2.81,2.81,4.388,4.099,0.095,4.332,1,5,1.735,3.27,3.27,3.744,0,419.62,1.821,21.623,93.445,376.675,144.0,4.616,0.123,393.0,1.742,1.742,12.332,23.915,4.195,7.654,5.074,15.135,1.714,44.154,17.793,17.793,17.793
9.022,6,4.972,2.842,2.842,94.891,0.433,94.891,94.891,1.458,1.932,1,1.756,3.578,4.059,132.769,0.132,3.892,0.106,3.127,3.66,3,1.196,42.084,3.292,3.292,7.226,12.303,1.638,13.839,4.226,4.226,4.226,0.191,3,272.0,1.283,0,3,1,1.584,3.731,1.877,1.93,287.759,138.67,4.745,18.626,3.358,293.359,1.924,1.749,10.819,3.578,1.595,40.428,1.709,1.515,4.28,6.357,0.053,2.278,2.278,0,29,5.501,4.344,0.0,3.579,3.385,3.925,5.009,0.319,3.304,0.252,0.288,0.288,3.372,119.15,0,3.665,6587.0,14.265,5.009,3.145,16.579,329.591,5.249,1.854,4.254,0,1.563,0,4.052,4.736,487.0,0,12420.0,3.358,1.71,3.877,6363.0,0.833,1,13.295,0.779,0.782,0.782,4.164,4.065,0.12,4.2,0,2,1.551,3.032,3.032,3.522,0,339.53,1.734,17.44,74.926,329.591,83.0,4.405,0.155,222.0,-0.343,-0.343,9.74,18.38,3.965,6.677,5.016,12.118,0.742,70.2,13.686,13.686,13.686
6.678,0,4.649,2.598,2.598,85.251,0.406,85.251,85.251,0.548,1.932,2,1.852,3.375,4.13,94.163,0.156,3.572,0.0,3.067,3.696,5,0.963,26.61,2.876,2.876,7.512,7.942,1.385,10.917,4.512,4.512,4.512,0.0,5,238.0,1.042,0,0,1,1.342,3.694,1.33,1.943,250.227,104.588,4.173,10.958,1.0,249.795,1.373,1.204,5.897,3.493,0.975,18.855,1.83,1.585,4.111,5.403,0.0,2.237,2.237,0,17,3.721,4.143,0.0,3.113,3.136,3.733,4.919,-0.382,2.618,0.0,-0.322,-0.322,3.118,88.376,0,3.69,3404.0,11.353,4.919,2.614,8.244,188.338,4.429,1.318,3.95,1,1.33,0,4.111,4.796,275.0,1,6633.0,3.096,1.502,3.811,3122.0,0.75,1,8.012,0.48,-0.959,-0.959,4.025,4.127,0.146,4.019,0,0,1.272,3.166,3.166,3.318,0,263.36,1.531,13.994,59.761,188.338,48.0,3.907,0.188,118.0,-1.3,-1.3,7.699,12.698,3.783,3.516,4.459,9.754,0.496,58.902,11.844,11.844,11.844
4.0,0,4.582,2.402,2.402,56.168,0.412,56.168,56.168,0.0,1.931,1,1.758,3.261,4.133,42.723,0.195,3.005,0.0,2.722,3.677,4,0.694,12.969,1.194,1.194,7.592,4.265,1.106,4.724,4.592,4.592,4.592,0.0,4,162.0,0.776,0,0,1,1.071,3.686,0.665,1.929,169.286,61.387,4.168,6.218,0.275,166.666,0.906,1.01,2.76,3.237,0.5,33.651,1.708,1.553,3.708,3.868,0.0,2.0,2.0,2,14,3.338,3.54,2.724,2.827,2.962,3.329,4.651,-1.498,2.504,0.0,-1.152,-1.152,2.944,90.964,0,3.672,1720.0,6.683,4.651,2.505,4.076,141.253,3.746,0.283,3.226,0,1.135,2,3.834,4.516,188.0,1,3054.0,2.922,1.412,3.846,1584.0,0.75,0,6.713,0.239,-3.269,-3.269,3.58,4.091,0.184,3.377,1,0,1.02,2.539,2.539,3.143,0,198.29,1.402,10.71,45.311,141.253,31.0,3.566,0.238,80.0,-4.501,-4.501,6.141,10.086,3.502,2.715,3.833,7.416,-0.535,37.905,8.942,8.942,8.942
5.097,1,4.634,2.084,2.084,79.963,0.464,79.963,79.963,1.207,1.912,1,1.75,2.917,3.915,105.109,0.183,3.492,0.0,2.169,3.623,4,0.952,24.059,0.73,0.73,6.863,8.715,1.399,9.254,3.863,3.863,3.863,0.016,4,164.0,1.057,0,4,2,1.353,3.647,1.098,1.924,172.022,0.0,4.009,12.873,2.215,179.381,1.113,1.075,6.689,3.326,1.022,0.0,1.694,1.425,3.801,3.624,0.098,1.498,1.498,0,23,4.356,3.817,0.0,2.926,2.996,3.541,4.784,-1.0,2.945,0.057,-1.0,-1.0,2.989,83.087,0,3.619,2122.0,9.011,4.784,2.877,9.926,270.735,4.791,0.509,3.801,0,1.198,0,3.512,4.19,248.0,1,3731.0,3.063,1.513,3.818,2210.0,0.8,1,10.108,0.574,-2.147,-2.147,3.65,3.906,0.168,3.645,0,3,1.326,2.209,2.209,3.315,0,233.39,1.533,12.14,51.809,270.735,43.0,4.066,0.223,121.0,-2.633,-2.633,7.321,12.497,3.566,6.178,4.663,8.347,-0.029,60.738,8.808,8.808,8.808
8.562,12,5.275,3.012,3.012,121.222,0.428,121.222,121.222,0.444,2.011,2,1.911,3.658,4.141,209.114,0.113,3.97,0.163,3.268,3.865,8,1.242,33.506,3.982,3.982,7.595,12.511,1.769,12.801,4.595,4.595,4.595,0.162,8,356.0,1.296,0,6,2,1.735,3.89,1.639,2.016,378.711,173.445,4.52,17.764,3.458,411.825,1.811,1.855,11.471,3.731,1.551,92.832,1.89,1.518,4.267,6.48,0.105,2.288,2.288,2,25,7.154,4.231,2.629,4.128,3.508,4.173,5.313,1.088,3.731,0.241,1.0,1.0,3.495,141.132,0,3.867,11456.0,13.401,5.313,3.561,16.223,297.467,5.108,2.326,4.14,0,1.642,2,4.341,5.027,794.0,0,27284.0,3.498,1.8,3.966,10475.0,1.0,0,11.32,0.785,2.275,2.275,4.164,4.098,0.105,4.093,1,8,1.524,3.27,3.27,3.688,0,376.51,1.824,19.546,84.61,282.506,120.0,4.304,0.136,350.0,1.406,1.406,11.363,17.43,4.089,7.273,4.913,13.704,1.522,78.934,15.824,15.824,15.824
6.695,2,4.414,2.046,2.046,69.334,0.46,69.334,69.334,1.599,1.91,1,1.726,2.915,3.949,88.544,0.171,3.6,0.0,2.247,3.588,3,0.915,27.181,0.965,0.965,6.912,10.45,1.426,10.958,3.912,3.912,3.912,0.031,3,164.0,1.012,0,5,1,1.387,3.622,1.267,1.929,174.527,0.0,4.036,15.293,2.567,175.795,1.261,1.204,8.504,3.315,1.19,0.0,1.661,1.444,3.895,3.93,0.114,1.666,1.666,0,25,4.588,3.934,0.0,2.994,3.343,3.678,4.414,-1.058,3.019,0.115,-1.0,-1.0,3.32,72.459,0,3.586,2473.0,10.075,4.414,2.917,12.454,282.506,4.992,0.54,3.934,1,1.485,0,3.597,4.277,265.0,0,4366.0,3.279,1.656,3.808,2587.0,0.8,1,10.864,0.553,-1.946,-1.946,3.74,3.949,0.158,3.745,0,4,1.264,2.685,2.685,3.534,0,247.42,1.68,12.46,53.597,282.506,49.0,4.188,0.21,130.0,-2.727,-2.727,7.563,13.733,3.618,6.351,4.838,8.741,-0.039,49.203,9.323,9.323,9.323
6.703,1,4.725,2.105,2.105,71.858,0.437,71.858,71.858,1.085,1.856,1,1.665,2.945,3.993,57.903,0.184,3.317,0.0,2.451,3.609,3,0.723,24.222,1.444,1.444,7.058,7.18,1.36,9.543,4.058,4.058,4.058,0.016,3,176.0,0.783,0,2,1,1.332,3.645,1.111,1.868,187.03,43.114,4.538,10.477,1.894,187.795,1.185,1.133,4.206,3.327,0.828,25.018,1.602,1.504,3.873,4.302,0.053,1.65,1.65,0,19,4.054,3.886,0.0,2.91,3.206,3.535,4.837,-1.07,2.849,0.057,-0.933,-0.933,3.183,74.982,0,3.61,2176.0,9.664,4.837,2.78,6.132,211.88,4.248,0.592,3.746,1,1.419,0,3.676,4.357,251.0,1,4428.0,3.153,1.595,3.787,2175.0,0.8,1,8.71,0.26,-2.111,-2.111,3.743,3.987,0.171,3.723,0,2,1.084,2.509,2.509,3.413,0,229.35,1.635,11.924,51.005,211.88,42.0,3.87,0.223,116.0,-3.44,-3.44,6.949,12.573,3.589,4.282,4.436,8.309,-0.408,41.029,9.335,9.335,9.335
6.0,3,4.779,3.257,3.257,160.251,0.441,160.251,160.251,0.383,2.053,2,1.834,3.736,4.021,527.329,0.113,4.098,0.153,3.331,3.753,11,1.4,47.32,4.518,4.518,7.207,16.506,1.817,16.63,4.207,4.207,4.207,0.198,13,446.0,1.434,0,8,5,1.82,3.842,2.295,2.047,474.133,0.0,4.066,22.99,3.738,487.697,2.2,2.071,14.258,3.729,2.116,107.619,1.794,1.493,4.433,7.174,0.114,2.438,2.438,0,31,8.438,4.476,0.0,4.638,3.604,4.341,4.923,1.5,3.97,0.206,1.04,1.04,3.613,203.195,0,3.743,20514.0,15.355,4.923,3.72,20.763,364.904,5.456,2.317,4.5,0,1.717,0,4.437,5.124,1120.0,0,48589.0,3.676,1.905,3.979,18937.0,1.0,0,14.052,0.825,2.558,2.558,4.349,3.997,0.096,4.382,0,7,1.62,3.298,3.298,3.822,0,469.64,1.913,24.703,106.877,341.362,176.0,4.573,0.122,506.0,2.275,2.275,14.648,19.895,4.297,10.577,5.273,17.182,2.0,131.707,19.251,19.251,19.251
6.174,16,5.132,2.676,2.676,118.979,0.43,118.979,118.979,0.0,2.01,2,1.926,3.446,4.135,221.05,0.12,3.709,0.11,2.956,3.867,9,1.169,35.524,3.239,3.239,7.595,13.835,1.647,14.346,4.595,4.595,4.595,0.117,9,252.0,1.23,0,5,2,1.632,3.845,1.809,2.029,263.289,140.648,4.174,20.078,3.337,257.978,1.885,1.804,12.397,3.722,1.683,35.457,1.895,1.496,4.308,6.46,0.086,2.135,2.135,2,28,6.331,4.311,2.788,3.965,3.452,3.741,5.31,0.826,3.548,0.118,0.666,0.666,3.432,138.888,0,3.857,8991.0,14.611,5.31,3.38,17.992,317.82,5.201,2.232,4.243,0,1.607,2,4.245,4.931,649.0,0,15774.0,3.406,1.768,3.963,8154.0,1.0,0,12.925,0.826,1.665,1.665,4.166,4.093,0.112,4.135,1,14,1.407,3.254,3.254,3.64,0,344.54,1.803,18.566,78.34,317.82,96.0,4.568,0.145,284.0,1.092,1.092,11.124,19.513,4.028,7.019,5.007,12.899,1.43,88.411,14.897,14.897,14.897
6.0,1,4.501,2.103,2.103,81.334,0.439,81.334,81.334,1.0,1.856,1,1.665,2.945,3.984,53.807,0.192,3.222,0.0,2.37,3.61,4,0.705,21.583,1.313,1.313,6.892,6.9,1.36,9.265,3.892,3.892,3.892,0.016,4,144.0,0.781,0,2,1,1.327,3.633,1.07,1.869,150.87,39.861,4.272,10.029,1.627,147.645,1.152,1.114,4.017,3.323,0.794,22.833,1.602,1.497,3.852,4.188,0.054,1.646,1.646,0,19,3.91,3.853,0.0,2.87,3.206,3.442,4.786,-1.4,2.797,0.033,-1.068,-1.068,3.183,84.459,0,3.608,1901.0,9.483,4.729,2.753,5.799,223.651,4.141,0.487,3.701,0,1.419,0,3.597,4.277,234.0,1,3275.0,3.151,1.595,3.787,1883.0,0.8,1,8.573,0.26,-2.5,-2.5,3.695,3.989,0.179,3.658,0,3,1.002,2.201,2.201,3.413,0,213.35,1.635,11.391,47.964,223.651,38.0,3.98,0.234,107.0,-4.158,-4.158,6.789,12.649,3.536,4.062,4.345,7.898,-0.505,50.506,8.868,8.868,8.868
5.0,4,4.768,2.811,2.811,111.838,0.438,111.838,111.838,0.573,1.995,1,1.877,3.53,4.073,220.763,0.119,3.674,0.061,3.045,3.845,6,1.064,28.389,2.745,2.745,7.474,8.373,1.524,10.367,4.474,4.474,4.474,0.111,8,300.0,1.153,0,4,3,1.506,3.885,1.334,1.986,315.101,101.556,4.344,12.708,3.136,325.004,1.39,1.35,6.33,3.617,1.159,54.101,1.848,1.481,3.992,4.741,0.082,2.319,2.319,0,22,6.554,4.007,2.208,3.804,3.271,3.906,4.768,0.567,3.621,0.197,0.508,0.508,3.271,151.658,0,3.85,7420.0,10.095,4.768,3.464,9.551,247.193,4.776,1.967,3.926,0,1.496,2,4.171,4.856,612.0,0,17197.0,3.305,1.708,3.989,6904.0,0.875,1,10.309,0.574,0.806,0.806,3.899,3.999,0.114,3.856,1,4,1.376,2.947,2.947,3.47,0,322.45,1.704,17.335,74.196,223.651,96.0,4.061,0.15,275.0,0.0,0.0,9.948,12.473,3.933,6.833,4.651,11.831,0.947,92.084,13.28,13.28,13.28
5.082,0,4.482,2.395,2.395,82.636,0.441,82.636,82.636,0.565,1.942,2,1.841,3.186,3.983,84.581,0.165,3.674,0.0,2.621,3.772,7,0.821,23.24,2.136,2.136,7.102,7.549,1.136,8.741,4.102,4.102,4.102,0.016,7,230.0,0.886,0,1,2,1.129,3.768,1.12,1.951,246.732,0.0,3.936,10.161,2.06,248.632,1.148,1.08,6.119,3.413,0.94,0.0,1.817,1.48,3.891,3.733,0.026,1.858,1.858,0,17,4.232,3.883,0.0,3.072,3.148,3.783,4.725,-0.841,2.869,0.057,-0.706,-0.706,3.129,100.647,0,3.767,2930.0,9.408,4.67,2.816,8.358,164.795,4.572,1.084,3.788,2,1.271,0,3.912,4.595,284.0,1,7388.0,3.107,1.467,3.861,2877.0,0.8,1,7.875,0.218,-1.849,-1.849,3.799,3.977,0.15,3.747,0,0,1.062,3.056,3.056,3.326,0,255.34,1.475,13.115,57.179,164.795,48.0,3.764,0.198,132.0,-1.935,-1.935,7.784,11.484,3.694,5.135,4.493,9.254,0.134,66.334,10.377,10.377,10.377
5.301,1,4.758,2.478,2.478,109.985,0.445,109.985,109.985,1.0,1.957,2,1.845,3.421,3.99,103.363,0.145,3.783,0.0,2.88,3.773,7,0.844,30.391,2.136,2.136,7.103,11.034,1.473,11.951,4.103,4.103,4.103,0.031,7,256.0,0.908,0,3,2,1.465,3.768,1.484,1.965,274.856,0.0,4.301,15.084,2.886,275.944,1.455,1.277,10.255,3.559,1.339,0.0,1.819,1.481,4.054,4.339,0.067,2.255,2.255,0,21,4.694,4.113,0.0,3.293,3.254,4.022,4.961,-0.543,3.002,0.171,-0.44,-0.44,3.247,113.11,0,3.768,4209.0,11.88,4.915,2.888,14.243,223.651,5.014,1.371,4.099,2,1.42,0,4.007,4.691,338.0,1,10286.0,3.253,1.592,3.862,4190.0,0.8,1,9.603,0.28,-0.812,-0.812,3.956,3.983,0.132,3.971,0,3,1.14,3.062,3.062,3.453,0,295.41,1.628,15.183,65.882,223.651,60.0,4.069,0.174,160.0,-1.446,-1.446,9.03,13.619,3.83,6.447,4.817,10.686,0.395,78.934,11.825,11.825,11.825
7.886,1,4.753,2.189,2.189,87.985,0.442,87.985,87.985,1.168,1.857,1,1.665,3.074,3.998,62.457,0.177,3.389,0.0,2.483,3.611,3,0.989,27.203,1.419,1.419,7.085,8.961,1.523,10.68,4.085,4.085,4.085,0.016,3,188.0,1.076,0,3,1,1.498,3.646,1.25,1.869,197.042,46.387,4.58,13.068,2.073,203.381,1.263,1.173,6.16,3.33,1.05,26.784,1.603,1.486,3.922,4.481,0.073,1.89,1.89,0,21,4.148,3.973,0.0,2.982,3.213,3.523,4.856,-0.795,2.869,0.057,-0.634,-0.634,3.197,91.109,0,3.611,2471.0,10.311,4.856,2.792,9.133,247.193,4.671,0.674,3.902,0,1.42,0,3.701,4.382,268.0,1,4737.0,3.196,1.601,3.79,2484.0,0.8,1,9.568,0.564,-1.365,-1.365,3.796,3.989,0.164,3.822,0,3,1.305,2.607,2.607,3.431,0,243.38,1.639,12.932,54.771,247.193,45.0,4.006,0.213,125.0,-2.225,-2.225,7.485,13.086,3.643,4.868,4.648,8.847,-0.005,51.912,9.779,9.779,9.779
5.553,6,4.836,2.6,2.6,151.219,0.456,151.219,151.219,2.181,1.974,2,1.856,3.344,3.989,269.484,0.116,4.041,0.078,3.236,3.795,8,1.329,31.697,3.06,3.06,7.094,11.44,1.704,12.014,4.094,4.094,4.094,0.121,8,344.0,1.387,0,11,2,1.68,3.79,1.417,2.0,365.673,0.0,4.152,15.998,3.407,382.852,1.543,1.534,10.742,3.643,1.351,0.0,1.833,1.439,4.176,5.025,0.177,2.236,2.236,0,31,8.787,4.123,0.0,4.305,3.467,4.162,5.215,1.057,4.07,0.197,0.927,0.927,3.462,154.343,0,3.791,12783.0,13.087,5.148,3.85,15.037,364.904,5.062,2.006,4.063,0,1.637,0,4.174,4.86,941.0,0,26445.0,3.496,1.851,3.884,12525.0,1.0,0,13.866,0.747,2.118,2.118,4.064,3.944,0.101,3.991,0,7,1.545,3.044,3.044,3.723,1,393.57,1.872,20.071,87.87,364.904,151.0,4.574,0.132,446.0,1.101,1.101,12.356,17.642,4.095,11.061,4.857,14.131,1.467,105.203,15.376,15.376,15.376
5.301,1,4.897,2.685,2.685,103.564,0.445,149.518,149.518,1.029,1.947,2,1.843,3.433,6.88,108.377,0.144,3.812,0.0,2.951,3.787,6,0.851,53.013,2.157,2.157,7.282,12.377,1.468,13.933,4.282,4.282,4.282,0.031,6,312.0,0.9,0,3,2,1.462,3.955,1.473,1.954,336.766,0.0,4.49,15.461,3.488,302.599,1.44,1.259,12.368,3.737,1.336,0.0,1.821,1.489,4.132,5.294,0.067,2.261,2.261,0,20,4.729,4.21,0.0,3.313,3.262,4.034,5.008,-0.016,3.003,0.191,-0.014,-0.014,3.25,106.688,0,3.776,4592.0,13.56,5.008,2.88,15.149,211.88,5.006,1.427,4.196,2,1.42,0,4.06,4.745,353.0,0,12797.0,3.548,1.592,3.861,4599.0,0.8,1,7.722,0.271,-0.034,-0.034,4.026,3.997,0.13,4.055,0,5,1.112,3.063,3.063,3.452,0,374.3,1.628,15.833,76.819,211.88,64.0,3.934,0.169,168.0,-0.848,-0.848,9.234,13.521,3.869,6.975,4.826,11.113,0.517,69.458,12.272,12.272,12.272
5.0,4,4.768,2.811,2.811,136.672,0.438,136.672,136.672,0.573,1.992,1,1.878,3.53,4.077,220.763,0.16,3.674,0.061,3.045,3.878,6,1.064,29.49,2.745,2.745,7.474,9.299,1.489,10.878,4.474,4.474,4.474,0.111,8,300.0,1.153,0,4,3,1.412,4.004,1.395,1.984,315.101,101.556,4.344,13.131,3.22,296.129,1.448,1.409,8.066,3.699,1.223,54.101,1.85,1.48,4.051,5.484,0.082,2.319,2.319,0,22,6.554,4.044,2.229,3.804,3.28,3.873,4.768,0.567,3.621,0.197,0.508,0.508,3.273,144.272,0,3.86,7420.0,10.967,4.768,3.464,10.584,247.193,4.759,1.967,3.94,0,1.497,2,4.171,4.856,612.0,0,17197.0,3.437,1.701,3.985,6904.0,0.875,1,10.579,0.648,0.806,0.806,3.923,3.999,0.114,3.871,1,4,1.376,2.947,2.947,3.468,0,338.52,1.702,17.445,78.657,255.87,96.0,4.061,0.15,275.0,0.0,0.0,9.948,12.997,3.933,7.076,4.647,11.831,0.939,88.391,13.28,13.28,13.28
6.082,3,4.832,2.931,2.931,176.222,0.448,176.222,176.222,0.726,1.994,3,1.863,3.664,3.961,379.907,0.102,4.227,0.252,3.218,3.815,11,1.163,38.192,3.918,3.918,7.018,13.306,1.623,13.352,4.018,4.018,4.018,0.201,11,440.0,1.227,0,9,3,1.605,3.873,1.681,1.98,462.12,0.0,4.274,18.143,3.736,501.011,1.595,1.5,13.568,3.796,1.721,0.0,1.852,1.45,4.186,5.378,0.141,2.374,2.374,0,29,7.642,4.201,0.0,4.368,3.457,4.344,5.172,1.171,3.769,0.282,1.0,1.0,3.461,194.233,0,3.825,14957.0,12.792,5.041,3.544,19.335,329.591,5.336,2.352,4.227,0,1.606,0,4.35,5.037,840.0,0,37220.0,3.507,1.824,3.926,14238.0,0.875,0,13.323,0.637,2.275,2.275,4.148,3.925,0.089,4.136,0,5,1.558,3.656,3.656,3.706,0,435.56,1.833,22.969,99.413,329.591,146.0,4.503,0.116,390.0,1.939,1.939,13.324,15.127,4.203,10.835,5.078,15.69,1.754,134.83,17.172,17.172,17.172
