pXC50,GATS5s,GATS6s,nDB,SRW07,SRW09,SdO,GATS4p,SaaN,PW5,MATS4p,nImidazoles,GATS5e,SpMAD_EA.dm.,SM06_EA.dm.,SM04_EA.dm.,SpMaxA_EA.dm.,SM08_EA.dm.,SM12_EA.dm.,SM10_EA.dm.,SM02_EA.dm.,Eig01_EA.dm.,SM14_EA.dm.,SpMax_EA.dm.,X4A,SpAD_EA.dm.,GATS4v,NdssC,SpDiam_EA.dm.,Eig01_AEA.dm.,SpDiam_AEA.dm.,SpMax_AEA.dm.,Eig02_EA.dm.,Eig03_EA.dm.,C.032,SpMin1_Bh.i.,MATS7p,MATS4v,C.034,O.058,GATS6e,X3A,SdssC,NdO,D.Dtr05,nR05,C.028,GATS4i,GATS7v,SRW05,SpMin1_Bh.e.,Eig02_AEA.dm.,X5A,F.084,SM07_EA.dm.,nPyrimidines,Eig04_EA.dm.,SM05_EA.dm.,SM09_EA.dm.,SM11_EA.dm.,SM13_EA.dm.,SM15_EA.dm.,SM03_EA.dm.,MATS7v,P_VSA_LogP_6,Eig03_AEA.dm.,JGI6,N.075,NaaN,GATS7p
7.0,0.764,0.832,0,4.844,7.05,0.0,0.756,12.845,0.11,0.053,0,0.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.829,0,0.0,3.411,5.411,3.411,0.0,0.0,0,1.847,-0.27,0.093,0,0,0.804,0.172,0.0,0,32.362,1,0,0.866,1.46,2.398,1.896,2.839,0.07,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.387,3.559,2.52,0.019,3,3,1.686
6.2,1.313,1.356,0,4.727,6.862,0.0,0.913,8.553,0.109,0.044,0,1.582,0.078,0.593,0.739,0.039,0.469,0.283,0.366,0.908,0.86,0.217,0.86,0.112,1.72,0.88,0,1.72,3.312,5.312,3.312,0.0,0.0,0,1.918,-0.113,0.056,0,0,1.457,0.176,0.0,0,37.852,1,0,0.958,1.133,2.398,1.939,2.693,0.073,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.195,16.586,2.353,0.01,2,2,1.046
5.1,1.416,1.267,2,5.283,7.31,11.759,0.969,4.804,0.115,-0.014,0,1.419,0.176,2.933,2.297,0.06,3.621,5.048,4.33,1.801,1.437,5.769,1.437,0.103,4.233,0.901,3,2.873,3.682,5.682,3.682,0.68,0.0,0,2.027,-0.099,0.044,0,1,1.298,0.162,2.006,1,71.707,2,2,1.042,1.078,3.045,2.044,3.341,0.064,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055,0.0,2.931,0.02,1,1,1.096
5.1,0.435,4.43,0,4.595,6.581,0.0,1.364,7.683,0.088,-0.309,0,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,1.41,0,0.0,3.347,5.347,3.347,0.0,0.0,0,1.871,0.0,-0.357,0,0,3.827,0.188,0.0,0,18.438,1,2,1.148,0.0,2.398,1.884,2.714,0.077,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,2,2,0.0
5.1,1.232,1.05,1,0.0,0.0,12.453,1.057,4.003,0.095,-0.092,0,1.036,0.076,1.338,1.255,0.038,1.422,1.599,1.51,1.176,1.058,1.69,1.058,0.127,2.117,1.063,1,2.117,3.574,5.574,3.574,0.0,0.0,0,1.956,0.053,-0.087,0,1,1.071,0.196,-0.209,1,0.0,0,0,1.069,0.893,0.0,1.978,2.981,0.084,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,2.845,0.022,1,1,0.925
5.2,1.14,0.662,1,4.727,6.843,12.258,1.001,4.261,0.097,-0.043,0,1.1,0.073,1.338,1.255,0.036,1.422,1.599,1.51,1.176,1.058,1.69,1.058,0.116,2.117,0.998,1,2.117,3.677,5.677,3.677,0.0,0.0,0,1.937,0.028,-0.07,0,1,0.792,0.176,-0.862,1,57.713,1,0,0.922,0.982,2.398,1.959,3.174,0.072,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,41.691,3.018,0.013,1,1,0.94
5.4,0.679,1.024,2,4.595,6.581,21.782,0.94,4.051,0.09,-0.05,0,0.708,0.347,3.076,2.525,0.076,3.704,5.073,4.376,2.12,1.437,5.783,1.437,0.111,6.59,1.017,2,2.873,3.846,5.846,3.846,1.058,0.8,0,1.921,-0.244,-0.016,1,2,0.953,0.184,-2.566,2,41.339,1,0,1.117,1.262,2.398,1.939,3.221,0.071,0,0.188,0,0.0,0.268,0.125,0.082,0.054,0.035,0.325,-0.414,0.746,2.882,0.027,1,1,1.081
5.1,1.208,1.477,1,4.727,6.862,11.536,1.015,4.398,0.105,-0.052,1,1.211,0.099,1.022,1.063,0.035,0.993,0.942,0.967,1.176,0.98,0.917,0.98,0.112,2.76,0.986,1,1.96,3.547,5.547,3.547,0.4,0.0,0,1.938,-0.103,-0.016,1,1,1.383,0.173,-0.552,1,50.029,1,1,1.003,1.007,2.398,1.966,3.279,0.071,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034,17.104,3.012,0.019,1,1,1.129
7.5,1.032,0.682,2,4.727,6.862,11.902,1.049,4.397,0.1,-0.081,0,0.945,0.078,1.338,1.255,0.039,1.422,1.599,1.51,1.176,1.058,1.69,1.058,0.117,2.117,1.075,1,2.117,3.616,5.616,3.616,0.0,0.0,0,1.918,-0.082,-0.112,2,1,0.862,0.183,-0.003,1,46.979,1,1,0.988,1.051,2.398,1.945,2.964,0.076,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088,5.513,2.652,0.008,1,1,1.049
5.1,1.263,1.252,1,5.283,7.286,12.438,0.88,7.871,0.093,0.082,0,1.212,0.115,1.739,1.511,0.046,1.993,2.551,2.264,1.356,1.2,2.851,1.2,0.115,2.986,0.889,1,2.293,3.7,5.7,3.7,0.293,0.0,0,1.931,0.051,0.092,2,1,1.452,0.179,-0.205,1,112.953,2,1,0.902,0.938,3.045,1.95,3.009,0.073,0,1.001,0,0.0,0.653,1.37,1.754,2.143,2.535,0.325,-0.073,7.593,2.746,0.016,2,2,0.848
5.1,1.646,0.993,3,5.533,7.735,13.52,1.028,8.886,0.116,-0.143,1,1.385,0.163,4.975,3.614,0.055,6.381,9.218,7.798,2.416,2.035,10.638,2.035,0.103,6.029,1.029,4,4.069,4.099,6.099,4.099,0.98,0.0,0,1.923,-0.02,-0.161,1,1,0.74,0.167,0.711,1,136.377,2,2,1.044,1.115,3.045,1.946,3.749,0.063,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.098,2.144,3.399,0.02,2,2,1.009
5.1,1.057,0.739,1,5.283,7.286,11.118,0.777,8.55,0.093,0.167,0,1.043,0.212,5.206,3.658,0.069,6.849,10.216,8.526,2.43,2.341,11.912,2.341,0.117,7.202,0.803,1,3.925,3.729,5.729,3.729,0.86,0.4,0,1.892,0.07,0.158,0,1,0.694,0.182,-0.713,1,198.735,2,0,0.926,0.876,3.045,1.916,3.307,0.076,0,5.889,0,0.0,4.112,7.625,9.342,11.051,12.755,2.243,0.15,0.0,2.987,0.019,2,2,0.911
5.1,1.2,1.682,1,5.416,7.506,12.858,1.289,4.266,0.098,-0.199,0,0.95,0.151,1.614,1.594,0.034,1.674,1.859,1.758,1.661,1.081,1.973,1.081,0.114,4.827,1.173,1,2.162,3.599,5.599,3.599,0.86,0.473,0,1.944,-0.085,-0.193,3,1,1.404,0.18,-0.069,1,156.714,2,1,1.164,1.02,3.045,1.961,3.172,0.074,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019,4.861,3.087,0.017,1,1,1.194
5.1,0.936,0.906,2,4.727,6.804,23.085,0.985,3.97,0.087,-0.042,0,0.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,1.089,0,0.0,4.451,6.451,4.451,0.0,0.0,0,1.995,-0.007,-0.141,1,2,0.848,0.186,0.0,2,53.62,1,0,0.947,1.004,2.398,2.013,3.121,0.075,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,4.472,2.791,0.024,1,1,0.895
7.6,0.751,0.994,0,4.844,7.081,0.0,1.033,9.008,0.11,-0.029,0,0.755,0.12,0.854,1.104,0.021,0.661,0.382,0.505,1.481,0.86,0.285,0.86,0.11,4.92,1.028,0,1.72,3.388,5.388,3.388,0.8,0.8,0,1.929,-0.021,-0.03,0,0,0.853,0.175,0.0,0,80.947,1,0,0.996,1.006,2.398,1.947,3.135,0.07,0,0.346,1,0.0,0.479,0.237,0.158,0.104,0.068,0.57,-0.038,14.099,3.065,0.016,2,2,0.979
5.1,0.996,1.122,1,4.727,6.804,12.119,1.129,4.137,0.09,-0.15,0,0.936,0.347,8.065,5.464,0.116,10.736,16.1,13.417,3.244,3.825,18.783,3.825,0.118,11.457,1.131,1,5.335,4.46,6.46,4.46,1.656,0.247,0,1.984,-0.01,-0.115,0,1,1.106,0.181,-0.643,1,82.217,1,1,1.05,1.057,2.398,2.004,3.562,0.076,0,9.391,0,0.0,6.701,12.075,14.758,17.441,20.124,3.949,-0.121,4.276,3.114,0.022,1,1,0.95
5.1,1.288,1.26,1,4.727,6.862,12.691,0.961,8.699,0.105,-0.03,0,1.19,0.132,1.53,1.527,0.036,1.557,1.663,1.603,1.552,1.058,1.734,1.058,0.114,3.837,0.971,1,2.117,3.615,5.615,3.615,0.86,0.0,0,1.938,0.051,-0.059,1,1,1.033,0.177,-0.272,1,53.266,1,0,0.932,0.886,2.398,1.968,3.117,0.074,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,2.757,2.89,0.018,2,2,0.902
5.2,1.365,0.693,1,4.727,6.843,12.455,1.078,4.411,0.1,-0.125,0,0.948,0.132,1.53,1.527,0.036,1.557,1.663,1.603,1.552,1.058,1.734,1.058,0.116,3.837,1.074,1,2.117,3.573,5.573,3.573,0.86,0.0,0,1.938,-0.047,-0.133,0,1,0.649,0.182,-0.189,1,60.088,1,0,1.134,0.972,2.398,1.959,3.168,0.074,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,11.771,2.824,0.013,1,1,0.993
5.1,0.695,0.79,2,5.416,7.535,23.993,0.996,4.429,0.106,-0.035,0,0.783,0.174,7.185,5.027,0.087,9.348,13.675,11.511,2.913,2.95,15.838,2.95,0.104,5.9,1.02,0,5.9,5.18,7.18,5.18,0.0,0.0,0,2.029,-0.031,-0.058,3,2,0.846,0.165,0.0,2,120.408,2,0,1.07,0.97,3.045,2.028,3.33,0.067,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012,19.746,3.034,0.021,1,1,1.037
5.9,1.105,1.339,0,4.727,6.843,0.0,0.811,13.358,0.105,0.121,0,1.101,0.031,0.008,0.05,0.015,0.001,0.0,0.0,0.278,0.4,0.0,0.4,0.115,0.8,0.817,0,0.8,3.205,5.205,3.205,0.0,0.0,0,1.871,-0.162,0.142,0,0,1.265,0.176,0.0,0,44.327,1,0,0.892,1.176,2.398,1.905,2.974,0.074,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.205,56.319,2.707,0.019,3,3,1.218
5.1,1.531,0.737,1,4.595,6.581,12.604,0.992,4.414,0.097,-0.009,0,0.954,0.181,1.872,1.728,0.046,2.071,2.576,2.309,1.679,1.2,2.865,1.2,0.117,4.706,1.014,1,2.293,3.696,5.696,3.696,0.86,0.293,0,1.969,0.0,-0.043,0,1,0.683,0.181,0.061,1,52.05,1,0,0.953,1.007,2.398,1.99,3.005,0.076,0,1.001,0,0.0,0.653,1.37,1.754,2.143,2.535,0.325,-0.019,11.771,2.693,0.015,1,1,0.975
5.1,1.164,0.649,1,4.595,6.605,11.762,1.209,9.11,0.101,-0.257,1,1.222,0.194,1.481,1.626,0.031,1.36,1.169,1.257,1.824,0.98,1.094,0.98,0.114,6.2,1.15,1,1.96,3.539,5.539,3.539,0.86,0.86,0,1.938,0.055,-0.24,0,1,0.683,0.175,-0.522,1,64.597,1,1,1.284,0.921,2.398,1.965,3.232,0.071,0,0.0,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06,11.771,3.136,0.015,2,2,0.922
5.1,1.609,1.449,1,4.595,6.581,12.707,1.021,3.97,0.097,-0.077,0,1.224,0.178,4.312,3.1,0.076,5.601,8.273,6.927,2.076,1.987,9.631,1.987,0.119,4.622,1.017,1,3.497,3.795,5.795,3.795,0.324,0.0,0,1.93,-0.141,-0.048,1,1,1.194,0.185,-0.137,1,62.342,1,0,1.115,1.107,2.398,1.952,3.308,0.078,0,4.654,0,0.0,3.168,6.091,7.5,8.894,10.279,1.593,-0.082,2.144,2.951,0.019,1,1,1.171
6.5,0.785,1.124,0,4.727,6.804,0.0,0.965,12.782,0.093,0.01,0,0.823,0.276,8.058,5.425,0.113,10.734,16.1,13.416,3.106,3.825,18.783,3.825,0.117,9.371,0.989,0,5.335,4.46,6.46,4.46,0.86,0.0,0,1.924,-0.064,0.026,1,0,1.171,0.182,0.0,0,79.541,1,2,0.91,1.034,2.398,1.949,3.148,0.077,0,9.388,0,0.0,6.69,12.074,14.758,17.441,20.124,3.903,-0.065,2.757,2.982,0.019,3,3,0.999
5.1,1.593,1.341,2,0.0,0.0,23.328,0.963,7.863,0.078,-0.027,0,1.429,0.282,3.917,3.062,0.061,4.841,6.783,5.802,2.361,1.656,7.776,1.656,0.148,7.613,0.921,2,2.912,3.545,5.545,3.545,1.656,0.247,0,1.784,0.029,0.04,0,2,1.282,0.216,-0.46,2,0.0,0,0,1.04,1.022,0.0,1.827,3.545,0.101,0,4.084,0,0.247,2.967,5.152,6.195,7.223,8.244,1.724,-0.045,8.552,2.536,0.011,2,2,0.938
5.1,1.072,1.094,1,5.416,7.506,12.108,1.099,4.158,0.09,-0.136,0,0.864,0.092,1.338,1.255,0.046,1.422,1.599,1.51,1.176,1.058,1.69,1.058,0.117,2.117,1.151,1,2.117,3.573,5.573,3.573,0.0,0.0,0,1.891,0.115,-0.173,2,1,1.042,0.188,-0.05,1,102.071,2,0,1.091,0.949,3.045,1.916,3.09,0.079,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057,4.115,2.963,0.021,1,1,0.795
5.1,0.558,0.877,0,0.0,0.0,0.0,1.108,8.352,0.106,-0.119,0,0.607,0.036,0.008,0.05,0.018,0.001,0.0,0.0,0.278,0.4,0.0,0.4,0.119,0.8,1.115,0,0.8,3.031,5.031,3.031,0.0,0.0,0,2.049,-0.193,-0.128,0,0,0.889,0.185,0.0,0,0.0,0,0,1.076,1.116,0.0,2.069,2.737,0.077,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.131,2.328,2.413,0.016,2,2,1.173
5.1,1.317,1.038,1,0.0,0.0,12.42,1.052,4.005,0.094,-0.074,0,1.204,0.078,1.338,1.255,0.039,1.422,1.599,1.51,1.176,1.058,1.69,1.058,0.129,2.117,1.039,1,2.117,3.574,5.574,3.574,0.0,0.0,0,1.956,0.045,-0.063,0,1,1.101,0.196,-0.184,1,0.0,0,0,1.059,0.897,0.0,1.978,2.857,0.085,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,2.826,0.019,1,1,0.925
6.1,0.726,0.66,0,5.82,7.947,0.0,0.65,17.36,0.106,0.244,1,0.883,0.046,0.336,0.521,0.023,0.21,0.077,0.128,0.775,0.765,0.046,0.765,0.102,1.529,0.69,0,1.529,3.753,5.753,3.753,0.0,0.0,0,1.898,-0.105,0.23,1,0,0.701,0.161,0.0,0,177.822,3,2,0.776,1.117,3.434,1.924,3.431,0.062,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106,32.677,3.141,0.016,4,4,1.11
5.6,0.878,0.897,1,4.727,6.862,12.127,1.096,8.172,0.098,-0.101,0,0.84,0.337,8.065,5.464,0.113,10.736,16.1,13.417,3.244,3.825,18.783,3.825,0.113,11.457,1.118,1,5.335,4.461,6.461,4.461,1.656,0.247,0,1.924,0.015,-0.113,0,1,0.924,0.177,-0.885,1,75.892,1,0,1.073,1.034,2.398,1.947,3.573,0.073,1,9.391,1,0.0,6.701,12.075,14.758,17.441,20.124,3.949,-0.039,33.335,3.244,0.02,2,2,0.823
6.2,1.592,0.955,1,4.844,7.066,11.108,1.432,0.0,0.108,-0.375,0,1.483,0.122,1.019,1.045,0.061,0.993,0.942,0.967,1.072,0.98,0.917,0.98,0.107,1.96,1.28,1,1.96,3.602,5.602,3.602,0.0,0.0,0,1.907,-0.231,-0.388,2,1,0.767,0.171,-0.531,1,26.227,1,0,1.348,1.822,2.398,1.91,3.323,0.068,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.397,2.104,2.804,0.014,0,0,1.45
5.1,1.421,0.682,1,4.727,6.843,12.365,1.045,4.397,0.102,-0.098,0,1.134,0.076,1.338,1.255,0.038,1.422,1.599,1.51,1.176,1.058,1.69,1.058,0.115,2.117,1.035,1,2.117,3.574,5.574,3.574,0.0,0.0,0,1.938,0.023,-0.088,0,1,0.755,0.181,-0.199,1,56.193,1,0,1.097,0.963,2.398,1.959,3.168,0.074,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,11.771,2.907,0.012,1,1,0.941
5.1,1.359,1.059,5,5.687,7.703,25.88,1.123,0.0,0.115,-0.067,0,0.985,0.624,7.731,5.608,0.098,9.948,14.483,12.206,3.742,3.151,16.769,3.151,0.103,19.972,0.851,7,6.301,4.724,6.671,4.724,2.278,1.674,0,1.851,-0.095,0.008,2,2,1.086,0.165,-0.368,2,210.107,3,0,1.084,1.152,3.434,1.867,4.14,0.06,0,3.889,0,1.248,2.262,5.898,8.068,10.326,12.643,1.185,-0.167,34.44,3.775,0.02,0,0,1.077
5.3,1.76,1.107,3,5.533,7.735,13.47,0.999,8.925,0.12,-0.081,1,1.731,0.172,4.975,3.614,0.058,6.381,9.218,7.798,2.416,2.035,10.638,2.035,0.103,6.029,0.971,4,4.069,4.099,6.099,4.099,0.98,0.0,0,1.923,-0.085,-0.089,1,1,0.941,0.165,0.862,1,123.682,2,2,1.025,1.142,3.045,1.946,3.749,0.064,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.156,2.144,3.353,0.017,2,2,1.069
5.1,1.107,1.484,3,0.0,0.0,23.742,1.007,3.93,0.092,-0.022,0,0.99,0.104,0.602,0.787,0.027,0.471,0.283,0.367,1.138,0.86,0.217,0.86,0.123,3.32,1.048,4,1.72,3.966,5.966,3.966,0.4,0.4,0,1.914,-0.005,-0.054,0,2,1.331,0.189,-0.372,2,0.0,0,0,0.938,1.023,0.0,1.937,3.074,0.083,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045,0.0,2.847,0.017,1,1,0.99
5.1,1.586,1.152,1,0.0,0.0,12.355,1.146,4.014,0.09,-0.179,0,1.456,0.124,1.438,1.343,0.043,1.555,1.807,1.679,1.331,1.081,1.939,1.081,0.129,3.107,1.129,1,2.162,3.585,5.585,3.585,0.473,0.0,0,1.957,0.035,-0.173,0,1,1.08,0.194,-0.067,1,0.0,0,0,1.142,0.923,0.0,1.979,3.018,0.083,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,2.841,0.018,1,1,0.95
5.1,1.165,1.665,1,6.252,8.339,12.975,1.029,4.005,0.109,-0.041,0,1.067,0.189,4.041,2.927,0.066,5.251,7.771,6.501,2.076,1.907,9.051,1.907,0.107,5.472,1.021,1,3.306,4.218,6.218,4.218,0.68,0.149,0,1.954,0.029,-0.04,0,1,1.499,0.168,0.069,1,0.0,0,0,0.958,0.928,4.111,1.976,3.515,0.068,0,4.409,0,0.0,3.032,5.75,7.068,8.374,9.674,1.593,0.067,0.0,2.674,0.02,1,1,0.956
6.3,0.594,1.085,1,4.727,6.862,11.231,1.096,4.22,0.11,-0.155,0,0.752,0.098,1.019,1.045,0.049,0.993,0.942,0.967,1.072,0.98,0.917,0.98,0.109,1.96,1.078,1,1.96,3.519,5.519,3.519,0.0,0.0,0,1.963,-0.117,-0.134,2,1,1.057,0.175,-0.393,1,32.413,1,0,1.145,1.184,2.398,1.983,3.114,0.072,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.112,2.104,2.525,0.023,1,1,1.18
5.8,1.003,1.023,1,5.283,7.273,0.0,0.925,13.096,0.098,0.002,0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.916,0,0.0,3.254,5.254,3.254,0.0,0.0,0,1.895,-0.133,0.017,2,0,0.869,0.182,0.0,0,148.508,2,1,1.066,1.086,3.045,1.923,2.744,0.077,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.065,24.633,2.603,0.011,3,3,1.127
5.1,1.586,1.272,1,2.708,5.38,12.028,0.997,0.0,0.111,-0.067,0,1.557,0.154,1.34,1.27,0.056,1.423,1.599,1.51,1.27,1.058,1.69,1.058,0.114,2.917,0.981,1,2.117,3.621,5.621,3.621,0.4,0.0,0,1.899,-0.015,-0.048,0,1,1.204,0.177,-0.072,1,0.0,0,0,1.043,1.167,0.0,1.927,2.979,0.074,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106,0.0,2.674,0.022,0,0,1.054
5.1,1.03,0.989,1,0.0,0.0,12.079,1.071,7.812,0.093,-0.114,0,1.029,0.555,8.109,5.6,0.137,10.748,16.101,13.42,3.524,3.825,18.783,3.825,0.119,15.526,1.134,1,5.86,4.461,6.461,4.461,2.035,1.656,0,2.016,0.097,-0.129,0,1,0.988,0.184,-0.63,1,0.0,0,1,1.013,0.918,0.0,2.039,4.057,0.075,0,9.391,0,0.247,6.701,12.075,14.758,17.441,20.124,3.949,0.079,6.604,3.569,0.022,2,2,0.878
5.1,1.071,0.617,0,6.354,8.343,0.0,0.953,9.048,0.105,0.026,0,1.048,0.137,1.203,1.434,0.019,1.011,0.702,0.845,1.755,0.916,0.579,0.916,0.112,6.418,0.95,0,1.776,3.446,5.446,3.446,0.86,0.86,0,2.033,-0.028,0.034,0,0,0.734,0.174,0.0,0,117.623,1,1,0.98,0.99,4.263,2.055,3.274,0.072,0,0.384,1,0.4,0.393,0.351,0.312,0.273,0.236,0.325,-0.001,2.328,3.138,0.016,2,2,1.009
5.1,1.01,0.682,1,4.595,6.581,11.133,0.908,8.511,0.101,0.057,0,1.223,0.179,2.937,2.301,0.057,3.623,5.048,4.331,1.806,1.437,5.769,1.437,0.109,4.473,0.908,1,2.873,3.644,5.644,3.644,0.8,0.0,0,1.987,-0.198,0.046,0,1,0.778,0.173,-1.248,1,56.634,1,0,0.946,1.17,2.398,2.005,3.482,0.065,0,0.188,0,0.0,0.268,0.125,0.082,0.054,0.035,0.325,-0.16,2.328,3.046,0.023,2,2,1.211
5.1,1.329,1.345,2,4.595,6.605,11.824,1.059,8.199,0.089,-0.092,0,1.331,0.142,3.143,2.344,0.065,4.023,5.892,4.946,1.701,1.629,6.852,1.629,0.124,3.542,1.071,1,2.86,3.549,5.549,3.549,0.142,0.0,0,1.88,-0.006,-0.069,0,1,1.201,0.187,-0.556,1,52.43,1,2,1.191,0.947,2.398,1.906,3.04,0.081,0,3.301,0,0.0,2.262,4.321,5.326,6.319,7.305,1.195,0.01,4.276,3.017,0.019,2,2,0.926
6.0,0.983,1.23,1,4.727,6.862,11.256,1.125,4.013,0.104,-0.239,0,1.022,0.085,1.019,1.045,0.043,0.993,0.942,0.967,1.072,0.98,0.917,0.98,0.106,1.96,1.155,1,1.96,3.547,5.547,3.547,0.0,0.0,0,1.959,-0.088,-0.244,2,1,1.168,0.177,-0.565,1,39.711,1,0,1.159,1.179,2.398,1.973,3.505,0.067,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,32.024,3.07,0.026,1,1,1.255
6.5,1.487,1.135,1,5.352,7.402,12.503,1.013,12.827,0.097,-0.065,0,1.514,0.093,1.348,1.297,0.031,1.425,1.599,1.51,1.331,1.058,1.69,1.058,0.116,3.16,0.99,1,2.117,3.579,5.579,3.579,0.522,0.0,0,1.931,0.074,-0.035,0,1,1.249,0.18,-0.194,1,149.537,2,2,1.164,0.92,3.045,1.951,3.125,0.075,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,11.771,2.959,0.013,3,3,0.863
5.4,0.784,0.746,0,4.727,6.862,0.0,0.908,8.573,0.109,0.045,0,1.012,0.036,0.008,0.05,0.018,0.001,0.0,0.0,0.278,0.4,0.0,0.4,0.112,0.8,0.929,0,0.8,3.264,5.264,3.264,0.0,0.0,0,1.92,-0.195,0.016,0,0,1.011,0.176,0.0,0,37.852,1,0,0.95,1.156,2.398,1.943,2.595,0.073,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.196,14.099,2.245,0.01,2,2,1.142
5.5,0.718,0.574,3,4.727,6.862,35.107,1.007,4.189,0.092,-0.123,0,0.771,0.314,7.186,5.039,0.118,9.348,13.675,11.511,3.012,2.95,15.838,2.95,0.109,7.86,1.118,1,5.9,5.243,7.243,5.243,0.98,0.0,0,2.029,-0.044,-0.215,2,3,0.59,0.179,-0.471,3,48.28,1,0,1.082,0.992,2.398,2.024,3.519,0.069,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.104,3.118,0.029,1,1,1.088
6.0,0.822,0.848,0,4.727,6.843,0.0,1.027,8.392,0.104,-0.077,0,1.021,0.394,7.185,5.027,0.174,9.348,13.675,11.511,2.93,2.95,15.838,2.95,0.115,6.7,1.006,0,5.9,4.364,6.364,4.364,0.4,0.0,0,1.788,-0.298,-0.071,0,0,1.06,0.18,0.0,0,30.439,1,0,1.083,1.306,2.398,1.825,3.063,0.078,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,14.099,2.413,0.018,2,2,1.296
6.9,0.869,1.14,0,4.727,6.804,0.0,0.973,8.645,0.097,0.0,0,1.073,0.055,0.593,0.739,0.028,0.469,0.283,0.366,0.908,0.86,0.217,0.86,0.119,1.72,0.995,0,1.72,3.148,5.148,3.148,0.0,0.0,0,1.97,0.018,-0.023,1,0,1.295,0.186,0.0,0,69.454,1,1,0.934,0.947,2.398,1.988,2.981,0.079,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,2.757,2.816,0.013,2,2,0.923
5.4,1.378,1.522,1,4.727,6.862,12.258,1.204,8.341,0.098,-0.216,0,1.37,0.123,3.244,2.415,0.053,4.156,6.091,5.111,1.758,1.656,7.083,1.656,0.115,3.806,1.166,1,2.912,3.563,5.563,3.563,0.247,0.0,0,1.927,-0.012,-0.183,0,1,1.562,0.181,-0.283,1,66.604,1,0,1.244,0.987,2.398,1.952,3.244,0.075,0,3.407,1,0.0,2.324,4.464,5.504,6.531,7.551,1.195,-0.051,18.375,2.985,0.017,2,2,0.867
5.1,1.149,1.078,1,4.727,6.843,0.0,1.068,4.488,0.104,-0.081,1,1.004,0.223,4.968,3.594,0.078,6.379,9.217,7.797,2.376,2.035,10.638,2.035,0.115,5.789,1.039,1,4.069,4.069,6.069,4.069,0.86,0.0,0,1.909,-0.036,-0.07,1,0,0.841,0.181,0.386,0,51.342,1,1,0.986,0.981,2.398,1.935,3.269,0.073,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,2.144,3.058,0.02,1,1,1.176
