pXC50,RBN,PHI,DBI,GGI1,Eig11_AEA.dm.,SAtot,MAXDP,ATSC8e,Eta_alpha,S1K,SpMaxA_EA.ri.,Eig03_EA.ed.,SM12_AEA.dm.,SM05_EA.bo.,MATS8p,RDCHI,MATS8v,SpAD_EA.bo.,S3K,Chi0_EA.ri.,Chi1_EA.ri.,SMTI,X1,SpMax8_Bh.e.,MSD,TIC2,MDDD,SssO,S2K,Chi1_AEA.bo.,Chi1_AEA.dm.,Chi1_AEA.ed.,Chi1_AEA.ri.,Chi1_EA,Eig03_EA,SM11_AEA.bo.,AMR,ON0V,CENT,SpMax7_Bh.i.,TIC1,LOC,X0v,SM02_AEA.bo.,TIC3,SMTIV,SpAD_AEA.dm.,Chi1_EA.ed.,Eig08_AEA.ed.,IDMT,Xu,SpAD_AEA.bo.,MPC01,MWC01,nBO,SRW02,IDET,Eig07_AEA.ed.,MW,piPC01,SCBO,GMTI,S0K,JGT,DLS_03,Chi0_EA.ed.
7.046,9,7.985,4.359,8.0,1.485,593.082,5.821,0.76,14.967,23.455,0.085,7.669,7.669,7.587,0.105,4.298,0.043,64.736,7.176,21.427,17.45,13814.0,15.296,2.968,7.664,256.505,38.152,11.88,10.895,16.828,16.828,16.828,16.828,16.828,2.64,2.64,120.106,11.15,2030.0,3.144,205.629,1.015,18.24,5.047,290.479,23795.0,52.008,6.087,4.359,28762.3,30.244,50.707,3.555,3.555,34,4.234,1900.12,4.635,434.53,3.829,45.0,14040.0,152.0,0.458,0.83,12.624
5.62,4,4.521,2.828,5.0,0.618,370.286,5.328,0.256,10.9,15.154,0.124,7.494,7.494,7.524,-0.101,3.499,-0.254,48.346,3.728,15.397,12.973,4955.0,10.614,2.526,5.642,161.464,17.917,0.0,6.563,11.861,11.861,11.861,11.861,11.861,2.587,2.587,90.722,6.35,684.0,2.781,141.854,0.595,13.163,4.736,166.219,9342.0,38.403,4.211,3.432,8631.98,21.814,36.188,3.219,3.219,24,3.892,776.996,3.775,332.45,3.526,33.0,5120.0,96.107,0.439,1.0,8.753
4.959,2,3.41,2.449,3.5,-0.751,281.894,4.802,0.093,8.081,11.358,0.174,5.82,5.82,7.164,-0.191,2.835,-0.321,33.964,2.723,11.051,9.206,1935.0,7.665,2.173,4.238,103.284,8.641,0.0,4.803,8.378,8.378,8.378,8.378,8.378,2.165,2.165,65.444,4.176,258.0,2.277,88.92,0.703,9.678,4.391,108.039,3990.0,25.939,3.006,2.638,3006.46,16.116,25.315,2.89,2.89,17,3.555,345.562,3.0,253.73,3.199,23.5,1886.0,64.0,0.448,1.0,6.305
6.427,4,4.827,2.915,4.5,-0.121,367.672,5.167,0.171,9.7,14.346,0.149,6.691,6.691,7.336,0.034,3.107,-0.157,38.494,3.704,13.258,10.772,3122.0,9.097,2.471,4.992,154.709,13.125,0.0,6.393,9.826,9.826,9.826,9.826,9.826,2.322,2.322,82.885,6.617,449.0,2.777,131.464,1.144,12.399,4.519,159.464,5567.0,32.927,3.52,3.199,5371.42,19.011,29.577,3.045,3.045,20,3.714,543.061,3.27,293.45,3.314,26.5,3027.0,80.711,0.493,1.0,7.546
5.0,4,4.648,2.828,4.5,0.877,393.223,5.423,0.269,11.167,15.591,0.119,7.175,7.175,7.519,-0.103,3.57,-0.101,50.372,3.726,15.908,13.044,5546.0,11.131,2.84,5.793,159.157,19.259,0.0,6.856,12.339,12.339,12.339,12.339,12.339,2.522,2.522,94.238,7.017,758.0,2.925,133.382,0.58,13.248,4.773,179.157,9729.0,40.211,4.423,3.519,9881.41,22.655,37.396,3.258,3.258,25,3.932,859.361,3.845,325.43,3.57,34.5,5724.0,100.042,0.413,1.0,9.262
6.521,4,4.695,2.828,5.0,0.559,393.045,5.369,0.168,11.2,15.654,0.119,7.485,7.485,7.482,-0.244,3.589,-0.286,50.392,3.945,15.884,13.108,5617.0,11.114,2.815,5.887,157.157,19.758,5.73,6.898,12.361,12.361,12.361,12.361,12.361,2.575,2.575,91.472,7.033,769.0,2.925,135.382,0.58,13.262,4.773,179.157,9787.0,37.967,4.461,3.591,10006.9,22.725,37.47,3.258,3.258,25,3.932,869.321,3.775,325.42,3.57,34.5,5800.0,100.042,0.423,1.0,9.253
4.678,4,4.676,2.828,5.5,0.704,381.472,5.223,0.283,11.086,15.629,0.114,7.371,7.371,7.443,-0.131,3.628,-0.153,50.39,4.139,15.878,13.199,5844.0,11.097,2.748,6.189,148.608,20.136,5.619,6.882,12.36,12.36,12.36,12.36,12.36,2.588,2.588,86.988,6.843,739.0,2.925,126.833,0.58,13.063,4.773,170.608,10922.0,38.261,4.428,3.471,10402.7,22.906,37.476,3.258,3.258,25,3.932,892.514,3.963,328.39,3.57,34.5,6040.0,98.042,0.438,1.0,9.166
5.495,4,4.724,2.828,5.0,0.483,404.715,5.295,0.094,11.3,15.691,0.114,7.535,7.535,7.482,-0.215,3.597,-0.184,50.403,3.963,15.86,13.059,5709.0,11.114,2.751,6.01,159.866,19.319,5.861,6.924,12.355,12.355,12.355,12.355,12.355,2.629,2.629,91.812,7.7,721.0,3.002,134.092,0.58,13.685,4.773,189.866,9693.0,38.054,4.423,3.597,10167.6,22.781,37.456,3.258,3.258,25,3.932,876.793,3.94,324.43,3.57,34.5,5896.0,102.042,0.423,1.0,9.222
5.212,4,4.724,2.828,5.5,0.55,404.715,5.273,0.107,11.3,15.691,0.114,7.371,7.371,7.443,-0.222,3.628,-0.251,50.39,4.17,15.815,13.073,5844.0,11.097,2.854,6.189,157.866,20.136,5.785,6.924,12.36,12.36,12.36,12.36,12.36,2.588,2.588,91.812,7.7,739.0,2.925,134.092,0.58,13.685,4.773,185.866,9884.0,38.019,4.428,3.471,10402.7,22.906,37.476,3.258,3.258,25,3.932,892.514,3.963,324.43,3.57,34.5,6040.0,100.042,0.438,1.0,9.166
4.959,6,6.133,3.937,8.0,0.992,492.996,5.571,0.581,13.633,20.461,0.098,7.872,7.872,8.276,-0.14,3.835,-0.079,61.301,5.174,19.063,16.081,8954.0,13.257,2.896,6.414,214.168,25.194,11.015,8.393,14.777,14.777,14.777,14.777,14.777,2.699,2.699,106.989,9.283,1252.0,3.053,175.148,0.92,17.057,4.992,233.819,16923.0,48.218,5.012,4.109,17698.1,26.578,45.192,3.434,3.434,30,4.111,1335.83,4.66,418.53,3.75,41.5,9059.0,132.606,0.526,1.0,10.603
4.523,7,6.89,4.0,8.0,1.489,558.28,6.089,0.561,16.133,23.118,0.083,7.792,7.792,8.352,-0.03,4.311,0.03,74.519,5.85,22.612,19.16,14116.0,15.792,2.97,7.035,221.831,35.304,11.786,9.835,17.827,17.827,17.827,17.827,17.827,2.7,2.7,126.767,10.2,2177.0,3.07,184.945,0.718,19.443,5.175,262.096,25596.0,56.986,6.219,4.574,28973.3,30.465,54.582,3.611,3.611,36,4.29,1909.14,4.937,480.6,3.942,50.5,14715.0,160.465,0.458,1.0,12.927
6.585,4,4.88,2.915,5.5,0.653,395.879,5.668,0.458,11.486,16.555,0.115,7.644,7.644,7.632,-0.238,3.623,-0.288,52.223,3.981,16.429,13.674,6201.0,11.525,2.821,5.993,169.015,20.5,5.486,7.074,12.822,12.822,12.822,12.822,12.822,2.674,2.674,91.688,7.093,836.0,2.96,144.26,0.622,13.563,4.814,188.666,11508.0,39.927,4.491,3.773,11312.3,23.496,39.178,3.296,3.296,26,3.97,953.714,4.138,343.41,3.597,35.5,6367.0,110.039,0.462,1.0,9.395
6.538,4,4.88,2.915,6.0,0.567,395.879,5.363,0.298,11.486,16.555,0.115,7.595,7.595,7.598,-0.244,3.64,-0.287,52.225,4.174,16.394,13.711,6272.0,11.508,2.819,6.077,169.015,20.917,5.571,7.074,12.844,12.844,12.844,12.844,12.844,2.648,2.648,91.688,7.093,846.0,2.958,144.26,0.622,13.563,4.814,190.666,11711.0,39.753,4.511,3.774,11440.7,23.556,39.19,3.296,3.296,26,3.97,960.786,4.539,343.41,3.597,35.5,6443.0,110.039,0.472,1.0,9.373
5.77,4,4.88,2.915,6.0,0.792,395.879,5.364,0.326,11.486,16.555,0.115,7.527,7.527,7.598,-0.241,3.653,-0.31,52.214,4.174,16.394,13.7,6344.0,11.508,2.854,6.169,164.26,21.333,5.618,7.074,12.827,12.827,12.827,12.827,12.827,2.629,2.629,91.688,7.093,856.0,2.925,144.26,0.622,13.563,4.814,181.911,11915.0,39.883,4.497,3.774,11566.2,23.622,39.197,3.296,3.296,26,3.97,970.666,4.539,343.41,3.597,35.5,6519.0,106.039,0.476,1.0,9.339
6.654,5,5.433,3.082,5.5,0.809,434.237,5.467,0.379,12.033,17.547,0.11,7.649,7.649,7.643,-0.187,3.698,-0.191,53.447,4.227,17.419,14.179,6882.0,12.063,2.826,6.158,188.561,21.782,11.091,7.74,13.26,13.26,13.26,13.26,13.26,2.676,2.676,97.935,8.117,914.0,3.04,157.806,0.795,14.593,4.838,206.213,12176.0,41.112,4.64,3.774,12836.6,24.316,40.226,3.332,3.332,27,4.007,1048.17,4.311,355.45,3.624,36.5,7038.0,116.096,0.446,1.0,9.915
4.721,4,4.493,2.739,4.5,0.38,378.638,5.228,0.131,10.8,14.73,0.119,7.327,7.327,7.306,-0.133,3.564,-0.136,48.311,3.933,15.368,12.607,5155.0,10.704,2.722,5.905,138.078,18.645,5.73,6.711,11.894,11.894,11.894,11.894,11.894,2.535,2.535,86.771,6.783,662.0,2.925,117.614,0.517,12.762,4.73,161.853,8912.0,36.152,4.393,3.465,8951.04,22.001,35.745,3.219,3.219,24,3.892,796.285,3.583,310.4,3.541,33.5,5357.0,94.107,0.38,1.0,9.08
5.62,4,4.676,2.828,5.0,0.57,381.472,5.613,0.398,11.086,15.629,0.114,7.535,7.535,7.482,-0.125,3.597,-0.158,50.403,3.934,15.913,13.173,5709.0,11.114,2.73,6.01,150.608,19.319,5.486,6.882,12.355,12.355,12.355,12.355,12.355,2.629,2.629,86.988,6.843,721.0,2.955,126.833,0.58,13.063,4.773,174.608,10539.0,38.302,4.423,3.597,10167.6,22.781,37.456,3.258,3.258,25,3.932,876.793,3.94,328.39,3.57,34.5,5896.0,104.042,0.423,1.0,9.222
5.469,4,4.504,2.915,4.5,-0.277,353.838,5.121,0.208,9.2,13.965,0.149,6.691,6.691,7.336,-0.112,3.107,-0.229,38.494,3.518,13.126,10.613,3122.0,9.097,2.497,4.992,154.709,13.125,5.357,6.127,9.826,9.826,9.826,9.826,9.826,2.322,2.322,76.442,6.617,449.0,2.78,131.464,1.144,11.582,4.519,159.464,5567.0,30.265,3.52,3.199,5371.42,19.011,29.577,3.045,3.045,20,3.714,543.061,3.27,277.38,3.314,26.5,3027.0,78.711,0.493,1.0,7.546
5.521,2,3.642,2.55,4.5,-0.434,307.971,4.913,0.073,8.581,12.33,0.164,5.943,5.943,7.321,-0.327,2.9,-0.449,36.009,2.955,11.468,9.654,2285.0,8.059,2.211,4.494,116.872,9.46,0.0,5.021,8.861,8.861,8.861,8.861,8.861,2.213,2.213,70.036,5.093,309.0,2.505,106.117,0.732,10.601,4.451,121.627,4527.0,27.968,3.078,2.742,3687.95,17.067,27.148,2.944,2.944,18,3.611,406.461,3.27,267.76,3.239,24.5,2217.0,69.487,0.526,1.0,6.438
4.523,2,2.969,2.345,2.5,-1.041,260.492,4.708,0.061,7.367,10.114,0.184,5.041,5.041,6.978,-0.416,2.783,-0.559,32.108,2.333,10.467,8.455,1655.0,7.271,2.173,4.093,98.039,7.831,0.0,4.403,7.895,7.895,7.895,7.895,7.895,1.924,1.924,60.639,4.117,218.0,2.279,81.774,0.648,8.622,4.327,106.039,3128.0,23.973,2.924,2.531,2464.2,15.219,23.712,2.833,2.833,16,3.497,297.539,3.0,219.29,3.157,22.5,1623.0,58.603,0.374,1.0,6.166
4.523,2,3.642,2.55,4.5,-0.409,307.971,4.888,0.098,8.581,12.33,0.164,6.266,6.266,7.321,-0.252,2.91,-0.463,35.895,2.955,11.468,9.654,2319.0,8.059,2.208,4.59,116.872,9.772,0.0,5.021,8.861,8.861,8.861,8.861,8.861,2.278,2.278,70.036,5.093,308.0,2.507,106.117,0.732,10.601,4.451,121.627,4625.0,27.827,3.069,2.757,3737.74,17.137,27.209,2.944,2.944,18,3.611,414.255,3.271,267.76,3.239,24.5,2253.0,69.487,0.544,1.0,6.432
5.61,5,5.397,3.742,7.0,0.809,451.804,5.358,0.319,12.8,18.554,0.104,7.791,7.791,8.213,-0.172,3.739,-0.092,58.294,4.697,17.567,14.97,7674.0,12.326,2.792,6.395,184.213,22.426,5.709,7.562,13.85,13.85,13.85,13.85,13.85,2.667,2.667,100.526,8.2,1002.0,3.004,154.438,0.819,15.726,4.936,208.213,14429.0,44.983,4.745,3.942,14581.4,25.159,42.581,3.367,3.367,28,4.043,1152.28,4.132,388.5,3.701,39.5,7825.0,120.211,0.507,1.0,9.913
4.745,5,5.397,3.742,7.5,0.809,451.804,5.334,0.341,12.8,18.554,0.102,7.737,7.737,8.194,-0.118,3.782,-0.182,58.221,4.909,17.531,14.989,7945.0,12.309,2.784,6.663,184.968,23.84,5.702,7.562,13.851,13.851,13.851,13.851,13.851,2.679,2.679,100.526,8.2,1026.0,3.001,154.438,0.819,15.726,4.936,208.968,15004.0,44.849,4.727,3.961,15078.2,25.339,42.693,3.367,3.367,28,4.043,1177.76,4.472,388.5,3.701,39.5,8113.0,118.211,0.513,1.0,9.84
4.538,5,5.397,3.742,7.5,0.973,451.804,5.316,0.235,12.8,18.554,0.102,7.719,7.719,8.194,-0.178,3.817,-0.168,58.301,4.909,17.531,14.978,8217.0,12.309,2.854,6.948,182.213,26.012,5.703,7.562,13.835,13.835,13.835,13.835,13.835,2.682,2.682,100.526,8.2,1050.0,2.967,154.438,0.819,15.726,4.936,204.213,15580.0,44.956,4.696,3.963,15567.3,25.526,42.603,3.367,3.367,28,4.043,1202.67,4.556,388.5,3.701,39.5,8401.0,116.211,0.519,1.0,9.797
5.658,5,5.233,3.0,5.0,0.809,419.831,5.326,0.323,11.633,16.618,0.11,7.548,7.548,7.495,-0.097,3.672,-0.091,51.406,4.203,16.903,13.678,6356.0,11.652,2.785,6.174,169.858,20.736,11.093,7.557,12.793,12.793,12.793,12.793,12.793,2.634,2.634,93.234,7.867,790.0,3.004,140.083,0.757,14.093,4.798,191.858,11171.0,39.354,4.572,3.619,11592.0,23.611,38.544,3.296,3.296,26,3.97,966.817,3.953,340.43,3.597,35.5,6535.0,110.039,0.407,1.0,9.742
5.495,6,5.791,3.162,5.0,0.809,445.907,5.373,0.311,12.133,17.585,0.106,7.55,7.55,7.495,-0.125,3.765,-0.128,52.874,4.65,17.648,14.288,7102.0,12.152,2.861,6.388,188.31,22.726,11.446,8.233,13.331,13.331,13.331,13.331,13.331,2.635,2.635,97.982,8.367,918.0,3.007,152.045,0.924,14.8,4.822,210.31,12221.0,40.716,4.875,3.628,13237.3,24.478,39.876,3.332,3.332,27,4.007,1068.29,3.956,354.46,3.624,36.5,7278.0,116.096,0.394,1.0,10.352
5.678,7,6.912,4.301,9.0,1.478,546.848,5.741,0.744,14.633,22.413,0.092,7.892,7.892,8.287,-0.015,3.97,-0.011,64.396,6.117,20.034,17.217,10582.0,14.113,2.956,6.59,243.752,29.133,11.595,9.252,15.85,15.85,15.85,15.85,15.85,2.706,2.706,116.155,10.617,1554.0,3.053,195.911,1.077,18.634,5.045,263.403,19307.0,51.421,5.428,4.382,21640.4,28.09,48.719,3.497,3.497,32,4.174,1542.92,4.664,446.59,3.795,43.5,10653.0,143.207,0.54,1.0,11.253
5.959,7,6.89,4.0,8.5,1.489,558.28,5.907,0.683,16.133,23.118,0.081,7.926,7.926,8.336,-0.059,4.318,-0.013,74.186,6.05,22.567,19.187,14055.0,15.775,2.99,6.98,223.931,34.724,11.815,9.835,17.85,17.85,17.85,17.85,17.85,2.715,2.715,126.767,10.2,2050.0,3.054,184.945,0.718,19.443,5.175,262.951,25487.0,56.81,6.249,4.658,28868.0,30.442,54.374,3.611,3.611,36,4.29,1896.43,4.853,480.6,3.942,50.5,14651.0,160.465,0.462,1.0,12.916
5.649,7,6.678,4.062,8.0,1.39,519.073,5.659,0.664,14.133,21.436,0.095,7.877,7.877,8.276,-0.07,3.918,-0.04,62.596,5.629,19.809,16.692,9764.0,13.757,2.953,6.512,233.205,27.465,11.352,9.035,15.315,15.315,15.315,15.315,15.315,2.7,2.7,111.737,9.783,1406.0,3.053,186.661,1.071,17.764,5.012,252.856,18111.0,49.568,5.307,4.11,19644.7,27.35,46.659,3.466,3.466,31,4.143,1438.86,4.661,432.56,3.773,42.5,9854.0,138.881,0.512,1.0,11.208
5.0,6,6.306,4.0,6.0,1.0,488.293,5.873,0.733,12.8,19.311,0.108,7.238,7.238,8.018,-0.038,3.748,-0.05,53.451,5.279,17.905,15.013,7323.0,12.432,2.854,5.97,221.814,23.781,5.41,8.49,13.845,13.845,13.845,13.845,13.845,2.548,2.548,102.116,8.617,1198.0,3.143,177.21,0.777,16.184,4.866,231.323,13307.0,44.315,4.888,3.538,13958.5,24.955,42.113,3.367,3.367,28,4.043,1097.46,3.854,394.56,3.624,36.5,7465.0,112.211,0.452,1.0,10.227
6.237,7,6.263,4.123,7.0,1.2,535.79,6.102,0.678,14.3,20.804,0.096,7.679,7.679,8.179,-0.037,4.075,-0.053,60.168,5.184,20.121,17.037,10228.0,13.931,3.111,6.513,252.001,28.756,5.452,8.73,15.786,15.786,15.786,15.786,15.786,2.684,2.684,114.168,9.867,1586.0,3.206,196.317,0.562,18.098,4.996,271.22,17107.0,51.107,5.36,4.391,19670.9,27.45,48.793,3.497,3.497,32,4.174,1433.42,4.599,434.63,3.726,40.5,10808.0,128.881,0.471,1.0,11.278
5.845,6,6.485,4.062,7.0,1.0,491.127,5.861,0.922,13.086,20.221,0.104,7.675,7.675,8.088,-0.039,3.805,-0.041,55.489,5.488,18.42,15.662,8100.0,12.826,2.854,6.158,221.814,25.432,5.382,8.659,14.329,14.329,14.329,14.329,14.329,2.682,2.682,102.287,8.676,1338.0,3.148,181.11,0.803,16.485,4.903,231.323,15581.0,46.53,4.959,3.798,15743.9,25.773,43.893,3.401,3.401,29,4.078,1205.72,4.511,412.55,3.651,37.5,8224.0,118.382,0.493,1.0,10.36
4.968,4,4.558,3.082,3.0,0.618,365.069,5.529,0.095,10.8,14.146,0.131,6.917,6.917,7.234,-0.033,3.43,-0.033,47.047,3.643,15.095,12.272,4140.0,10.326,2.437,5.003,138.059,15.175,0.0,6.767,11.405,11.405,11.405,11.405,11.405,2.455,2.455,89.469,5.867,658.0,2.738,104.76,0.418,12.656,4.7,155.71,7402.0,34.371,4.333,3.247,7049.58,20.674,34.344,3.178,3.178,23,3.85,646.251,3.398,312.44,3.526,33.0,4299.0,88.239,0.295,1.0,9.01
4.585,4,4.592,3.082,3.0,0.618,374.621,5.597,0.124,10.867,14.456,0.125,6.915,6.915,7.178,-0.103,3.517,-0.065,48.991,3.802,15.64,12.496,4715.0,10.826,2.67,5.229,146.364,16.479,0.0,6.989,11.905,11.905,11.905,11.905,11.905,2.453,2.453,88.842,6.233,742.0,2.807,110.099,0.405,12.456,4.738,166.77,8247.0,35.929,4.583,3.247,8221.69,21.586,35.58,3.219,3.219,24,3.892,732.562,3.51,307.4,3.57,34.5,4893.0,94.107,0.289,1.0,9.51
7.155,7,7.279,4.123,7.0,1.2,564.701,6.071,0.843,15.086,22.667,0.09,7.678,7.678,8.167,0.0,4.202,0.011,63.048,5.46,21.611,18.196,12232.0,14.931,3.09,6.884,256.46,32.198,5.431,9.955,16.786,16.786,16.786,16.786,16.786,2.684,2.684,118.7,10.01,1838.0,3.206,204.263,0.541,18.89,5.035,287.763,21285.0,53.22,5.831,4.347,24255.2,29.053,51.171,3.555,3.555,34,4.234,1686.78,4.593,466.65,3.773,42.5,12880.0,139.58,0.456,1.0,12.264
5.638,5,6.098,4.0,6.0,1.0,474.878,5.804,0.691,12.8,19.059,0.108,7.238,7.238,8.086,-0.077,3.748,-0.088,54.743,5.155,17.905,15.013,7323.0,12.432,2.854,5.97,215.329,23.781,5.381,8.319,13.845,13.845,13.845,13.845,13.845,2.548,2.548,102.992,8.367,1198.0,3.089,177.413,0.777,15.977,4.888,219.329,13508.0,44.387,4.888,3.538,13958.5,24.955,42.356,3.367,3.367,28,4.043,1097.46,3.854,392.54,3.651,37.5,7465.0,112.211,0.452,1.0,10.227
5.46,6,6.306,4.0,6.0,1.0,488.293,5.873,0.733,12.8,19.311,0.108,7.238,7.238,8.018,-0.038,3.748,-0.05,53.451,5.279,17.905,15.013,7323.0,12.432,2.854,5.97,221.814,23.781,5.41,8.49,13.845,13.845,13.845,13.845,13.845,2.548,2.548,102.116,8.617,1198.0,3.143,177.21,0.777,16.184,4.866,231.323,13307.0,44.315,4.888,3.538,13958.5,24.955,42.113,3.367,3.367,28,4.043,1097.46,3.854,394.56,3.624,36.5,7465.0,112.211,0.452,1.0,10.227
5.959,7,6.89,4.0,9.0,1.483,558.28,5.883,0.551,16.133,23.118,0.081,7.911,7.911,8.32,-0.037,4.362,-0.071,74.112,6.26,22.531,19.205,14446.0,15.758,2.989,7.209,224.296,36.354,11.811,9.835,17.851,17.851,17.851,17.851,17.851,2.719,2.719,126.767,10.2,2102.0,3.054,184.945,0.718,19.443,5.175,264.56,26306.0,56.675,6.231,4.658,29652.7,30.604,54.487,3.611,3.611,36,4.29,1935.14,4.833,480.6,3.942,50.5,15067.0,160.465,0.466,1.0,12.843
6.417,7,6.89,4.0,9.0,1.483,558.28,5.865,0.453,16.133,23.118,0.08,7.905,7.905,8.32,-0.075,4.398,-0.086,74.192,6.26,22.531,19.194,14838.0,15.758,2.981,7.455,222.296,38.661,11.815,9.835,17.835,17.835,17.835,17.835,17.835,2.72,2.72,126.767,10.2,2154.0,3.054,184.945,0.718,19.443,5.175,259.315,27126.0,56.782,6.2,4.658,30426.5,30.773,54.397,3.611,3.611,36,4.29,1977.46,4.823,480.6,3.942,50.5,15483.0,156.465,0.468,1.0,12.8
5.959,7,6.912,4.301,9.5,1.305,546.848,5.717,0.609,14.633,22.413,0.091,7.868,7.868,8.269,0.011,4.014,-0.063,64.323,6.36,19.998,17.235,10917.0,14.096,2.954,6.837,243.752,30.676,11.591,9.252,15.851,15.851,15.851,15.851,15.851,2.712,2.712,116.155,10.617,1594.0,3.051,195.911,1.077,18.634,5.045,265.403,20010.0,51.284,5.41,4.479,22297.9,28.265,48.791,3.497,3.497,32,4.174,1575.78,4.665,446.59,3.795,43.5,11005.0,143.207,0.548,1.0,11.181
6.684,7,6.912,4.301,9.5,1.0,546.848,5.699,0.513,14.633,22.413,0.09,7.86,7.86,8.269,-0.014,4.049,-0.07,64.403,6.36,19.998,17.224,11253.0,14.096,2.924,7.101,239.752,32.929,11.595,9.252,15.835,15.835,15.835,15.835,15.835,2.713,2.713,116.155,10.617,1634.0,3.045,195.911,1.077,18.634,5.045,257.403,20714.0,51.394,5.379,4.557,22945.8,28.449,48.744,3.497,3.497,32,4.174,1610.87,4.665,446.59,3.795,43.5,11357.0,139.207,0.551,1.0,11.138
5.0,4,4.601,2.828,4.5,0.877,387.904,5.403,0.33,11.067,15.529,0.119,7.175,7.175,7.519,-0.091,3.57,-0.079,50.372,3.699,15.981,13.145,5546.0,11.131,2.779,5.793,168.385,19.259,0.0,6.814,12.339,12.339,12.339,12.339,12.339,2.522,2.522,92.082,6.883,758.0,2.925,141.63,0.58,13.118,4.773,177.995,10049.0,40.211,4.423,3.519,9881.41,22.655,37.396,3.258,3.258,25,3.932,859.361,3.845,326.42,3.57,34.5,5724.0,100.042,0.413,1.0,9.262
6.368,4,4.985,2.828,5.0,0.809,406.879,5.415,0.127,11.7,16.029,0.119,7.485,7.485,7.482,-0.117,3.589,-0.234,50.392,4.12,15.95,13.231,5617.0,11.114,2.806,5.887,157.157,19.758,0.0,7.153,12.361,12.361,12.361,12.361,12.361,2.575,2.575,97.915,7.033,769.0,2.925,135.382,0.58,14.078,4.773,179.157,9787.0,39.901,4.461,3.591,10006.9,22.725,37.47,3.258,3.258,25,3.932,869.321,3.775,341.49,3.57,34.5,5800.0,100.042,0.423,1.0,9.253
5.796,4,4.568,2.828,5.0,0.618,374.993,5.342,0.201,11.0,15.217,0.124,7.494,7.494,7.524,-0.095,3.499,-0.235,48.346,3.756,15.389,12.973,4955.0,10.614,2.539,5.642,168.015,17.917,0.0,6.605,11.861,11.861,11.861,11.861,11.861,2.587,2.587,90.343,6.483,684.0,2.78,144.505,0.595,13.294,4.736,172.77,9072.0,38.403,4.211,3.432,8631.98,21.814,36.188,3.219,3.219,24,3.892,776.996,3.775,331.46,3.526,33.0,5120.0,96.107,0.439,1.0,8.753
6.638,4,4.802,2.915,5.5,0.809,403.816,5.411,0.163,11.5,16.179,0.119,7.644,7.644,7.668,-0.151,3.54,-0.214,50.465,3.804,15.916,13.478,5524.0,11.025,2.693,5.791,183.157,19.168,0.0,6.826,12.322,12.322,12.322,12.322,12.322,2.675,2.675,95.24,7.433,756.0,3.04,156.892,0.636,14.241,4.779,187.911,9888.0,40.631,4.244,3.772,9872.4,22.622,38.066,3.258,3.258,25,3.932,859.229,4.055,345.49,3.555,34.0,5673.0,104.042,0.478,1.0,8.895
6.616,4,4.755,2.915,5.5,0.809,399.109,5.399,0.267,11.4,16.117,0.119,7.644,7.644,7.668,-0.126,3.54,-0.226,50.465,3.777,15.915,13.477,5524.0,11.025,2.691,5.791,176.485,19.168,0.0,6.785,12.322,12.322,12.322,12.322,12.322,2.675,2.675,95.456,7.3,756.0,3.04,154.121,0.636,14.111,4.779,181.24,10182.0,40.631,4.244,3.772,9872.4,22.622,38.066,3.258,3.258,25,3.932,859.229,4.055,346.48,3.555,34.0,5673.0,102.042,0.478,1.0,8.895
6.616,4,4.474,2.828,4.5,0.618,367.934,5.26,0.332,10.8,15.092,0.124,7.198,7.198,7.56,-0.061,3.48,-0.124,48.426,3.518,15.442,12.919,4890.0,10.631,2.488,5.551,154.955,17.521,0.0,6.522,11.839,11.839,11.839,11.839,11.839,2.539,2.539,90.803,6.25,654.0,2.801,138.591,0.595,13.058,4.736,159.71,9552.0,38.594,4.173,3.416,8523.26,21.742,36.208,3.219,3.219,24,3.892,766.497,3.839,333.44,3.526,33.0,5048.0,98.107,0.427,1.0,8.762
6.47,4,4.708,2.915,5.5,0.809,394.01,5.371,0.31,11.3,16.054,0.119,7.644,7.644,7.668,-0.142,3.54,-0.215,50.465,3.75,15.901,13.41,5524.0,11.025,2.675,5.791,169.853,19.168,0.0,6.744,12.322,12.322,12.322,12.322,12.322,2.675,2.675,92.895,7.167,756.0,3.027,151.098,0.636,13.981,4.779,174.608,10474.0,40.631,4.244,3.772,9872.4,22.622,38.066,3.258,3.258,25,3.932,859.229,4.055,347.47,3.555,34.0,5673.0,104.042,0.478,1.0,8.895
5.0,4,4.601,2.828,4.5,0.877,387.904,5.395,0.32,11.067,15.529,0.119,7.175,7.175,7.519,-0.119,3.57,-0.077,50.372,3.699,15.974,13.141,5546.0,11.131,2.745,5.793,170.385,19.259,0.0,6.814,12.339,12.339,12.339,12.339,12.339,2.522,2.522,92.082,6.883,758.0,2.902,141.63,0.58,13.118,4.773,183.995,10015.0,40.211,4.423,3.519,9881.41,22.655,37.396,3.258,3.258,25,3.932,859.361,3.845,326.42,3.57,34.5,5724.0,104.042,0.413,1.0,9.262
