pXC50,Eig02_AEA.bo.,Eig03_AEA.ri.,Eig03_EA,SM11_AEA.bo.,Eig03_EA.ed.,SM12_AEA.dm.,Eig03_EA.ri.,Eig03_AEA.ed.,Eig03_AEA.bo.,Eig04_AEA.ed.,Eig04_EA.ri.,Eig04_EA.ed.,SM13_AEA.dm.,Eig04_EA,SM12_AEA.bo.,Eig04_AEA.ri.,Eig02_EA.bo.,SM12_AEA.ri.,piPC10,PCR,piPC09,SpMax2_Bh.e.,Hy,SpMax2_Bh.i.,MATS5m,Eig01_EA.ri.,SpMax_EA.ri.,PCD,MATS7s,MATS5s,MATS5e,CATS2D_05_DN,MATS7e,IC3,H.050,GGI9,SpDiam_EA.ri.,SpMax2_Bh.m.,SpMAD_AEA.bo.,SM14_EA.ri.,SM15_EA.ri.,nHDon,SpMax5_Bh.s.,SM03_EA.ri.,piID,SM11_EA.ri.,SM12_EA.ri.,SM13_EA.ri.,SAdon,ATSC3s,D.Dtr05,DELS,ATSC8s,Eig02_AEA.ed.,SpMax8_Bh.s.,GATS6p,SM09_EA.ri.,SpMax7_Bh.s.,X3Av,IC2,SM07_EA.ri.,PW2,CATS2D_02_DN,GATS7m,SM10_EA.ri.,Eig02_EA.ri.,Eig05_AEA.dm.
6.155,4.379,3.799,2.824,2.824,8.72,8.72,2.742,6.191,3.998,5.986,2.702,8.499,8.499,2.765,2.765,3.747,3.688,3.688,6.964,1.307,6.755,3.935,1.52,3.974,-0.025,3.437,3.437,2.265,-0.112,0.065,-0.01,1,-0.093,5.407,4,0.391,5.437,3.902,1.504,17.464,18.667,3,4.954,4.379,9.638,13.874,15.073,16.259,78.705,96.008,121.556,51.484,177.388,6.498,4.379,1.138,11.516,4.383,0.108,5.003,9.182,0.585,1,1.143,12.719,2.941,3.098
7.086,4.381,3.824,2.857,2.857,8.843,8.843,2.766,6.103,4.316,6.057,2.725,8.699,8.699,2.784,2.784,3.769,3.909,3.909,6.857,1.383,6.62,3.932,2.323,3.955,0.01,3.093,3.093,2.937,-0.154,0.049,0.027,2,-0.185,5.668,5,0.556,5.093,3.956,1.534,16.664,17.759,5,7.431,4.439,10.607,13.362,14.476,15.555,152.969,225.932,0.0,83.379,282.412,6.401,6.351,0.847,11.177,6.435,0.093,5.248,8.994,0.588,1,1.013,12.314,3.068,3.116
6.62,4.277,3.669,2.687,2.687,8.102,8.102,2.623,5.899,3.889,4.233,1.632,4.003,4.003,1.661,1.661,2.648,3.718,3.718,5.795,1.361,5.58,3.788,2.076,3.821,0.027,3.091,3.091,2.069,-0.12,-0.199,-0.171,3,-0.129,4.741,4,0.197,5.091,3.883,1.521,16.034,17.129,4,6.351,3.836,7.802,12.74,13.849,14.929,134.958,137.258,0.0,41.881,112.732,6.022,4.47,0.83,10.56,4.82,0.105,4.499,8.379,0.583,2,0.792,11.687,2.714,2.144
6.155,4.557,3.861,2.872,2.872,9.297,9.297,2.835,6.26,4.349,6.108,2.621,8.793,8.793,2.671,2.671,3.648,4.268,4.268,7.907,1.471,7.791,4.025,-0.345,4.064,-0.027,3.307,3.307,3.985,-0.014,0.007,-0.001,0,-0.12,5.203,1,0.304,5.307,4.109,1.55,17.072,18.225,0,4.704,4.386,12.446,13.617,14.777,15.911,0.0,43.958,185.901,36.929,69.894,6.925,4.27,0.978,11.342,4.277,0.122,4.506,9.079,0.593,0,1.122,12.517,2.955,2.947
5.699,4.498,4.033,3.073,3.073,10.222,10.222,2.93,6.54,4.11,6.086,2.756,8.802,8.802,2.805,2.805,3.791,3.814,3.814,6.439,1.251,6.264,3.91,4.834,3.936,0.046,3.256,3.256,1.883,-0.206,0.167,0.119,3,-0.219,5.628,8,0.512,5.256,4.083,1.533,17.088,18.223,8,6.435,4.571,9.385,13.686,14.828,15.948,256.002,225.523,102.702,81.077,300.247,6.593,6.345,1.517,11.439,6.351,0.103,5.22,9.201,0.599,1,1.179,12.593,3.043,3.13
6.553,4.557,3.861,2.871,2.871,9.296,9.296,2.835,6.26,4.349,6.108,2.474,8.792,8.792,2.636,2.636,3.578,4.268,4.268,7.864,1.488,7.758,4.022,-0.334,4.061,-0.033,3.307,3.307,4.064,-0.012,0.002,-0.019,0,-0.112,5.222,1,0.303,5.307,4.097,1.525,17.043,18.202,0,4.704,4.224,12.392,13.567,14.735,15.877,0.0,44.624,179.87,36.576,71.721,6.925,4.112,0.997,11.272,4.27,0.121,4.538,8.983,0.582,0,1.124,12.458,2.955,2.898
6.602,4.699,3.909,2.952,2.952,10.022,10.022,2.87,6.517,4.357,6.184,2.676,9.143,9.143,2.832,2.832,3.797,4.454,4.454,7.991,1.505,7.884,4.035,-0.245,4.068,0.06,3.31,3.31,4.321,-0.198,0.093,0.134,0,-0.168,5.208,1,0.322,5.31,4.11,1.558,17.2,18.357,0,7.715,4.444,12.879,13.732,14.896,16.037,0.0,195.606,184.277,84.685,370.617,7.129,4.883,1.049,11.441,5.043,0.102,4.727,9.16,0.604,0,1.176,12.62,3.074,3.215
5.569,4.107,3.262,2.299,2.299,6.91,6.91,2.204,5.535,3.709,5.222,2.036,6.259,6.259,2.217,2.217,3.146,3.333,3.333,6.77,1.295,6.643,3.836,-0.256,3.876,-0.042,3.062,3.062,2.101,-0.027,-0.025,-0.077,0,-0.068,5.039,1,0.102,5.062,3.874,1.494,15.847,16.937,0,4.35,3.643,9.224,12.554,13.669,14.741,0.0,30.162,143.908,23.533,49.951,6.476,3.796,1.134,10.376,3.897,0.104,4.696,8.2,0.561,0,1.073,11.521,2.709,2.734
4.81,4.536,3.508,2.565,2.565,8.315,8.315,2.416,5.958,3.809,5.238,2.12,6.364,6.364,2.257,2.257,3.204,4.241,4.241,6.786,1.32,6.636,3.941,-0.155,3.946,-0.011,3.223,3.223,2.205,0.058,0.035,0.014,0,0.004,4.717,1,0.063,5.223,4.086,1.542,16.597,17.741,0,4.383,3.953,9.093,13.164,14.316,15.447,0.0,56.237,121.596,28.017,51.762,6.858,3.7,1.01,10.894,3.819,0.124,4.531,8.632,0.592,0,1.021,12.06,2.887,2.76
5.921,4.553,3.646,2.699,2.699,8.983,8.983,2.572,6.213,3.941,5.448,2.425,7.039,7.039,2.475,2.475,3.464,4.248,4.248,7.297,1.38,7.043,3.986,-0.297,4.01,-0.029,3.302,3.302,2.961,-0.003,-0.039,-0.022,0,-0.071,5.162,1,0.168,5.302,4.087,1.521,16.937,18.101,0,4.689,4.132,10.743,13.449,14.62,15.767,0.0,42.828,171.798,34.902,80.048,6.923,3.899,1.063,11.15,4.077,0.123,4.731,8.864,0.58,0,1.145,12.335,2.933,2.811
5.886,4.554,4.108,3.198,3.198,11.613,11.613,2.842,6.923,4.422,6.212,2.491,8.976,8.976,2.677,2.677,3.611,4.248,4.248,7.337,1.379,7.066,3.987,-0.217,4.01,-0.148,3.303,3.303,2.975,0.41,-0.156,-0.199,0,0.394,5.001,1,0.318,5.303,4.087,1.569,17.022,18.179,0,6.999,4.293,10.831,13.555,14.717,15.859,0.0,77.201,179.359,62.55,128.524,7.111,4.647,1.116,11.268,4.704,0.114,4.598,8.993,0.602,0,0.972,12.442,2.94,3.292
5.0,4.07,3.512,2.532,2.532,6.947,6.947,2.467,5.359,3.874,5.041,2.163,6.029,6.029,2.209,2.209,3.205,3.312,3.312,4.505,1.191,4.921,3.76,2.004,3.792,0.206,2.804,2.804,1.124,-0.221,0.344,0.349,0,-0.187,4.705,4,0.136,4.804,3.847,1.522,15.028,16.015,3,7.428,3.796,7.022,12.0,13.04,14.005,103.377,194.346,0.0,55.317,306.948,6.004,4.621,0.877,9.998,6.351,0.101,4.427,7.992,0.598,1,1.085,11.074,2.702,2.816
5.0,4.07,3.505,2.532,2.532,6.947,6.947,2.451,5.359,3.874,5.041,2.16,6.029,6.029,2.209,2.209,3.204,3.312,3.312,4.505,1.191,4.921,3.761,1.203,3.795,0.192,2.803,2.803,1.124,-0.243,0.311,0.318,0,-0.203,4.651,3,0.136,4.803,3.853,1.522,15.015,16.001,2,7.474,3.782,7.022,11.985,13.026,13.991,60.694,219.213,0.0,58.334,329.237,6.004,4.637,0.851,9.983,6.351,0.101,4.422,7.976,0.598,1,1.122,11.06,2.7,2.945
5.0,4.297,3.714,2.736,2.736,8.386,8.386,2.628,5.96,3.933,5.113,2.168,6.135,6.135,2.209,2.209,3.209,3.312,3.312,6.266,1.319,6.117,3.784,1.901,3.819,0.142,3.042,3.042,2.084,-0.164,0.344,0.36,1,-0.164,5.01,4,0.221,5.042,3.883,1.551,15.913,16.985,3,7.428,3.934,8.614,12.674,13.77,14.824,77.48,167.46,58.907,52.016,290.745,6.54,4.313,0.848,10.532,4.969,0.094,4.702,8.391,0.598,1,1.046,11.654,2.758,3.13
5.616,4.031,3.442,2.482,2.482,7.652,7.652,2.415,5.955,3.795,5.275,2.242,6.698,6.698,2.361,2.361,3.306,3.47,3.47,4.529,1.172,4.859,3.799,1.162,3.831,0.003,3.16,3.16,1.035,-0.209,0.031,0.018,0,-0.196,4.682,3,0.204,5.16,3.846,1.545,16.286,17.409,2,7.999,3.989,7.041,12.918,14.049,15.156,60.694,390.191,0.0,68.79,310.362,6.021,6.351,0.802,10.697,7.428,0.092,4.376,8.491,0.606,1,1.116,11.841,2.773,3.005
5.0,4.112,3.726,2.737,2.737,8.292,8.292,2.682,5.906,4.02,5.353,2.463,6.923,6.923,2.511,2.511,3.493,3.475,3.475,5.692,1.233,5.773,3.91,2.401,3.938,0.176,2.88,2.88,1.59,-0.175,0.303,0.294,1,-0.171,5.066,5,0.466,4.88,3.861,1.511,15.549,16.548,4,7.432,4.134,8.412,12.479,13.536,14.51,121.388,203.94,0.0,73.834,362.023,6.16,6.351,0.862,10.451,6.471,0.099,4.423,8.417,0.589,1,0.997,11.551,2.741,3.295
5.0,4.026,3.408,2.412,2.412,6.736,6.736,2.386,5.278,3.783,5.033,2.149,5.959,5.959,2.183,2.183,3.185,3.31,3.31,4.427,1.19,4.761,3.758,1.203,3.792,0.171,2.8,2.8,1.097,-0.216,0.362,0.372,0,-0.209,4.572,3,0.124,4.8,3.836,1.513,14.965,15.952,2,7.428,3.682,6.871,11.931,12.975,13.939,60.694,170.286,0.0,48.952,274.63,6.003,4.229,0.854,9.923,4.751,0.105,4.24,7.907,0.59,1,1.119,11.007,2.696,2.731
8.114,4.298,3.845,2.859,2.859,8.941,8.941,2.813,6.122,4.061,5.886,2.645,8.185,8.185,2.648,2.648,3.649,3.925,3.925,7.055,1.332,6.971,3.949,1.298,3.975,0.167,3.382,3.382,2.679,-0.224,0.352,0.283,0,-0.224,5.232,4,0.766,5.382,3.957,1.5,17.302,18.476,4,6.351,4.55,10.76,13.793,14.972,16.12,115.837,142.368,179.236,80.514,300.003,6.197,4.789,1.21,11.499,5.216,0.116,4.456,9.231,0.574,2,1.154,12.694,2.911,2.966
5.301,4.529,4.072,3.086,3.086,10.329,10.329,2.939,6.541,4.453,6.195,2.817,9.272,9.272,2.931,2.931,3.902,3.929,3.929,7.213,1.337,7.075,4.017,1.938,4.046,0.087,3.382,3.382,2.929,-0.126,0.147,0.117,1,-0.118,5.814,5,0.862,5.382,4.086,1.533,17.496,18.658,5,7.437,4.802,11.617,14.022,15.189,16.327,132.622,183.182,375.594,114.719,432.956,7.111,6.351,1.207,11.744,7.419,0.109,5.107,9.484,0.589,2,1.056,12.925,3.043,3.638
6.62,4.298,3.845,2.859,2.859,8.941,8.941,2.813,6.122,4.061,5.886,2.645,8.185,8.185,2.648,2.648,3.649,3.925,3.925,7.055,1.332,6.971,3.949,1.298,3.975,0.167,3.382,3.382,2.679,-0.224,0.352,0.283,0,-0.224,5.232,4,0.766,5.382,3.957,1.5,17.302,18.476,4,6.351,4.55,10.76,13.793,14.972,16.12,115.837,142.368,179.236,80.514,300.003,6.197,4.789,1.21,11.499,5.216,0.116,4.456,9.231,0.574,2,1.154,12.694,2.911,2.966
5.0,4.529,3.957,2.972,2.972,9.353,9.353,2.932,6.225,4.315,6.13,2.815,8.992,8.992,2.844,2.844,3.837,3.941,3.941,7.71,1.427,7.488,4.037,1.856,4.065,0.115,3.382,3.382,3.844,-0.184,0.318,0.28,1,-0.179,5.736,5,0.862,5.382,4.087,1.516,17.493,18.655,5,6.351,4.761,12.854,14.018,15.187,16.324,132.622,143.981,385.97,86.767,331.309,6.541,4.961,1.188,11.738,4.998,0.11,4.863,9.474,0.58,2,1.118,12.926,3.043,3.351
6.561,4.298,3.849,2.863,2.863,8.942,8.942,2.816,6.123,4.087,5.888,2.658,8.193,8.193,2.665,2.665,3.664,3.925,3.925,7.066,1.33,6.99,3.95,1.987,3.975,0.175,3.382,3.382,2.682,-0.217,0.318,0.252,0,-0.204,5.545,5,0.806,5.382,3.958,1.502,17.308,18.481,5,6.471,4.599,10.811,13.804,14.981,16.127,158.52,156.049,183.693,87.686,338.79,6.197,5.216,1.218,11.515,6.343,0.115,4.678,9.255,0.578,2,1.137,12.707,2.912,2.966
5.0,4.529,3.889,2.89,2.89,9.075,9.075,2.887,6.15,4.248,6.117,2.792,8.915,8.915,2.817,2.817,3.81,3.931,3.931,7.538,1.403,7.344,4.033,1.897,4.06,0.154,3.382,3.382,3.416,-0.212,0.347,0.329,1,-0.237,5.561,5,0.808,5.382,4.086,1.507,17.443,18.609,5,6.351,4.669,11.9,13.95,15.125,16.267,132.622,130.85,162.325,78.263,302.261,6.541,4.839,1.213,11.659,4.972,0.114,4.594,9.386,0.578,2,1.215,12.852,3.043,3.13
5.678,4.241,3.792,2.802,2.802,8.761,8.761,2.768,6.08,3.996,5.707,2.528,7.423,7.423,2.571,2.571,3.556,3.746,3.746,6.427,1.269,6.365,3.933,1.399,3.963,0.123,3.382,3.382,2.089,-0.176,0.317,0.268,0,-0.187,5.396,4,0.635,5.382,3.905,1.504,17.252,18.432,4,6.351,4.471,9.864,13.727,14.909,16.065,115.837,145.576,156.868,75.106,304.435,6.194,4.78,1.275,11.421,4.985,0.123,4.848,9.146,0.578,2,1.125,12.614,2.874,3.351
6.041,4.529,3.917,2.939,2.939,9.273,9.273,2.874,6.196,4.241,6.109,2.773,8.878,8.878,2.811,2.811,3.799,3.929,3.929,7.097,1.339,6.967,4.008,1.951,4.038,0.127,3.382,3.382,2.861,-0.194,0.321,0.27,1,-0.196,5.695,5,0.81,5.382,4.085,1.513,17.429,18.597,5,6.351,4.652,11.306,13.934,15.108,16.253,132.622,145.945,343.903,84.577,329.629,6.541,4.961,1.211,11.641,4.993,0.113,4.935,9.367,0.579,2,1.127,12.832,3.043,3.351
7.854,4.529,3.929,2.939,2.939,9.273,9.273,2.907,6.196,4.298,6.109,2.773,8.878,8.878,2.811,2.811,3.799,3.959,3.959,7.393,1.389,7.251,4.025,1.951,4.05,0.15,3.382,3.382,3.287,-0.205,0.339,0.278,1,-0.204,5.667,5,0.81,5.382,4.086,1.515,17.444,18.611,5,6.351,4.664,11.733,13.951,15.125,16.269,132.622,142.875,343.903,83.802,312.142,6.541,4.97,1.2,11.659,5.216,0.11,4.828,9.385,0.579,2,1.137,12.85,3.044,3.13
7.854,4.298,3.849,2.863,2.863,8.942,8.942,2.816,6.123,4.087,5.888,2.658,8.193,8.193,2.665,2.665,3.664,3.925,3.925,7.066,1.33,6.99,3.95,1.987,3.975,0.175,3.382,3.382,2.682,-0.217,0.318,0.252,0,-0.204,5.545,5,0.806,5.382,3.958,1.502,17.308,18.481,5,6.471,4.599,10.811,13.804,14.981,16.127,158.52,156.049,183.693,87.686,338.79,6.197,5.216,1.218,11.515,6.343,0.115,4.678,9.255,0.578,2,1.137,12.707,2.912,2.966
8.921,4.529,3.837,2.844,2.844,8.938,8.938,2.821,6.125,4.047,5.858,2.594,8.049,8.049,2.629,2.629,3.62,3.929,3.929,6.966,1.338,6.856,4.002,2.004,4.031,0.171,3.382,3.382,2.72,-0.219,0.35,0.322,1,-0.252,5.335,5,0.652,5.382,4.084,1.503,17.376,18.55,5,6.351,4.55,10.756,13.861,15.041,16.194,132.622,132.557,141.532,75.649,304.793,6.541,4.785,1.227,11.554,4.971,0.118,4.592,9.269,0.577,2,1.217,12.751,3.043,3.13
4.301,4.529,3.847,2.855,2.855,9.43,9.43,2.827,6.355,4.033,5.932,2.594,8.219,8.219,2.64,2.64,3.626,4.041,4.041,6.842,1.329,6.722,4.022,2.088,4.052,0.047,3.549,3.549,2.72,-0.204,0.262,0.219,1,-0.234,5.597,5,0.512,5.549,4.083,1.517,17.904,19.14,5,6.351,4.55,10.984,14.22,15.45,16.667,132.622,135.581,262.69,74.321,314.801,6.541,4.78,1.084,11.805,4.97,0.126,4.912,9.422,0.582,2,1.117,13.04,3.043,3.13
7.585,4.529,3.929,2.939,2.939,9.273,9.273,2.907,6.196,4.298,6.109,2.773,8.878,8.878,2.811,2.811,3.799,3.959,3.959,7.393,1.389,7.251,4.025,1.951,4.05,0.15,3.382,3.382,3.287,-0.205,0.339,0.278,1,-0.204,5.667,5,0.81,5.382,4.086,1.515,17.444,18.611,5,6.351,4.664,11.733,13.951,15.125,16.269,132.622,142.875,343.903,83.802,312.142,6.541,4.97,1.2,11.659,5.216,0.11,4.828,9.385,0.579,2,1.137,12.85,3.044,3.13
8.097,4.529,3.929,2.939,2.939,9.273,9.273,2.907,6.196,4.298,6.109,2.773,8.878,8.878,2.811,2.811,3.799,3.959,3.959,7.393,1.389,7.251,4.025,1.951,4.05,0.15,3.382,3.382,3.287,-0.205,0.339,0.278,1,-0.204,5.667,5,0.81,5.382,4.086,1.515,17.444,18.611,5,6.351,4.664,11.733,13.951,15.125,16.269,132.622,142.875,343.903,83.802,312.142,6.541,4.97,1.2,11.659,5.216,0.11,4.828,9.385,0.579,2,1.137,12.85,3.044,3.13
4.328,4.058,3.622,2.651,2.651,8.185,8.185,2.564,5.909,3.912,5.359,2.493,7.011,7.011,2.526,2.526,3.513,3.448,3.448,6.497,1.36,6.383,3.915,1.601,3.944,0.112,3.045,3.045,2.589,-0.195,0.29,0.235,0,-0.233,5.335,4,0.25,5.045,3.856,1.463,15.972,17.038,3,4.774,3.963,9.773,12.74,13.84,14.883,52.807,69.245,85.759,41.905,125.799,6.146,4.31,0.864,10.607,4.404,0.092,4.835,8.472,0.566,0,1.269,11.741,2.795,3.132
4.62,4.161,3.646,2.659,2.659,8.217,8.217,2.609,5.923,3.862,5.094,2.096,5.848,5.848,2.092,2.092,3.095,3.36,3.36,6.361,1.315,6.175,3.853,2.596,3.893,0.069,3.051,3.051,2.098,0.004,0.15,0.121,1,-0.003,5.135,5,0.209,5.051,3.775,1.509,16.233,17.322,5,6.351,3.999,8.752,12.941,14.053,15.129,134.758,107.324,65.591,43.338,132.011,6.411,4.24,0.891,10.756,4.313,0.091,4.931,8.57,0.577,1,1.027,11.895,2.982,3.063
4.921,4.031,3.59,2.597,2.597,7.942,7.942,2.563,5.84,3.78,5.091,2.068,5.83,5.83,2.062,2.062,3.067,3.202,3.202,6.301,1.319,6.14,3.837,1.777,3.883,0.048,3.044,3.044,2.084,-0.051,0.214,0.176,1,-0.076,5.054,4,0.145,5.044,3.833,1.495,15.966,17.043,3,4.342,3.872,8.614,12.712,13.814,14.873,77.48,57.298,58.684,30.66,65.731,6.116,4.031,1.117,10.556,4.164,0.107,4.887,8.397,0.575,1,0.984,11.686,2.831,2.319
4.0,4.014,3.552,2.57,2.57,7.647,7.647,2.508,5.768,3.759,5.09,2.063,5.826,5.826,2.059,2.059,3.064,3.188,3.188,6.276,1.325,6.126,3.806,1.822,3.85,-0.082,3.043,3.043,2.1,-0.128,0.204,0.18,1,-0.137,4.969,4,0.12,5.043,3.866,1.527,15.855,16.931,3,4.344,3.834,8.563,12.603,13.705,14.762,77.48,66.334,55.282,29.565,58.864,6.053,3.99,0.95,10.455,4.1,0.104,4.792,8.309,0.582,1,0.943,11.585,2.746,2.306
4.523,4.046,3.595,2.621,2.621,7.971,7.971,2.544,5.845,3.909,5.359,2.491,7.009,7.009,2.521,2.521,3.51,3.448,3.448,6.448,1.366,6.334,3.914,2.413,3.943,0.154,3.044,3.044,2.615,-0.179,0.303,0.254,2,-0.221,5.318,5,0.235,5.044,3.855,1.481,15.956,17.022,4,4.969,3.963,9.755,12.724,13.824,14.867,95.49,83.341,82.617,44.038,146.896,6.119,4.313,0.909,10.591,4.406,0.092,4.789,8.457,0.57,1,1.266,11.726,2.79,3.13
4.0,4.014,3.552,2.57,2.57,7.647,7.647,2.508,5.768,3.759,5.09,2.063,5.826,5.826,2.059,2.059,3.064,3.188,3.188,6.276,1.325,6.126,3.806,1.822,3.85,-0.082,3.043,3.043,2.1,-0.128,0.204,0.18,1,-0.137,4.969,4,0.12,5.043,3.866,1.527,15.855,16.931,3,4.344,3.834,8.563,12.603,13.705,14.762,77.48,66.334,55.282,29.565,58.864,6.053,3.99,0.95,10.455,4.1,0.104,4.792,8.309,0.582,1,0.943,11.585,2.746,2.306
4.509,4.098,3.746,2.771,2.771,8.633,8.633,2.693,6.038,3.964,5.863,2.548,8.045,8.045,2.607,2.607,3.587,3.448,3.448,6.547,1.323,6.431,3.921,2.185,3.953,0.086,3.045,3.045,2.423,-0.199,0.269,0.206,0,-0.229,5.565,5,0.426,5.045,3.866,1.477,16.166,17.227,4,4.97,4.256,9.924,12.954,14.046,15.084,70.818,95.153,116.29,57.091,202.752,6.201,4.408,0.858,10.834,4.506,0.096,5.091,8.715,0.569,0,1.198,11.958,2.869,3.231
6.678,4.432,3.778,2.789,2.789,8.832,8.832,2.753,6.108,4.047,5.889,2.562,8.1,8.1,2.589,2.589,3.584,4.005,4.005,6.829,1.401,6.744,4.044,1.568,4.071,0.04,3.2,3.2,3.082,-0.13,0.114,0.129,1,-0.135,5.57,4,0.255,5.2,3.997,1.555,16.797,17.922,3,4.969,4.19,10.77,13.408,14.552,15.66,77.48,72.052,149.081,39.974,96.205,6.54,4.284,1.045,11.165,4.314,0.099,5.095,8.92,0.58,1,1.209,12.333,3.041,3.212
5.836,4.424,3.774,2.789,2.789,8.832,8.832,2.741,6.108,4.025,5.889,2.545,8.1,8.1,2.589,2.589,3.575,3.986,3.986,6.76,1.378,6.636,4.039,1.568,4.065,0.045,3.196,3.196,2.905,-0.062,0.146,0.102,1,-0.087,5.574,4,0.255,5.196,3.991,1.514,16.779,17.904,3,4.857,4.172,10.593,13.389,14.533,15.642,77.48,62.215,149.081,37.659,97.251,6.54,4.259,1.038,11.144,4.313,0.1,5.124,8.898,0.58,1,1.149,12.313,3.041,3.13
6.553,4.248,3.749,2.765,2.765,8.511,8.511,2.709,5.989,3.99,5.913,2.669,8.165,8.165,2.722,2.722,3.707,3.687,3.687,6.92,1.341,6.747,3.949,1.418,3.984,0.072,3.436,3.436,2.57,-0.188,0.181,0.155,1,-0.204,5.072,4,0.356,5.436,3.919,1.502,17.431,18.635,3,4.839,4.324,10.099,13.835,15.039,16.223,78.705,90.992,127.505,46.505,145.027,6.145,4.338,1.22,11.476,4.604,0.105,4.242,9.142,0.579,1,1.208,12.691,2.88,2.9
6.119,4.485,3.811,2.827,2.827,9.346,9.346,2.775,6.284,4.046,5.933,2.567,8.255,8.255,2.619,2.619,3.603,4.081,4.081,6.773,1.382,6.642,4.041,1.568,4.065,-0.025,3.222,3.222,2.936,0.034,0.126,0.067,1,0.058,5.526,4,0.264,5.222,3.994,1.514,16.863,17.995,3,4.853,4.172,10.624,13.454,14.603,15.72,77.48,61.257,146.731,38.084,88.737,6.541,4.272,1.027,11.196,4.313,0.099,5.076,8.936,0.579,1,1.039,12.369,3.042,3.13
6.432,4.435,3.802,2.822,2.822,8.939,8.939,2.764,6.141,4.048,5.935,2.586,8.265,8.265,2.668,2.668,3.638,4.002,4.002,6.795,1.375,6.692,4.047,1.54,4.077,0.052,3.201,3.201,2.913,-0.03,0.164,0.14,1,-0.061,5.48,4,0.255,5.201,3.997,1.536,16.812,17.936,3,4.746,4.246,10.686,13.429,14.57,15.677,77.48,55.19,155.426,35.306,83.257,6.54,4.201,1.061,11.19,4.304,0.101,5.059,8.95,0.587,1,1.13,12.354,3.041,3.13
8.0,4.424,3.774,2.789,2.789,8.832,8.832,2.741,6.108,4.025,5.889,2.545,8.1,8.1,2.589,2.589,3.575,3.986,3.986,6.76,1.378,6.636,4.039,1.568,4.065,0.045,3.196,3.196,2.905,-0.062,0.146,0.102,1,-0.087,5.574,4,0.255,5.196,3.991,1.514,16.779,17.904,3,4.857,4.172,10.593,13.389,14.533,15.642,77.48,62.215,149.081,37.659,97.251,6.54,4.259,1.038,11.144,4.313,0.1,5.124,8.898,0.58,1,1.149,12.313,3.041,3.13
6.292,4.315,3.884,2.886,2.886,9.063,9.063,2.88,6.145,4.247,5.983,2.699,8.498,8.498,2.746,2.746,3.733,3.718,3.718,6.81,1.299,6.612,3.937,1.54,3.976,0.095,3.448,3.448,2.138,-0.194,0.177,0.155,1,-0.208,4.918,4,0.311,5.448,3.908,1.535,17.608,18.81,3,4.837,4.43,9.281,14.016,15.216,16.404,78.705,88.374,110.389,43.861,146.457,7.037,4.282,1.298,11.648,4.412,0.102,4.393,9.295,0.595,1,1.172,12.855,3.075,2.9
7.456,4.424,3.773,2.789,2.789,8.832,8.832,2.737,6.108,4.025,5.889,2.539,8.1,8.1,2.589,2.589,3.572,3.986,3.986,6.76,1.378,6.636,4.036,1.568,4.062,0.03,3.195,3.195,2.905,-0.051,0.163,0.145,1,-0.082,5.574,4,0.255,5.195,4.051,1.514,16.772,17.897,3,4.719,4.163,10.593,13.382,14.526,15.635,77.48,56.152,149.081,35.098,79.309,6.54,4.041,1.037,11.136,4.288,0.111,5.124,8.889,0.58,1,1.049,12.305,3.041,3.205
7.721,4.248,3.742,2.757,2.757,8.508,8.508,2.705,5.988,3.956,5.89,2.611,8.004,8.004,2.685,2.685,3.663,3.686,3.686,6.82,1.292,6.621,3.937,1.487,3.977,-0.041,3.436,3.436,2.111,-0.155,0.158,0.128,1,-0.164,5.113,4,0.331,5.436,3.898,1.511,17.419,18.626,3,4.837,4.324,9.343,13.817,15.021,16.21,78.705,89.387,118.864,45.264,141.74,6.145,4.273,1.095,11.452,4.373,0.11,4.528,9.115,0.583,1,1.132,12.663,2.88,2.9
7.398,4.248,3.739,2.754,2.754,8.507,8.507,2.704,5.987,3.955,5.863,2.559,7.873,7.873,2.644,2.644,3.619,3.686,3.686,6.819,1.292,6.623,3.935,1.516,3.975,0.088,3.436,3.436,2.111,-0.2,0.159,0.143,1,-0.219,5.203,4,0.335,5.436,3.922,1.481,17.414,18.621,3,4.837,4.242,9.343,13.806,15.012,16.203,78.705,87.798,118.941,45.041,147.412,6.145,4.24,1.192,11.435,4.355,0.119,4.601,9.087,0.573,1,1.049,12.649,2.88,3.078
6.854,4.453,3.863,2.866,2.866,9.251,9.251,2.857,6.209,4.146,6.028,2.671,8.585,8.585,2.716,2.716,3.703,4.068,4.068,7.588,1.469,7.35,4.067,1.435,4.093,0.035,3.208,3.208,3.876,-0.052,0.159,0.152,1,-0.064,5.527,4,0.3,5.208,4.018,1.527,16.9,18.021,3,4.832,4.277,12.147,13.517,14.661,15.764,77.48,59.36,170.689,36.451,81.814,6.54,4.285,1.041,11.276,4.314,0.099,4.781,9.03,0.581,1,1.156,12.449,3.042,3.13
7.553,4.42,3.767,2.784,2.784,8.809,8.809,2.727,6.104,4.02,5.886,2.525,8.075,8.075,2.574,2.574,3.557,3.979,3.979,6.723,1.381,6.578,4.036,1.598,4.062,-0.006,3.191,3.191,2.894,-0.087,0.151,0.12,1,-0.121,5.539,4,0.255,5.191,4.087,1.528,16.754,17.879,3,4.741,4.125,10.492,13.364,14.508,15.617,77.48,62.987,142.737,35.645,86.383,6.54,4.041,1.025,11.116,4.292,0.107,5.055,8.864,0.585,1,0.792,12.287,3.041,3.13
