pXC50,IC3,IC4,Eig10_EA.dm.,Eig09_EA.dm.,Eig08_EA.dm.,D.Dtr05,RBN,MATS3s,N.074,nRCONH2,CATS2D_05_AP,CATS2D_02_AP,BLTA96,BLTD48,BLTF96,MLOGP,nArC.N,NdsN,SdsN,MLOGP2,CATS2D_08_DP,CATS2D_07_PN,CATS2D_08_AP,CATS2D_07_PL,P_VSA_p_3,P_VSA_v_3,CATS2D_06_LL,CATS2D_06_PL,CATS2D_05_PL,CATS2D_03_PL,CATS2D_00_DD,CATS2D_00_DP,CATS2D_00_PP,NsNH2,SM05_EA.dm.,P_VSA_s_4,SsCH3,CATS2D_09_DN,GNar,NsCH3,P_VSA_LogP_1,Eta_F_A,MATS2s,CATS2D_09_PL,DLS_01,Eta_betaP,CATS2D_05_DA,S3K,ECC,CATS2D_06_DA,nCsp2,CATS2D_09_AA,HVcpx,X2A,IDE,AECC,CATS2D_06_DP,DECC,P_VSA_LogP_2,SpMin8_Bh.v.,TIC3,CSI,TPSA.NO.,UNIP,ATSC1i,MATS3e,GATS1i,nBM,Uc,ATSC1m,ATS1i,LLS_02,ON0V,MATS8s,H.047,nCsp3,SdO,VvdwMG,Vx,P_VSA_i_3,CATS2D_03_DN,Eig04_EA.ri.,Eig04_EA,SM12_AEA.bo.,Eig11_AEA.dm.,CATS2D_09_DP,SpMin8_Bh.m.,ATSC5m,ATS2i,P_VSA_p_2,P_VSA_MR_6,Eig02_EA.dm.,DLS_07,ATSC5e,Chi0_EA.dm.,Eta_sh_p,Eig04_AEA.ri.,Eig06_EA.dm.,SpMax7_Bh.e.,GMTIV,ATS2e,P_VSA_MR_1,nBT,DLS_05,CATS2D_08_AN,MDDD,ICR,Dz,ATSC3m,IC1,H.,Chi0_EA.ed.,SpMin7_Bh.v.,Eig06_EA.bo.,Chi1_EA.ed.,Eig04_EA.bo.,SM14_AEA.ri.,X1sol,IVDM,P_VSA_v_2,ATS4s,X1,IDDM,IDM,SpMin7_Bh.p.,SpMax8_Bh.v.,O.058,BID,nSK,Psi_e_A,Psi_i_A,AMR,XMOD
9.174,6.157,6.498,0.413,1.886,1.899,224.454,28,-0.085,0,1,1,1,-1.74,-1.8,-1.82,0.506,0,0,0.0,0.256,1,1,2,1,240.033,240.033,8,3,2,1,1,1,1,1,5.342,158.714,5.519,2,1.935,3,26.476,1.396,0.242,1,0.25,35.5,8,19.698,1622.0,7,28,1,4.418,0.312,4.669,23.507,1,3.428,165.878,1.79,794.209,3348.0,334.38,532.0,1.857,-0.027,1.376,32,5.044,30.436,5.05,0.5,22.65,0.112,20,19,127.787,496.78,1203.9,912.581,1,2.813,2.858,2.858,2.862,1,1.759,91.445,5.645,493.544,185.598,2.341,0.0,2.696,39.173,0.185,3.845,1.943,3.745,372561.0,5.483,482.615,132,1.0,1,138.065,3.917,155.0,77.14,3.807,46.5,26.819,1.881,3.189,12.796,3.472,3.472,33.629,6.01,493.544,7.068,32.703,6.076,10.945,1.871,3.519,10,4.25,69,8.228,2.728,249.336,216.18
9.114,6.007,6.348,0.413,1.886,1.899,224.519,29,-0.078,0,1,1,1,-1.74,-1.8,-1.82,0.506,0,0,0.0,0.256,1,1,2,1,236.277,236.277,7,3,2,1,1,1,1,1,5.342,149.889,3.742,2,1.943,2,17.65,1.391,0.24,1,0.25,35.5,8,19.698,1623.0,7,28,1,4.432,0.31,4.671,23.522,1,3.429,170.947,1.798,774.964,3350.0,334.38,533.0,1.857,-0.022,1.376,32,5.044,30.436,5.05,0.5,22.317,0.086,20,19,127.723,496.78,1203.9,912.581,1,2.808,2.853,2.853,2.862,1,1.778,91.587,5.645,493.544,185.598,2.341,0.0,2.699,39.173,0.169,3.84,1.943,3.744,373057.0,5.483,482.615,132,1.0,1,139.07,3.925,155.0,77.722,3.77,46.5,27.295,1.881,3.187,12.964,3.472,3.472,33.774,6.015,493.544,7.059,32.847,6.076,10.945,1.871,3.518,10,4.25,69,8.223,2.723,249.388,217.045
6.4,4.611,5.223,0.0,0.0,0.149,0.0,8,-0.108,0,0,0,0,-4.87,-4.78,-4.49,3.643,0,0,0.0,13.269,0,0,0,0,234.942,234.942,17,0,0,0,0,0,0,0,4.547,207.072,3.807,0,2.074,2,17.65,1.361,0.017,0,0.75,32.0,4,6.36,512.0,0,28,0,3.514,0.284,3.703,12.19,0,1.694,32.024,1.43,341.181,1102.0,90.03,181.0,1.034,-0.091,1.297,28,4.858,13.983,4.5,0.75,13.767,-0.029,22,6,55.543,296.267,714.651,465.484,0,2.633,2.724,2.724,1.759,0,1.417,48.937,5.064,127.963,212.651,1.988,1.0,1.053,33.76,0.117,3.703,0.565,3.445,66117.0,4.907,294.278,78,0.5,0,47.524,2.987,90.0,40.276,3.02,43.2,17.03,1.617,2.957,8.076,3.48,3.48,20.346,5.322,127.963,6.621,20.346,5.36,9.549,1.621,3.122,4,3.765,42,7.861,2.361,159.625,126.333
8.0,5.345,5.805,0.0,0.0,0.0,0.0,7,-0.088,0,0,0,0,-5.78,-5.64,-5.26,4.55,0,0,0.0,20.704,0,0,0,0,260.512,260.512,14,0,0,0,0,0,0,0,4.021,181.871,4.005,0,2.072,2,17.65,1.224,0.085,0,0.5,29.5,3,7.908,558.0,1,27,0,3.594,0.291,3.8,12.977,0,1.794,64.331,1.493,416.877,1200.0,90.54,195.0,1.078,-0.025,1.189,27,4.807,15.182,4.551,0.63,14.26,0.047,21,8,40.948,313.123,755.781,491.259,0,2.606,2.669,2.669,2.136,0,1.552,56.879,5.126,132.591,196.538,1.931,1.0,0.945,34.081,0.13,3.635,0.222,3.433,75985.0,4.964,329.591,82,0.5,0,54.178,3.074,91.333,45.061,3.374,44.9,17.208,1.586,2.915,8.267,3.606,3.606,21.051,5.357,132.591,6.46,20.762,5.392,9.614,1.599,3.062,3,3.788,43,7.774,2.274,168.92,131.242
8.409,6.094,6.375,0.303,0.423,0.624,182.25,21,-0.09,0,1,1,1,-1.64,-1.71,-1.74,0.412,0,0,0.0,0.17,1,1,2,1,225.454,225.454,6,3,2,1,1,1,1,1,5.262,163.468,4.284,1,1.965,3,28.105,1.36,0.135,1,0.25,31.0,6,13.971,986.0,6,27,2,3.981,0.302,4.24,17.0,1,2.241,143.388,1.709,658.102,2054.0,254.15,348.0,1.573,-0.034,1.388,29,4.907,22.392,4.884,0.5,19.317,0.111,25,14,91.192,415.038,1004.45,712.313,1,2.769,2.83,2.83,2.364,1,1.683,78.073,5.463,372.559,199.315,2.189,0.0,2.295,36.815,0.171,3.809,1.905,3.62,199129.0,5.289,388.446,111,1.0,1,92.95,3.425,129.0,60.268,3.869,46.3,22.977,1.774,3.04,10.853,3.354,3.354,27.764,5.77,372.559,6.901,27.764,5.828,10.476,1.788,3.341,7,4.08,58,8.103,2.603,211.983,175.771
8.959,5.184,5.872,0.0,0.0,0.0,0.0,7,-0.081,0,0,0,0,-5.51,-5.39,-5.03,4.282,0,0,0.0,18.337,0,0,0,0,229.873,229.873,14,0,0,0,0,0,0,0,4.021,190.696,5.952,0,2.072,3,26.476,1.224,0.084,0,0.5,29.5,3,7.587,533.0,1,27,0,3.549,0.289,3.762,12.395,0,1.753,64.331,1.496,419.879,1146.0,90.54,193.0,1.13,0.011,1.199,27,4.807,17.021,4.587,0.63,15.117,0.083,21,9,41.109,314.383,758.854,487.423,0,2.678,2.74,2.74,1.9,0,1.553,60.733,5.17,132.591,196.223,1.931,1.0,0.945,33.074,0.121,3.718,0.222,3.433,66699.0,4.998,364.904,85,0.5,0,52.798,3.013,91.0,44.963,3.255,46.9,17.264,1.589,2.87,8.261,3.611,3.611,20.779,5.357,132.591,6.484,20.779,5.393,9.618,1.603,3.062,3,3.788,43,7.725,2.225,169.157,128.168
7.387,6.094,6.357,0.173,0.247,0.348,182.111,21,-0.129,0,1,1,1,-1.41,-1.49,-1.54,0.177,0,0,0.0,0.031,1,1,2,1,220.806,220.806,6,3,2,1,1,1,1,1,5.06,159.775,4.013,1,1.951,3,24.412,1.372,0.183,1,0.25,32.5,6,14.446,985.0,6,26,2,3.974,0.307,4.238,16.983,1,2.228,125.377,1.766,658.102,2052.0,261.99,347.0,1.613,-0.085,1.394,30,4.954,25.216,4.88,0.5,19.233,0.11,25,14,103.587,419.504,1015.35,720.481,1,2.789,2.854,2.854,2.364,1,1.683,81.446,5.469,379.121,188.86,2.019,0.0,2.329,35.762,0.181,3.836,1.656,3.635,202526.0,5.301,388.446,111,1.0,1,92.084,3.419,129.0,64.072,3.919,46.3,22.452,1.796,3.194,10.702,3.498,3.498,28.444,5.76,379.121,6.888,27.517,5.828,10.475,1.793,3.426,8,4.08,58,8.151,2.651,214.332,182.834
5.819,5.327,5.537,0.0,0.0,0.0,105.001,11,-0.016,0,0,0,0,-4.44,-4.37,-4.12,3.211,0,0,0.0,10.311,0,0,0,0,148.577,148.577,9,0,0,0,0,0,0,0,4.82,106.283,1.687,0,2.126,1,8.825,0.96,0.177,0,0.75,18.5,1,6.133,503.0,3,17,0,3.526,0.281,3.744,12.268,0,1.738,43.088,1.506,426.17,1121.0,111.73,175.0,1.131,0.024,1.25,19,4.322,17.872,4.588,0.63,14.067,0.079,14,16,39.642,294.047,709.236,552.878,0,2.542,2.605,2.605,2.0,0,1.562,55.787,5.243,167.039,117.799,2.19,0.5,1.196,19.53,0.095,3.574,0.055,3.351,60999.0,5.077,317.82,85,0.5,0,46.044,3.008,88.5,52.886,3.643,48.8,16.124,1.523,2.748,7.753,3.197,3.197,19.77,5.286,167.039,6.494,19.77,5.329,9.473,1.53,3.137,3,3.742,41,7.758,2.258,154.65,123.155
8.237,6.068,6.419,0.413,1.886,1.899,209.679,26,-0.101,0,1,1,1,-1.09,-1.18,-1.27,-0.145,0,0,0.0,0.021,1,1,2,1,221.954,221.954,4,3,2,1,1,1,1,1,5.342,141.064,1.837,2,1.948,1,8.825,1.406,0.236,1,0.25,35.5,8,18.392,1533.0,7,28,1,4.416,0.311,4.687,23.585,1,3.565,165.449,1.752,709.958,3174.0,334.38,499.0,1.704,-0.048,1.366,32,5.044,26.526,4.958,0.5,19.983,0.096,21,15,125.315,458.411,1110.28,818.412,1,2.806,2.85,2.85,2.861,1,1.722,80.551,5.536,493.544,185.598,2.341,0.0,2.652,38.211,0.164,3.837,1.943,3.718,349965.0,5.384,411.989,120,1.0,1,135.579,3.947,147.0,68.05,3.857,44.4,25.478,1.844,3.18,12.17,3.472,3.472,31.825,5.929,493.544,6.979,30.898,5.987,10.759,1.852,3.48,10,4.191,65,8.294,2.794,231.244,205.398
8.0,5.174,5.744,0.0,0.0,0.0,0.0,7,-0.089,0,0,0,0,-5.51,-5.39,-5.03,4.282,0,0,0.0,18.337,0,0,0,0,229.873,229.873,14,0,0,0,0,0,0,0,4.021,190.696,6.006,0,2.072,3,26.476,1.221,0.089,0,0.5,29.5,3,7.781,558.0,1,27,0,3.594,0.291,3.8,12.977,0,1.794,64.331,1.518,419.082,1200.0,90.54,195.0,1.13,0.002,1.199,27,4.807,17.021,4.587,0.63,15.117,0.037,21,9,41.009,314.383,758.854,487.423,0,2.622,2.669,2.669,2.136,0,1.553,59.446,5.17,132.591,196.223,1.931,1.0,0.946,34.905,0.121,3.652,0.222,3.438,67195.0,4.998,364.904,85,0.5,0,54.178,3.074,91.0,44.969,3.255,46.9,17.208,1.604,2.915,8.267,3.606,3.606,20.762,5.357,132.591,6.476,20.762,5.392,9.614,1.612,3.064,3,3.788,43,7.725,2.225,169.157,128.067
7.678,5.818,6.159,0.25,0.363,0.43,185.397,22,-0.092,0,1,1,1,-1.35,-1.44,-1.49,0.122,0,0,0.0,0.015,1,1,2,1,192.65,192.65,9,3,2,1,1,1,1,1,5.25,120.809,5.021,1,1.962,3,26.476,1.203,0.168,1,0.25,24.5,7,16.595,1005.0,5,21,2,3.97,0.311,4.237,17.034,1,2.239,170.947,1.758,680.674,2091.0,262.94,356.0,1.685,-0.068,1.412,23,4.585,26.193,4.962,0.5,20.617,0.089,16,21,91.428,433.412,1049.29,794.711,1,2.8,2.844,2.844,2.536,1,1.721,80.594,5.579,387.445,136.189,2.189,0.0,2.398,38.507,0.168,3.831,1.9,3.656,188235.0,5.395,317.82,120,1.0,1,96.58,3.408,131.0,74.342,3.654,49.6,23.217,1.863,2.992,11.146,3.229,3.229,28.072,5.792,387.445,6.921,28.072,5.852,10.531,1.855,3.422,7,4.096,59,8.047,2.547,217.084,177.053
5.216,5.005,5.253,0.0,0.0,0.0,83.821,7,0.008,0,0,0,0,-4.72,-4.64,-4.36,3.492,0,0,0.0,12.196,0,0,0,0,140.493,140.493,12,0,0,0,0,0,0,0,4.056,103.159,1.783,0,2.184,1,8.825,0.884,0.158,0,1.0,17.5,2,4.523,391.0,1,16,0,3.422,0.274,3.623,11.171,0,1.538,51.229,1.489,340.364,889.0,83.22,139.0,0.974,0.005,1.172,18,4.248,15.249,4.437,0.75,12.0,-0.087,10,13,26.856,250.613,603.256,414.423,0,2.447,2.521,2.521,1.546,0,1.517,43.266,5.083,114.097,116.46,1.952,1.0,0.851,17.076,0.07,3.492,0.0,3.228,38482.0,4.922,270.735,73,0.5,0,34.678,2.786,74.5,45.398,3.521,48.5,13.84,1.489,2.706,6.665,3.193,3.193,16.965,5.068,114.097,6.312,16.965,5.103,8.999,1.445,3.073,2,3.589,35,7.612,2.112,133.929,105.006
8.268,6.036,6.293,0.254,0.374,0.624,192.456,21,-0.112,0,1,1,1,-2.14,-2.19,-2.17,0.912,0,0,0.0,0.832,1,1,2,1,238.559,238.559,9,3,2,1,1,1,1,1,5.117,179.06,8.5,1,1.945,5,43.697,1.338,0.145,1,0.25,31.0,6,15.617,1043.0,6,27,2,3.97,0.308,4.246,17.098,1,2.234,161.399,1.773,712.197,2165.0,256.95,372.0,1.727,-0.061,1.403,29,4.907,25.653,4.971,0.5,21.65,0.071,22,17,92.661,446.613,1081.49,771.94,1,2.828,2.881,2.881,2.742,1,1.745,84.815,5.562,379.569,185.946,2.019,0.0,2.306,42.361,0.197,3.866,1.656,3.659,208950.0,5.376,353.133,121,1.0,1,99.361,3.404,134.5,68.823,3.792,48.3,23.562,1.864,3.166,11.23,3.354,3.354,28.911,5.831,379.569,6.974,28.911,5.901,10.629,1.859,3.435,7,4.129,61,8.045,2.545,227.736,181.915
5.516,5.465,5.583,0.0,0.0,0.0,106.833,11,0.001,0,0,0,0,-6.09,-5.94,-5.52,4.86,0,0,0.0,23.617,0,0,0,0,215.352,215.352,19,0,0,0,0,0,0,0,5.118,87.331,1.611,0,2.094,1,8.825,0.95,0.147,0,0.5,18.5,1,6.043,521.0,4,17,0,3.508,0.277,3.725,12.405,0,1.719,25.077,1.489,426.287,1158.0,99.7,177.0,1.048,0.001,1.2,19,4.322,15.39,4.555,0.5,13.936,-0.028,12,16,40.615,303.919,733.322,607.633,0,2.652,2.858,2.858,2.0,0,1.562,53.465,5.215,149.028,106.276,2.377,0.5,0.76,20.121,0.16,3.795,0.0,3.34,74328.0,5.062,353.133,83,0.5,0,46.88,2.972,90.667,54.612,3.718,46.2,15.93,1.513,2.77,7.59,3.177,3.177,20.679,5.306,149.028,6.641,20.101,5.363,9.547,1.515,3.092,3,3.765,42,7.825,2.325,160.892,131.113
5.42,4.886,5.106,0.0,0.0,0.0,0.0,11,-0.019,0,0,0,0,-4.89,-4.8,-4.5,3.66,0,0,0.0,13.397,0,0,0,0,144.289,144.289,8,0,0,0,0,0,0,0,4.82,106.712,1.678,0,2.091,1,8.825,0.911,0.18,0,0.75,16.5,1,6.493,464.0,1,15,0,3.531,0.288,3.732,12.211,0,1.801,43.088,1.489,371.359,1020.0,95.94,160.0,1.045,0.029,1.261,15,4.0,17.232,4.524,0.63,13.317,0.096,15,16,39.072,278.389,671.03,552.878,0,2.464,2.477,2.477,2.0,0,1.528,52.63,5.185,150.253,113.511,2.19,0.5,1.163,19.53,0.102,3.473,0.055,3.324,49157.0,5.016,317.82,80,1.0,0,41.59,3.034,82.0,50.864,3.392,50.0,15.066,1.511,2.687,7.284,3.197,3.197,18.287,5.174,150.253,6.435,18.287,5.219,9.245,1.517,3.073,3,3.668,38,7.783,2.283,143.563,113.802
5.199,5.335,5.492,0.0,0.0,0.0,87.746,8,-0.07,0,0,0,0,-4.97,-4.87,-4.57,3.739,0,0,0.0,13.982,0,0,0,0,213.713,213.713,9,0,0,0,0,0,0,0,3.457,141.064,1.744,0,2.07,1,8.825,1.079,0.094,0,1.0,23.5,2,6.275,411.0,1,22,0,3.541,0.292,3.747,12.088,0,1.804,61.207,1.282,325.41,884.0,86.02,139.0,0.867,-0.058,1.16,24,4.644,11.695,4.316,0.88,10.893,-0.144,15,5,26.231,248.564,598.256,360.174,0,2.517,2.521,2.521,1.365,0,1.303,37.195,4.861,121.108,158.565,1.652,1.0,0.697,20.71,0.114,3.52,0.0,3.288,46016.0,4.703,188.338,64,0.5,0,39.706,3.052,72.333,34.215,3.538,44.3,13.672,1.445,2.727,6.518,3.444,3.444,16.715,5.02,121.108,6.165,16.426,5.054,8.906,1.47,2.84,2,3.561,34,7.77,2.27,134.601,104.586
5.5,5.372,5.497,0.0,0.0,0.0,98.297,9,0.003,0,0,0,0,-5.75,-5.61,-5.23,4.516,0,0,0.0,20.399,0,0,0,0,211.908,211.908,9,0,0,0,0,0,0,0,4.056,84.206,1.775,0,2.132,1,8.825,0.844,0.154,0,0.5,17.0,2,5.741,512.0,1,16,0,3.617,0.277,3.84,13.128,0,1.875,55.869,1.489,397.525,1150.0,83.22,174.0,1.03,-0.014,1.188,18,4.248,15.238,4.513,0.63,13.119,-0.141,10,15,27.051,286.463,690.731,516.262,0,2.64,2.853,2.853,2.0,0,1.562,52.057,5.17,114.097,104.938,1.952,1.0,0.957,19.158,0.136,3.788,0.0,3.321,63398.0,5.011,270.735,79,0.5,0,45.373,3.033,83.167,53.406,3.641,47.3,15.044,1.505,2.749,7.187,3.194,3.194,19.347,5.212,114.097,6.425,18.77,5.256,9.304,1.509,3.073,2,3.693,39,7.666,2.166,153.128,122.23
5.347,5.015,5.157,0.0,0.0,0.0,91.917,8,-0.077,0,0,0,0,-3.69,-3.66,-3.48,2.464,0,0,0.0,6.07,0,0,0,0,160.313,160.313,8,0,0,0,0,0,0,0,4.093,123.934,5.368,0,2.034,3,26.476,0.978,0.115,0,1.0,18.5,0,6.388,443.0,2,17,0,3.574,0.295,3.797,12.657,0,1.897,32.95,1.401,341.054,947.0,91.5,153.0,0.956,-0.102,1.318,19,4.322,14.84,4.414,0.88,12.867,-0.17,14,11,39.003,256.876,618.538,451.339,0,2.823,2.88,2.88,1.546,0,1.417,44.066,5.04,124.355,122.023,1.981,1.0,1.07,22.672,0.151,3.868,0.049,3.279,43709.0,4.864,188.338,71,0.5,0,40.398,2.988,75.5,40.674,3.595,48.5,13.528,1.429,2.736,6.432,3.175,3.175,16.709,5.043,124.355,6.359,16.709,5.099,8.981,1.436,2.91,3,3.588,35,7.802,2.302,134.963,104.187
6.097,5.84,6.146,0.25,0.363,0.43,192.014,22,-0.121,0,1,1,1,-2.14,-2.19,-2.17,0.912,0,0,0.0,0.832,1,1,2,1,235.184,235.184,9,3,2,1,1,1,1,1,5.25,166.888,8.756,1,1.945,5,44.126,1.318,0.165,1,0.25,31.0,7,15.938,1047.0,5,27,2,3.975,0.309,4.26,17.164,1,2.298,158.275,1.757,683.264,2173.0,262.94,376.0,1.686,-0.088,1.352,29,4.907,25.157,4.959,0.5,21.533,0.075,18,17,91.824,443.815,1074.67,771.168,1,2.901,2.956,2.956,2.727,1,1.721,81.413,5.547,387.445,173.745,2.189,0.0,2.302,39.695,0.197,3.941,1.9,3.657,214718.0,5.37,341.362,120,1.0,1,100.635,3.414,135.0,68.203,3.814,47.9,23.518,1.862,3.135,11.224,3.291,3.291,28.894,5.831,387.445,6.943,28.894,5.901,10.628,1.855,3.422,7,4.129,61,8.064,2.564,225.931,181.981
8.42,5.919,6.242,0.25,0.363,0.43,188.706,22,-0.12,0,1,1,1,-2.25,-2.28,-2.25,1.015,0,0,0.0,1.031,1,1,2,1,263.288,263.288,8,3,2,1,1,1,1,1,5.25,158.714,4.982,1,1.953,3,26.476,1.326,0.158,1,0.25,31.0,7,16.2,1026.0,5,27,2,3.975,0.31,4.25,17.1,1,2.27,158.275,1.756,656.98,2132.0,262.94,366.0,1.6,-0.089,1.343,29,4.907,22.45,4.91,0.5,19.76,0.052,19,15,91.428,432.963,1048.19,751.462,1,2.8,2.844,2.844,2.727,1,1.721,76.462,5.486,387.445,180.351,2.189,0.0,2.534,38.441,0.189,3.831,1.9,3.656,225961.0,5.319,282.506,114,1.0,1,98.633,3.413,133.333,67.681,3.895,45.9,23.359,1.862,3.135,11.175,3.291,3.291,28.772,5.812,387.445,6.91,28.483,5.876,10.58,1.853,3.422,7,4.113,60,8.114,2.614,220.653,182.693
8.319,6.048,6.358,0.247,0.366,0.624,178.968,20,-0.113,0,1,1,1,-1.93,-1.98,-1.98,0.698,0,0,0.0,0.487,1,1,2,1,221.338,221.338,7,3,2,1,1,1,1,1,5.178,161.41,4.42,1,1.965,3,26.047,1.335,0.126,1,0.25,31.0,5,13.739,968.0,6,27,2,3.985,0.304,4.242,16.982,1,2.267,143.388,1.709,647.156,2019.0,244.92,341.0,1.567,-0.057,1.36,29,4.907,22.372,4.873,0.5,19.15,0.108,22,14,90.891,411.041,994.701,701.313,1,2.769,2.83,2.83,2.363,1,1.695,77.5,5.453,361.559,186.375,2.019,0.0,2.028,35.897,0.173,3.809,1.886,3.622,186982.0,5.275,388.446,110,1.0,1,91.191,3.433,126.0,61.209,3.776,46.7,22.502,1.775,3.034,10.708,3.354,3.354,27.226,5.744,361.559,6.868,27.226,5.802,10.423,1.789,3.345,7,4.063,57,8.088,2.588,210.359,171.428
8.229,6.113,6.392,0.254,0.374,0.624,182.25,20,-0.092,0,1,1,1,-1.64,-1.71,-1.74,0.412,0,0,0.0,0.17,1,1,2,1,220.48,220.48,6,3,2,1,1,1,1,1,5.117,160.981,4.543,1,1.965,3,25.618,1.357,0.128,1,0.25,31.0,6,13.971,986.0,6,27,2,3.981,0.302,4.24,17.0,1,2.241,161.399,1.723,666.306,2054.0,256.95,348.0,1.612,-0.036,1.396,29,4.907,22.93,4.897,0.5,19.4,0.11,25,14,91.365,417.836,1011.28,701.313,1,2.769,2.83,2.83,2.363,1,1.694,78.525,5.475,379.569,194.342,2.019,0.0,2.14,37.618,0.171,3.809,1.656,3.622,195147.0,5.294,388.446,112,1.0,1,92.95,3.425,128.5,61.946,3.797,46.8,22.977,1.775,3.04,10.853,3.354,3.354,27.764,5.77,379.569,6.899,27.764,5.828,10.476,1.79,3.343,7,4.08,58,8.086,2.586,213.933,175.213
6.013,5.395,5.634,0.0,0.0,0.036,0.0,11,-0.061,0,0,0,0,-4.24,-4.18,-3.95,3.015,0,0,0.0,9.09,0,0,0,0,193.625,193.625,12,0,0,0,0,0,0,0,4.648,144.617,1.919,0,2.049,1,8.825,1.096,0.092,0,0.75,24.5,4,9.645,632.0,1,22,0,3.887,0.302,4.109,15.415,0,2.405,76.098,1.456,415.381,1344.0,116.84,215.0,1.089,-0.062,1.315,22,4.524,16.038,4.537,0.75,13.617,-0.054,22,10,51.368,297.254,717.06,500.026,0,2.506,2.56,2.56,2.002,0,1.513,47.417,5.131,168.736,165.857,1.988,0.5,1.052,33.662,0.095,3.539,0.602,3.375,78825.0,4.961,317.82,80,1.0,0,62.995,3.361,89.0,43.996,3.529,46.8,16.784,1.519,2.811,8.061,3.292,3.292,19.868,5.297,168.736,6.435,19.868,5.323,9.435,1.547,3.068,4,3.741,41,7.878,2.378,155.194,124.227
8.959,5.116,5.437,0.0,0.0,0.0,0.0,7,-0.123,0,0,0,0,-4.91,-4.81,-4.52,3.678,0,0,0.0,13.526,0,0,0,0,203.676,203.676,15,0,0,0,0,0,0,0,4.021,170.442,9.739,0,2.001,5,44.126,1.107,0.12,0,0.75,23.0,3,8.271,454.0,1,21,0,3.436,0.302,3.678,11.35,0,1.683,64.331,1.481,409.309,954.0,90.54,174.0,1.132,-0.044,1.298,21,4.459,17.919,4.571,0.88,15.533,0.041,17,12,40.488,301.781,728.106,510.966,0,2.677,2.738,2.738,2.009,0,1.525,58.041,5.185,132.591,152.375,1.931,1.0,1.041,35.629,0.183,3.716,0.222,3.431,50568.0,4.995,282.506,83,1.0,0,47.253,2.846,85.0,47.256,3.34,50.0,15.331,1.584,2.859,7.387,3.28,3.28,18.98,5.228,132.591,6.48,18.98,5.288,9.409,1.599,3.065,3,3.718,40,7.74,2.24,158.142,117.348
6.252,5.226,5.656,0.0,0.0,0.0,0.0,7,-0.093,0,0,0,0,-4.72,-4.64,-4.36,3.492,0,0,0.0,12.196,0,0,0,0,194.851,194.851,14,0,0,0,0,0,0,0,4.021,161.616,7.81,0,2.022,4,35.301,1.112,0.1,0,0.75,23.0,3,7.559,438.0,1,21,0,3.415,0.296,3.64,11.231,0,1.609,64.331,1.476,402.404,923.0,90.54,165.0,1.093,-0.012,1.292,21,4.459,17.038,4.535,0.88,14.617,0.032,18,11,40.231,292.189,704.701,487.423,0,2.604,2.628,2.628,1.899,0,1.552,58.014,5.143,132.591,152.375,1.931,1.0,0.996,32.48,0.161,3.62,0.222,3.394,48149.0,4.956,294.278,80,1.0,0,44.3,2.836,83.0,45.043,3.36,49.4,15.459,1.57,2.79,7.412,3.264,3.264,18.706,5.204,132.591,6.432,18.706,5.252,9.337,1.583,3.062,3,3.694,39,7.748,2.248,153.504,115.733
5.602,5.198,5.537,0.0,0.0,0.082,0.0,7,-0.035,0,0,0,0,-5.45,-5.33,-4.98,4.22,0,0,0.0,17.806,0,0,0,0,202.61,202.61,14,0,0,0,0,0,0,0,6.755,161.616,7.526,0,1.969,4,35.301,1.197,0.339,0,0.5,23.0,3,8.687,526.0,1,21,0,3.53,0.303,3.783,12.233,0,1.716,64.331,1.469,415.841,1100.0,90.54,196.0,1.343,-0.034,1.099,21,4.459,16.101,4.581,0.75,15.212,-0.036,17,12,40.498,305.376,736.877,475.652,0,2.879,2.912,2.912,1.904,0,1.516,60.019,5.206,132.591,152.375,2.016,1.0,1.486,36.091,0.193,3.903,0.289,3.415,80671.0,5.03,247.193,83,1.0,0,51.731,2.887,95.5,45.609,3.529,46.3,16.044,1.56,3.126,7.678,3.284,3.284,18.997,5.316,177.472,6.647,20.208,5.395,9.612,1.59,3.097,3,3.788,43,8.124,2.624,159.074,126.967
8.0,5.055,5.383,0.0,0.0,0.0,0.0,7,-0.118,0,0,0,0,-4.72,-4.64,-4.36,3.492,0,0,0.0,12.196,0,0,0,0,201.142,201.142,13,0,0,0,0,0,0,0,4.021,171.093,7.687,0,2.016,4,35.301,1.113,0.111,0,0.75,23.0,3,8.014,440.0,1,21,0,3.422,0.302,3.658,11.282,0,1.659,64.331,1.478,389.242,927.0,90.54,167.0,1.093,-0.043,1.292,21,4.459,17.038,4.535,0.88,14.617,0.028,18,11,40.352,292.189,704.701,487.423,0,2.676,2.734,2.734,1.757,0,1.507,55.845,5.142,132.591,158.666,1.931,1.0,1.022,33.204,0.161,3.715,0.222,3.407,48453.0,4.956,258.964,80,1.0,0,44.607,2.852,83.0,45.799,3.333,49.4,15.245,1.572,2.848,7.35,3.274,3.274,18.586,5.198,132.591,6.447,18.586,5.252,9.334,1.586,3.062,3,3.694,39,7.754,2.254,153.101,114.985
