pXC50,Eig04_AEA.bo.,Eig04_EA,SM12_AEA.bo.,CENT,ZM2MulPer,ZM2Per,ZM2V,Eig06_AEA.ed.,Eig06_AEA.ri.,Eig06_EA,Eig06_EA.ed.,SM14_AEA.bo.,SM15_AEA.dm.,ZM2Kup,Eig04_EA.bo.,SM14_AEA.ri.,Eig14_EA.ri.,Eig15_EA,Eig15_EA.ri.,SM09_AEA.dm.,Eig04_AEA.ri.,Eig06_EA.bo.,Dz,ATS1s,Chi0_EA.ri.,Chi1_EA.ri.,MDDD,SM03_EA.bo.,piPC02,SM02_EA.bo.,Eig15_EA.bo.,BBI,Eig14_AEA.ed.,MPC02,MWC02,SM02_AEA.ed.,SM02_EA,SpAD_AEA.bo.,SpAD_AEA.ed.,SpAD_AEA.ri.,SpAD_EA,SpAD_EA.ed.,SRW04,SRW06,X2,ZM1,ZM2Mad,VAR,Eig06_AEA.bo.,Eig09_AEA.ed.,Eig15_AEA.ri.,Eig15_EA.ed.,SM04_EA.bo.,SM10_AEA.ri.,SpAD_EA.bo.,BID,Eig14_EA,Eig14_EA.bo.,HDcpx,IDM,SM08_AEA.dm.,SpMaxA_EA.ri.,X1sol,XMOD,Eig04_EA.ri.,S0K,Eig08_EA.ed.,RDSQ,SM03_AEA.ri.,Chi0_EA.ed.,Eig04_EA.ed.,SM13_AEA.dm.,X1v,C.018,SpMax3_Bh.i.,Eig15_AEA.ed.,Eta_betaS,SM07_EA.bo.,SM08_EA.bo.,Eig02_EA.bo.,SM12_AEA.ri.,Eig09_EA.ed.,SM04_AEA.ri.,ATS6m,ATS7m,Eig11_AEA.ed.,ATSC7i,Eig11_AEA.bo.,Eig04_AEA.ed.,AAC,AECC,ALOGP,ALOGP2,AMR,AMW,ARR,ATS1e,ATS1i,ATS1m,ATS1p,ATS1v,ATS2e,ATS2i,ATS2m,ATS2p,ATS2s,ATS2v,ATS3e,ATS3i,ATS3m,ATS3p,ATS3s,ATS3v,ATS4e,ATS4i,ATS4m,ATS4p,ATS4s,ATS4v,ATS5e,ATS5i,ATS5m,ATS5p,ATS5s,ATS5v,ATS6e,ATS6i,ATS6p,ATS6s,ATS6v,ATS7e,ATS7i,ATS7p,ATS7s,ATS7v,ATS8e,ATS8i,ATS8m,ATS8p,ATS8s,ATS8v,ATSC1e,ATSC1i,ATSC1m,ATSC1p,ATSC1s,ATSC1v,ATSC2e,ATSC2i,ATSC2m,ATSC2p,ATSC2s,ATSC2v,ATSC3e,ATSC3i,ATSC3m,ATSC3p,ATSC3s,ATSC3v,ATSC4e,ATSC4i,ATSC4m,ATSC4p,ATSC4s,ATSC4v,ATSC5e,ATSC5i,ATSC5m,ATSC5p,ATSC5s,ATSC5v,ATSC6e,ATSC6i,ATSC6m,ATSC6p,ATSC6s,ATSC6v,ATSC7e,ATSC7m,ATSC7p,ATSC7s,ATSC7v,ATSC8e,ATSC8i,ATSC8m,ATSC8p,ATSC8s,ATSC8v,BAC,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,BLI,BLTA96,BLTD48,BLTF96,Br.094,C.,C.001,C.002,C.003,C.004,C.005,C.006,C.007,C.008,C.009,C.011,C.012,C.013,C.015,C.016,C.017,C.019,C.021,C.022,C.024,C.025,C.026,C.027,C.028,C.029,C.030,C.031,C.032,C.033,C.034,C.035,C.039,C.040,C.041,C.042,C.043,C.044,CATS2D_00_DD,CATS2D_00_DP,CATS2D_00_PP,CATS2D_01_AA,CATS2D_01_AN,CATS2D_01_DA,CATS2D_01_DN,CATS2D_01_LL,CATS2D_01_NL,CATS2D_02_AA,CATS2D_02_AL,CATS2D_02_AP,CATS2D_02_DA,CATS2D_02_DD,CATS2D_02_DL,CATS2D_02_LL,CATS2D_02_NL,CATS2D_02_PL,CATS2D_03_AA,CATS2D_03_AL,CATS2D_03_AP,CATS2D_03_DA,CATS2D_03_DD,CATS2D_03_DL,CATS2D_03_DP,CATS2D_03_LL,CATS2D_03_NL,CATS2D_03_PL,CATS2D_04_AA,CATS2D_04_AL,CATS2D_04_AP,CATS2D_04_DA,CATS2D_04_DD,CATS2D_04_DL,CATS2D_04_DP,CATS2D_04_LL,CATS2D_04_PL,CATS2D_04_PP,CATS2D_05_AA,CATS2D_05_AL,CATS2D_05_AP,CATS2D_05_DA,CATS2D_05_DD,CATS2D_05_DL,CATS2D_05_DN,CATS2D_05_DP,CATS2D_05_LL,CATS2D_05_PL,CATS2D_06_AA,CATS2D_06_AL,CATS2D_06_AP,CATS2D_06_DA,CATS2D_06_DD,CATS2D_06_DL,CATS2D_06_DP,CATS2D_06_LL,CATS2D_06_PL,CATS2D_07_AA,CATS2D_07_AL,CATS2D_07_AN,CATS2D_07_AP,CATS2D_07_DA,CATS2D_07_DD,CATS2D_07_DL,CATS2D_07_DP,CATS2D_07_LL,CATS2D_07_PL,CATS2D_08_AA,CATS2D_08_AL,CATS2D_08_AP,CATS2D_08_DA,CATS2D_08_DD,CATS2D_08_DL,CATS2D_08_DP,CATS2D_08_LL,CATS2D_08_PL,CATS2D_09_AA,CATS2D_09_AL,CATS2D_09_AP,CATS2D_09_DA,CATS2D_09_DD,CATS2D_09_DL,CATS2D_09_DP,CATS2D_09_LL,CATS2D_09_NL,CATS2D_09_PL,Chi0_AEA.bo.,Chi0_AEA.dm.
5.0,3.901,2.67,2.67,2196.0,621.57,914.97,583.0,5.474,3.318,2.379,7.244,2.379,7.244,570.047,3.382,3.382,0.965,1.0,0.946,1.0,3.587,2.698,76.5,5.256,24.654,21.261,39.378,5.421,4.64,5.328,1.0,59,3.414,4.094,5.293,6.188,4.779,61.554,61.602,61.525,61.455,185.247,5.759,7.311,16.324,198.0,325.557,159.0,3.551,4.616,1.952,2.136,7.679,2.136,79.593,3.589,1.0,1.0,1.771,8.972,1.0,0.078,18.256,120.258,2.444,169.525,4.829,358.098,4.829,13.813,8.287,8.287,14.352,0,3.989,3.392,24.5,11.673,13.286,4.51,4.51,4.645,4.645,4.34,4.376,4.056,1.876,2.69,5.868,1.78,12.029,2.892,8.361,136.875,8.286,0.5,4.265,4.373,4.076,3.821,3.78,4.867,5.038,4.41,4.247,6.005,4.193,5.085,5.279,4.431,4.39,6.061,4.298,5.148,5.363,4.399,4.418,6.122,4.302,5.146,5.383,4.367,4.396,6.121,4.26,4.99,5.187,4.365,5.882,4.246,4.978,5.161,4.342,5.958,4.235,5.064,5.284,4.373,4.333,5.977,4.213,0.138,1.053,14.833,6.041,15.843,7.068,0.636,1.735,30.612,10.283,59.844,12.197,0.71,2.06,43.941,13.352,54.192,16.27,0.565,2.113,43.593,15.122,65.169,19.016,0.887,2.089,50.078,15.742,77.777,19.215,0.447,1.937,41.98,13.99,27.589,16.735,0.442,33.878,12.865,37.968,15.547,0.531,1.975,41.626,13.47,38.358,17.095,11,0.282,0.603,0.751,0.82,0.82,0.82,1.076,-2.75,-2.76,-2.68,0,37.1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,4,0,0,0,2,5,0,0,2,11,0,0,0,2,0,2,0,0,1,7,0,0,0,1,0,1,0,0,6,4,0,2,0,0,0,0,3,0,2,4,0,0,0,0,0,3,0,2,5,0,0,1,0,1,0,2,0,1,9,0,0,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,23.797,23.797
5.0,3.877,2.576,2.576,1256.0,479.455,712.37,452.0,5.046,3.062,2.103,6.089,2.103,6.089,477.716,3.213,3.213,0.073,-0.092,-0.087,-0.092,3.545,2.443,63.5,5.18,20.029,16.992,26.894,5.056,4.44,5.127,-0.11,49,3.162,3.912,5.106,6.009,4.595,51.138,52.791,50.383,50.292,153.142,5.572,7.14,13.24,164.0,218.558,129.0,3.362,4.467,0.878,-0.243,7.387,-0.243,65.019,3.409,0.076,0.094,1.719,8.406,0.076,0.098,13.597,88.277,2.476,136.881,4.751,275.871,4.751,11.161,8.506,8.506,9.547,0,3.884,2.854,20.25,11.106,12.733,4.229,4.229,4.417,4.417,3.899,3.733,3.808,1.246,2.593,5.995,1.644,11.483,1.782,3.174,110.583,7.85,0.485,4.047,4.179,3.661,3.564,3.569,4.589,4.768,4.07,3.99,5.696,3.982,4.85,5.047,4.167,4.158,5.955,4.124,4.961,5.19,4.158,4.149,6.204,4.082,4.929,5.188,3.955,4.015,6.03,3.953,4.683,4.915,3.876,5.946,3.823,4.553,4.765,3.765,5.709,3.722,4.466,4.715,3.529,3.669,5.461,3.571,0.083,0.886,9.549,4.013,10.718,5.212,0.281,1.433,18.687,6.802,20.524,9.196,0.356,1.774,25.624,9.239,34.54,12.309,0.681,1.867,31.032,11.103,85.154,15.394,0.638,1.665,33.013,9.809,82.244,13.475,0.542,1.369,23.953,7.844,79.087,11.245,0.377,19.966,6.256,44.302,8.334,0.342,1.077,19.425,6.969,30.263,9.759,17,0.274,0.65,0.766,0.845,0.851,0.851,0.868,-3.23,-3.22,-3.09,0,42.0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,6,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,3,0,0,5,0,2,0,7,5,0,2,1,2,0,0,0,3,0,2,0,0,2,4,2,4,3,4,2,4,2,0,0,3,0,1,0,1,0,0,2,1,0,7,0,0,0,6,0,2,2,1,2,0,0,0,0,3,0,1,1,1,1,1,3,0,0,0,4,0,0,1,0,0,0,0,0,4,0,0,19.602,19.602
5.0,3.676,2.32,2.32,939.0,392.319,569.18,370.0,4.533,2.633,1.675,4.321,1.675,4.321,387.666,3.068,3.068,-0.37,-0.53,-0.52,-0.53,3.275,2.302,54.0,5.086,17.81,14.159,21.267,4.677,4.266,4.952,-0.68,39,2.558,3.689,4.905,5.753,4.369,42.263,43.423,42.01,41.958,121.513,5.361,6.882,10.595,134.0,171.596,93.0,3.087,3.463,0.453,-1.344,7.162,-1.344,55.967,3.268,-0.419,-0.458,1.686,8.007,-0.419,0.113,12.296,77.271,2.21,112.096,3.009,216.176,3.009,10.464,6.828,6.828,8.232,0,3.796,2.323,16.0,10.683,12.328,3.985,3.985,2.219,2.219,3.71,3.659,3.242,1.179,2.089,5.311,1.571,9.36,2.407,5.796,95.753,7.777,0.607,3.887,3.997,3.491,3.444,3.433,4.376,4.534,3.818,3.851,5.433,3.817,4.601,4.805,3.851,3.954,5.622,3.889,4.61,4.801,3.855,3.935,5.719,3.874,4.636,4.853,3.777,3.9,5.678,3.828,4.539,4.74,3.879,5.524,3.791,4.612,4.842,3.849,5.599,3.744,4.589,4.841,3.498,3.676,5.628,3.571,0.128,0.648,8.273,3.802,17.434,4.705,0.141,1.043,14.684,6.079,19.042,7.92,0.259,1.235,20.378,7.795,29.015,10.613,0.239,1.236,20.176,7.747,35.055,10.37,0.304,1.234,22.102,7.93,38.06,10.684,0.178,1.135,18.979,7.899,23.238,10.631,0.158,21.549,8.453,27.666,11.768,0.338,1.09,22.914,7.773,45.313,10.679,10,0.271,0.641,0.81,0.864,0.872,0.872,0.882,-3.29,-3.28,-3.14,0,44.2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11,0,0,7,0,0,0,0,14,0,0,0,9,0,1,0,2,0,12,0,0,0,8,0,1,0,3,0,9,0,0,1,6,0,0,0,3,0,0,7,0,1,6,0,0,0,3,0,6,0,0,4,0,0,0,0,5,0,5,0,2,3,0,0,0,2,0,2,0,0,4,0,3,0,3,0,0,0,0,17.533,17.533
5.0,3.628,2.406,2.406,1395.0,427.854,628.8,403.0,4.966,2.899,1.936,5.734,1.936,5.734,427.916,2.899,2.899,0.063,-0.24,-0.238,-0.24,3.355,2.442,63.5,5.199,19.62,15.616,30.19,4.924,4.287,4.973,-0.277,44,2.618,3.807,5.017,5.889,4.489,46.73,49.823,46.081,46.081,136.296,5.476,6.993,12.455,150.0,193.084,128.0,3.317,4.407,0.77,-0.524,7.166,-0.524,58.126,3.408,0.066,0.078,1.719,8.406,0.066,0.104,13.456,87.002,2.255,136.881,4.754,249.067,4.754,11.043,6.694,6.694,9.879,0,3.837,2.459,18.5,10.825,12.403,4.111,4.111,3.88,3.88,3.905,3.867,3.368,1.417,2.163,5.455,1.584,11.655,2.998,8.987,113.678,7.117,0.355,4.101,4.238,3.612,3.603,3.578,4.649,4.852,3.983,3.985,5.735,3.943,4.864,5.08,4.051,4.122,5.954,4.066,4.978,5.196,4.03,4.168,6.076,4.077,5.06,5.324,3.954,4.095,6.164,3.994,4.949,5.221,4.029,6.047,3.935,4.824,5.053,3.978,5.943,3.895,4.825,5.057,3.837,3.927,6.073,3.851,0.042,0.89,12.112,4.992,8.39,6.881,0.257,1.392,22.895,8.086,28.708,11.698,0.357,1.638,29.378,9.964,45.373,13.974,0.334,1.713,32.841,11.644,54.094,16.456,0.714,1.689,38.27,11.448,97.478,16.832,0.566,1.535,34.091,10.532,95.888,15.545,0.404,28.873,9.612,60.464,13.7,0.648,1.43,29.772,9.203,101.382,12.854,59,0.262,0.599,0.765,0.838,0.838,0.838,0.956,-3.6,-3.57,-3.41,0,39.3,4,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,3,3,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,2,0,8,7,0,0,0,3,0,1,0,6,0,8,0,0,0,4,0,1,1,3,0,8,0,0,1,4,0,1,1,5,0,0,5,0,0,4,0,0,0,4,0,4,0,0,6,0,0,1,0,3,0,6,0,1,2,0,2,1,1,0,5,0,0,2,0,0,0,3,0,5,0,0,19.24,19.24
5.538,3.608,2.143,2.143,1486.0,439.29,635.11,408.0,4.525,2.663,1.762,4.576,1.762,4.576,431.547,2.885,2.885,0.182,-0.088,-0.08,-0.088,3.101,2.233,63.5,5.216,21.081,16.407,32.749,4.691,4.29,4.977,-0.107,40,2.673,3.714,4.963,5.727,4.394,45.202,45.844,43.943,43.976,118.489,5.407,6.882,11.641,142.0,180.455,130.0,3.041,3.536,0.824,-0.191,7.199,-0.191,58.054,3.408,0.201,0.233,1.725,8.434,0.201,0.098,14.245,91.017,2.053,138.881,3.079,244.412,3.079,12.658,6.393,6.393,9.108,0,3.652,2.599,19.0,10.803,12.484,3.734,3.734,2.753,2.753,4.008,3.969,3.163,1.41,2.511,5.22,1.568,11.345,4.31,18.575,110.749,7.567,0.548,4.05,4.152,3.627,3.526,3.534,4.559,4.716,3.895,3.835,5.642,3.833,4.683,4.845,3.989,3.966,5.793,3.938,4.733,4.933,3.953,3.987,5.768,3.933,4.809,5.016,3.978,3.993,5.841,3.949,4.756,4.929,4.017,5.839,3.974,4.81,5.008,4.04,5.839,3.981,4.868,5.089,3.861,3.961,5.891,3.89,0.054,0.714,10.332,4.677,11.647,5.733,0.454,1.069,20.708,7.197,33.876,8.665,0.65,1.236,23.177,8.149,39.845,10.493,0.305,1.325,24.251,9.042,32.353,12.318,0.58,1.335,27.897,9.386,47.402,12.503,0.618,1.309,25.009,9.121,42.197,11.875,0.375,26.398,9.44,37.479,12.731,0.676,1.381,30.36,9.574,54.708,12.892,31,0.261,0.608,0.734,0.816,0.822,0.828,0.881,-4.13,-4.08,-3.86,0,42.3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,6,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,5,0,1,0,3,8,0,0,3,5,0,0,0,3,0,6,0,0,1,4,0,1,0,3,0,4,0,0,2,4,0,1,0,1,0,0,5,0,3,7,0,1,0,0,0,6,0,1,6,0,0,0,0,0,0,5,0,2,6,0,1,0,0,0,3,0,2,5,0,1,0,0,0,1,0,0,20.231,20.231
5.0,4.203,2.813,2.813,3850.0,690.535,995.65,645.0,5.406,3.324,2.358,7.038,2.358,7.038,651.272,3.853,3.853,1.168,0.942,0.902,0.942,3.77,3.091,87.833,5.446,27.495,23.138,67.613,5.46,4.769,5.457,1.314,62,3.49,4.143,5.361,6.196,4.828,65.729,66.391,65.963,65.621,188.384,5.82,7.324,18.301,212.0,313.061,246.0,3.688,4.748,1.902,2.268,7.761,2.268,89.227,3.717,1.199,1.461,1.796,9.312,1.199,0.069,20.053,133.238,2.608,210.877,5.733,384.556,5.733,15.708,8.773,8.773,14.834,0,3.959,3.426,26.0,11.502,13.117,4.423,4.423,5.298,5.298,4.381,4.433,4.186,1.742,2.848,6.071,1.816,17.4,6.255,39.126,152.448,8.805,0.636,4.306,4.395,4.109,3.908,3.881,4.829,4.958,4.397,4.268,6.123,4.239,5.076,5.243,4.42,4.346,6.269,4.299,5.076,5.278,4.34,4.305,6.187,4.234,5.025,5.23,4.277,4.306,6.114,4.221,4.952,5.129,4.311,6.078,4.24,4.986,5.172,4.32,6.18,4.243,4.938,5.12,4.341,4.213,6.171,4.146,0.16,1.011,12.31,6.42,21.401,6.763,0.486,1.617,26.002,10.989,63.858,11.764,0.911,1.929,36.244,13.271,105.739,14.463,0.861,1.894,37.427,13.509,86.989,16.077,0.9,1.805,40.185,13.57,93.378,16.058,0.663,1.655,29.907,12.198,64.253,14.715,0.713,34.463,12.827,64.704,15.491,0.726,1.618,35.717,12.338,78.312,14.109,31,0.283,0.622,0.804,0.906,0.906,0.906,1.011,-5.1,-5.0,-4.68,0,43.9,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,8,0,1,0,3,11,0,0,0,10,0,1,0,3,0,9,0,0,0,8,0,3,0,4,0,8,0,0,0,3,0,1,0,2,0,0,10,0,2,5,0,1,0,3,0,13,0,3,6,0,0,0,0,4,0,9,0,0,6,0,0,0,2,0,8,0,1,6,0,2,1,1,0,5,0,0,26.703,26.703
5.0,4.19,2.874,2.874,2716.0,724.807,1103.63,680.0,5.498,3.403,2.468,7.351,2.468,7.351,758.766,3.644,3.644,0.864,0.866,0.82,0.866,3.808,3.148,87.0,5.441,25.018,22.116,49.779,5.352,4.696,5.384,1.158,62,3.479,4.143,5.333,6.252,4.828,64.499,63.997,63.718,63.294,194.842,5.802,7.352,17.942,206.0,282.163,182.0,3.798,4.764,1.816,2.167,7.656,2.167,83.578,3.642,0.932,1.328,1.776,9.084,0.932,0.073,15.047,112.888,2.645,179.24,5.764,359.01,5.764,13.55,9.192,9.192,10.649,0,3.946,3.414,25.75,11.309,12.937,4.058,4.058,5.08,5.08,4.143,4.074,4.561,1.818,2.895,6.171,1.859,15.514,6.607,43.648,120.68,9.782,0.659,4.14,4.241,3.906,3.631,3.695,4.683,4.815,4.421,3.997,6.599,4.072,4.805,4.965,4.34,4.068,6.253,4.114,4.895,5.085,4.275,4.037,6.334,4.074,4.791,4.996,4.103,4.001,6.06,3.997,4.741,4.935,4.003,6.101,3.988,4.747,4.941,3.937,6.053,3.946,4.679,4.874,4.136,3.832,6.21,3.859,0.433,1.298,4.994,4.463,58.0,3.926,1.625,2.602,13.283,7.528,256.909,6.634,1.126,2.085,15.851,8.278,96.766,8.136,1.547,2.154,21.864,9.137,163.102,8.751,1.325,1.796,22.163,9.058,161.056,9.772,1.088,1.738,18.796,8.595,93.831,10.334,1.274,20.869,9.059,151.43,9.427,1.392,1.646,18.967,7.413,127.495,8.361,54,0.303,0.633,0.765,0.865,0.865,0.865,0.779,-4.97,-4.87,-4.57,0,45.3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,9,1,3,1,3,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1,8,0,3,0,2,6,0,0,1,5,0,1,0,3,0,3,0,0,2,5,0,0,0,3,0,4,0,0,2,5,0,1,0,2,0,0,2,0,0,6,0,1,0,0,0,4,0,0,5,0,0,0,0,2,0,6,0,1,3,0,0,0,3,0,4,0,2,2,0,1,0,0,0,1,0,0,24.01,24.01
5.0,3.943,2.66,2.66,2224.0,522.965,762.14,491.0,5.177,3.162,2.251,6.512,2.251,6.512,501.549,3.172,3.172,0.716,0.243,0.213,0.243,3.594,2.761,71.0,5.264,23.1,19.516,40.854,4.879,4.422,5.109,0.294,52,3.274,3.97,5.187,6.009,4.654,55.819,56.152,55.046,55.005,156.537,5.645,7.146,14.912,178.0,245.856,162.0,3.5,4.523,1.145,0.623,7.194,0.623,68.565,3.532,0.73,1.0,1.755,8.795,0.73,0.079,16.421,104.552,2.505,156.465,5.566,303.604,5.566,13.122,7.678,7.678,12.037,0,3.934,3.035,22.75,10.383,11.996,3.699,3.699,4.641,4.641,4.211,4.185,4.212,1.725,2.525,5.581,1.625,12.697,4.445,19.761,134.268,7.617,0.459,4.223,4.36,3.852,3.746,3.713,4.754,4.955,4.209,4.106,5.761,4.045,4.954,5.18,4.195,4.222,5.917,4.121,5.007,5.26,4.138,4.196,5.957,4.072,4.907,5.156,4.169,4.155,5.872,4.06,4.828,5.024,4.193,5.828,4.088,4.877,5.098,4.188,5.82,4.069,4.879,5.109,4.1,4.188,5.766,4.061,0.058,1.019,13.326,5.246,8.981,7.112,0.337,1.582,26.662,8.349,28.572,11.98,0.383,1.783,34.938,10.824,36.022,14.782,0.476,1.767,39.027,11.848,54.352,16.633,0.399,1.668,35.152,10.423,44.42,14.572,0.305,1.694,33.497,10.442,33.706,13.463,0.467,36.591,10.82,34.713,14.386,0.214,1.664,32.442,11.143,27.062,15.27,10,0.261,0.597,0.766,0.828,0.828,0.828,0.976,-5.31,-5.2,-4.86,0,37.7,1,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,2,7,0,3,0,7,5,0,0,1,3,0,0,1,4,0,4,0,0,2,9,0,2,0,2,0,4,0,0,1,7,0,1,0,2,0,0,6,0,2,6,0,0,0,2,0,8,0,1,4,0,0,5,0,3,0,3,0,0,4,0,0,0,0,0,5,0,3,7,0,1,1,3,0,2,0,0,22.375,22.375
5.0,3.866,2.501,2.501,1276.0,411.351,596.84,386.0,4.891,2.802,1.829,5.299,1.829,5.299,399.848,3.207,3.207,-0.064,-0.337,-0.327,-0.337,3.49,2.356,59.5,5.127,19.161,15.732,26.827,4.771,4.324,5.011,-0.424,44,2.836,3.807,5.017,5.878,4.489,47.109,47.121,46.435,46.516,135.583,5.476,7.004,12.576,150.0,187.319,114.0,3.176,3.625,0.638,-0.809,7.165,-0.809,60.603,3.374,-0.066,-0.081,1.709,8.303,-0.066,0.111,13.527,84.009,2.472,128.606,3.345,241.147,3.345,11.14,6.992,6.992,9.304,0,3.875,2.601,18.25,10.524,12.18,3.938,3.938,3.056,3.056,3.735,3.767,3.417,1.146,2.5,5.364,1.481,11.607,2.721,7.405,112.492,7.324,0.581,4.026,4.158,3.583,3.584,3.56,4.543,4.722,3.947,3.989,5.597,3.943,4.804,5.002,3.986,4.133,5.824,4.048,4.944,5.207,3.872,4.072,5.953,3.953,4.791,5.051,3.727,3.926,5.79,3.819,4.617,4.86,3.836,5.672,3.762,4.517,4.719,3.836,5.639,3.782,4.591,4.81,3.688,3.821,5.705,3.736,0.04,0.782,10.48,4.319,8.837,5.92,0.184,1.248,19.045,7.308,22.805,10.274,0.136,1.538,25.469,9.702,26.884,13.703,0.465,1.622,32.551,10.79,57.557,15.809,0.314,1.36,28.07,9.36,48.465,13.434,0.287,1.179,23.119,7.743,40.926,11.076,0.197,19.533,6.735,31.198,9.43,0.234,1.158,21.817,7.857,41.779,10.85,10,0.247,0.6,0.767,0.84,0.849,0.849,0.9,-4.02,-3.97,-3.76,0,43.1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,2,0,8,9,0,0,0,3,0,0,0,8,0,5,0,0,1,4,0,2,2,4,0,7,0,0,0,3,0,1,0,1,0,0,6,0,0,4,0,1,0,6,0,7,0,1,5,0,0,0,0,4,0,5,0,0,4,0,1,1,2,0,6,0,1,2,0,1,0,1,0,8,0,0,18.886,18.886
5.0,3.625,2.274,2.274,888.0,455.624,681.09,431.0,4.929,2.762,1.82,5.376,1.82,5.376,455.855,3.018,3.018,-0.32,-0.41,-0.375,-0.41,3.215,2.402,57.0,5.053,18.623,15.653,19.935,4.956,4.404,5.091,-0.511,43,2.736,3.784,4.99,5.855,4.466,45.956,46.388,45.857,45.817,134.731,5.451,7.002,11.597,146.0,196.404,75.0,3.187,3.613,0.516,-1.005,7.419,-1.005,61.92,3.306,-0.341,-0.451,1.7,8.147,-0.341,0.107,12.793,80.996,2.133,118.211,3.558,242.994,3.558,10.787,6.72,6.72,8.468,0,3.822,2.639,18.5,11.302,12.998,3.917,3.917,2.914,2.914,3.948,3.86,3.475,1.212,2.28,5.454,1.643,8.038,2.634,6.936,93.122,8.295,0.7,3.901,3.993,3.57,3.427,3.451,4.429,4.567,3.953,3.814,5.57,3.831,4.632,4.81,4.004,3.906,5.74,3.897,4.601,4.8,3.93,3.856,5.661,3.843,4.552,4.727,3.948,3.85,5.691,3.845,4.563,4.716,3.915,5.647,3.901,4.608,4.774,3.933,5.677,3.88,4.659,4.872,3.658,3.843,5.7,3.738,0.093,0.64,7.051,3.599,8.919,4.003,0.347,1.055,14.419,5.833,21.708,6.641,0.537,1.241,20.054,7.233,35.14,8.985,0.401,1.234,19.844,6.951,33.285,8.821,0.525,1.162,18.373,6.593,41.881,7.998,0.434,1.193,16.823,6.549,25.389,7.574,0.383,17.722,7.482,25.34,8.996,0.443,1.167,21.923,8.885,39.839,11.593,2,0.282,0.649,0.781,0.845,0.845,0.845,0.847,-3.61,-3.59,-3.42,0,45.2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3,6,0,0,0,2,5,0,0,4,7,0,0,0,2,0,2,0,0,2,7,0,0,0,1,0,1,0,0,3,7,0,2,0,0,0,0,3,0,1,6,0,0,0,0,0,4,0,1,6,0,0,1,0,1,0,4,0,1,5,0,1,0,1,0,2,0,0,3,0,1,0,1,0,1,0,0,18.154,18.154
